office_type,district,state,county,fips,margin_pct_1,margin_votes_1,margin_pct_2,margin_votes_2
Senate,0,OH,Miami,109,-33.6,-16566,-29.4,-12166
Senate,0,OH,Monroe,111,2.5,164,-4.6,-247
Senate,0,OH,Montgomery,113,6,15021,12.2,24958
Senate,0,OH,Morgan,115,-7.2,-428,-16,-801
Senate,0,OH,Morrow,117,-24.3,-3803,-33.6,-4400
Senate,0,OH,Muskingum,119,-9.1,-3231,-14.2,-4109
Senate,0,OH,Noble,121,-20.5,-1168,-26.8,-1249
Senate,0,OH,Ottawa,123,6.2,1362,3.8,678
Senate,0,OH,Paulding,125,-21.3,-1856,-35.2,-2424
Senate,0,OH,Perry,127,-3.5,-518,-20,-2296
Senate,0,OH,Pickaway,129,-16.4,-3803,-24.4,-4821
Senate,0,OH,Pike,131,5.2,576,-11.4,-997
Senate,0,OH,Portage,133,5.8,4214,6.8,4072
Senate,0,OH,Preble,135,-34.2,-6635,-37.4,-5896
Senate,0,OH,Putnam,137,-45.8,-8233,-40.8,-6039
Senate,0,OH,Richland,139,-12.8,-7073,-19.2,-8515
Senate,0,OH,Ross,141,-0.4,-120,-9.2,-2136
Senate,0,OH,Sandusky,143,0.7,192,-0.6,-154
Senate,0,OH,Scioto,145,7.1,2002,-10,-2387
Senate,0,OH,Seneca,147,-9.6,-2357,-6.4,-1204
Senate,0,OH,Shelby,149,-43.7,-9837,-44.4,-8250
Senate,0,OH,Stark,151,4.4,7637,-1.4,-2062
Senate,0,OH,Summit,153,19.4,49318,21.8,46330
Senate,0,OH,Trumbull,155,29.8,28856,15.8,11899
Senate,0,OH,Tuscarawas,157,-5.2,-2025,-12.8,-4156
Senate,0,OH,Union,159,-29.4,-7208,-24.4,-5783
Senate,0,OH,Van Wert,161,-42.8,-5721,-43.8,-4701
Senate,0,OH,Vinton,163,-4.9,-260,-20.2,-826
Senate,0,OH,Warren,165,-33.9,-36078,-28,-27942
Senate,0,OH,Washington,167,-15.6,-4379,-20,-4649
Senate,0,OH,Wayne,169,-18.8,-9073,-22.2,-8829
Senate,0,OH,Williams,171,-15.8,-2647,-20.2,-2655
Senate,0,OH,Wood,173,5.7,3430,11,5435
Senate,0,OH,Wyandot,175,-22.9,-2326,-24.6,-1989
Senate,0,IN,Adams,001,-22,-2818,-39.2,-4365
Senate,0,IN,Allen,003,-4.6,-6644,-7.9,-10024
Senate,0,IN,Bartholomew,005,-7.8,-2219,-19.4,-5149
Senate,0,IN,Benton,007,2.9,118,-36.4,-1079
Senate,0,IN,Blackford,009,3.7,170,-26.5,-1028
Senate,0,IN,Boone,011,-17.4,-4757,-16.5,-4559
Senate,0,IN,Brown,013,-0.9,-69,-18.6,-1335
Senate,0,IN,Carroll,015,-9.3,-721,-35.4,-2447
Senate,0,IN,Cass,017,-2.1,-298,-11.1,-2556
Senate,0,IN,Clark,019,3.5,1642,-10.6,-4558
Senate,0,IN,Clay,021,-8,-822,-38.9,-3606
Senate,0,IN,Clinton,023,-10.4,-1007,-34.9,-3212
Senate,0,IN,Crawford,025,5.7,254,-18.2,-748
Senate,0,IN,Daviess,027,-28.3,-2793,-53.3,-4654
Senate,0,IN,Dearborn,029,-28.2,-6107,-48.3,-8807
Senate,0,IN,Decatur,031,-18.9,-1824,-43.9,-3959
Senate,0,IN,DeKalb,033,-17.3,-2735,-35.6,-4963
Senate,0,IN,Delaware,035,20.1,8719,1.9,712
Senate,0,IN,Dubois,037,-6,-1089,-34.7,-5940
Senate,0,IN,Elkhart,039,-11.4,-7627,-18.7,-10102
Senate,0,IN,Fayette,041,4.4,358,-32,-2384
Senate,0,IN,Floyd,043,0.1,33,-47,-14989
Senate,0,IN,Fountain,045,-11.5,-803,-43.7,-2564
Senate,0,IN,Franklin,047,-26.2,-2678,-52.8,-4435
Senate,0,IN,Fulton,049,-6.9,-566,-23,-1615
Senate,0,IN,Gibson,051,-8.4,-1223,-16.1,-4039
Senate,0,IN,Grant,053,-7,-1757,-28.1,-5648
Senate,0,IN,Greene,055,-8,-1014,-33.4,-3585
Senate,0,IN,Hamilton,057,-14.6,-19657,-8,-10988
Senate,0,IN,Hancock,059,-18.4,-5936,-30.8,-9327
Senate,0,IN,Harrison,061,-7.1,-1232,-15,-4716
Senate,0,IN,Hendricks,063,-15.9,-10343,-21.2,-13377
Senate,0,IN,Henry,065,4.9,916,-28,-4398
Senate,0,IN,Howard,067,5.4,1919,-19,-5576
Senate,0,IN,Huntington,069,-25.7,-3911,-39,-5160
Senate,0,IN,Jackson,071,-7.6,-1247,-36.3,-5233
Senate,0,IN,Jasper,073,-10.7,-1338,-35,-3711
Senate,0,IN,Jay,075,-3.2,-236,-32.7,-2058
Senate,0,IN,Jefferson,077,3.9,480,-18.1,-2033
Senate,0,IN,Jennings,079,-4.9,-499,-35.3,-3235
Senate,0,IN,Johnson,081,-17.9,-10140,-28.8,-15061
Senate,0,IN,Knox,083,-0.6,-86,-30.9,-3899
Senate,0,IN,Kosciusko,085,-39.2,-11669,-44.5,-11757
Senate,0,IN,LaGrange,087,-21.6,-1992,-38.6,-2966
Senate,0,IN,Lake,089,40.8,74618,30.7,49826
Senate,0,IN,LaPorte,091,29.9,12730,10.7,4006
Senate,0,IN,Lawrence,093,-13.4,-2357,-37.5,-5820
Senate,0,IN,Madison,095,13.1,6767,-9.4,-4142
Senate,0,IN,Marion,097,34,120398,32.4,99495
Senate,0,IN,Marshall,099,-6,-1064,-21,-3129
Senate,0,IN,Martin,101,-17.4,-810,-43.3,-1870
Senate,0,IN,Miami,103,-11.5,-1427,-39.7,-4113
Senate,0,IN,Monroe,105,30.2,11927,36,18652
Senate,0,IN,Montgomery,107,-17.6,-2476,-38.7,-4844
Senate,0,IN,Morgan,109,-21.9,-6088,-44,-11068
Senate,0,IN,Newton,111,-2.3,-131,-34.3,-1564
Senate,0,IN,Noble,113,-18.9,-3007,-35.5,-4861
Senate,0,IN,Ohio,115,-15.3,-420,-35,-839
Senate,0,IN,Orange,117,-9.5,-715,-32.8,-2218
Senate,0,IN,Owen,119,-9.5,-763,-33.2,-2391
Senate,0,IN,Parke,121,-7.6,-484,-38.1,-2036
Senate,0,IN,Perry,123,26.7,2060,-1.2,-85
Senate,0,IN,Pike,125,-1.8,-105,-30.1,-1556
Senate,0,IN,Porter,127,20.1,14446,6.2,4022
Senate,0,IN,Posey,129,-2.4,-292,-22.6,-2443
Senate,0,IN,Pulaski,131,-6.8,-356,-22.1,-828
Senate,0,IN,Putnam,133,-12.6,-1645,-36.1,-4302
Senate,0,IN,Randolph,135,-6.1,-578,-32.9,-2670
Senate,0,IN,Ripley,137,-24,-2576,-49.7,-4440
Senate,0,IN,Rush,139,-9.7,-663,-37.8,-2301
Senate,0,IN,Scott,143,11.3,963,-14.7,-1128
Senate,0,IN,Shelby,145,-11.4,-1797,-34.7,-5007
Senate,0,IN,Spencer,147,2.1,199,-22.3,-1984
Senate,0,IN,St. Joseph,141,23,25274,18.5,17302
Senate,0,IN,Starke,149,10.3,877,-13.6,-1031
Senate,0,IN,Steuben,151,-12,-1611,-32.7,-3975
Senate,0,IN,Sullivan,153,7.9,643,-22.7,-1677
Senate,0,IN,Switzerland,155,-1.4,-45,-32.1,-938
Senate,0,IN,Tippecanoe,157,10.8,6030,7.2,3727
Senate,0,IN,Tipton,159,-7.4,-532,-38.1,-2175
Senate,0,IN,Union,161,-21,-634,-42.6,-1067
Senate,0,IN,Vanderburgh,163,3.5,2499,-1,-2192
Senate,0,IN,Vermillion,165,16.2,1053,-14.5,-812
Senate,0,IN,Vigo,167,20.8,8104,0.3,358
Senate,0,IN,Wabash,169,-22.6,-2788,-39.9,-4499
Senate,0,IN,Warren,171,-7.3,-272,-39.4,-1294
Senate,0,IN,Warrick,173,-8.1,-1956,-18.1,-4416
Senate,0,IN,Washington,175,-8.9,-942,-8.9,-942
Senate,0,IN,Wayne,177,0.9,221,-18.9,-3727
Senate,0,IN,Wells,179,-32.2,-3789,-47.1,-5125
Senate,0,IN,White,181,-2.5,-237,-27.8,-2361
Senate,0,IN,Whitley,183,-23.3,-3426,-38.8,-5201
Senate,0,NV,Churchill,001,-49.8,-5056,-52.5,-5043
Senate,0,NV,Clark,003,9,60593,14.2,92353
Senate,0,NV,Douglas,005,-37.5,-9682,-32.4,-8439
Senate,0,NV,Elko,007,-58,-9186,-56.6,-8587
Senate,0,NV,Esmeralda,009,-56.7,-246,-61.5,-228
Senate,0,NV,Eureka,011,-68.3,-549,-73.7,-559
Senate,0,NV,Humboldt,013,-48.3,-2752,-51.1,-2834
Senate,0,NV,Lander,015,-56.1,-1206,-59.2,-1238
Senate,0,NV,Lincoln,017,-55.6,-1185,-64.8,-1264
Senate,0,NV,Lyon,019,-39,-8299,-41.9,-8770
Senate,0,NV,Mineral,021,-22.1,-447,-26.8,-486
Senate,0,NV,Nye,023,-24.9,-4294,-37.2,-6509
Senate,0,NV,Pershing,027,-43,-798,-49.5,-873
Senate,0,NV,Storey,029,-30.4,-702,-32.6,-771
Senate,0,NV,Washoe,031,-11.2,-20605,3.6,6840
Senate,0,NV,White Pine,033,-47.2,-1741,-52.9,-1716
Senate,0,NM,Bernalillo,001,10.7,28212,32.4,78150
Senate,0,NM,Catron,003,-36.9,-769,-28.5,-525
Senate,0,NM,Chaves,005,-31.2,-6339,-20.6,-3448
Senate,0,NM,Cibola,006,15.2,1228,29.2,2082
Senate,0,NM,Colfax,007,0,-2,15.4,718
Senate,0,NM,Curry,009,-39.5,-5196,-30.5,-3103
Senate,0,NM,De Baca,011,-33.4,-293,-9.3,-75
Senate,0,NM,Doรa Ana,013,17.7,11380,27.2,16550
Senate,0,NM,Eddy,015,-32.6,-6173,-25.3,-3992
Senate,0,NM,Grant,017,14.1,1791,26.8,3165
Senate,0,NM,Guadalupe,019,35.3,696,47.8,802
Senate,0,NM,Harding,021,-12.3,-73,-0.2,-1
Senate,0,NM,Hidalgo,023,-0.8,-15,11.4,183
Senate,0,NM,Lea,025,-48.8,-8138,-40.1,-5551
Senate,0,NM,Lincoln,027,-31,-2820,-19.2,-1505
Senate,0,NM,Los Alamos,028,-11.5,-1203,31.3,3222
Senate,0,NM,Luna,029,0.4,30,11.2,692
Senate,0,NM,McKinley,031,24.7,5164,51.6,9494
Senate,0,NM,Mora,033,42.7,1099,51.4,1192
Senate,0,NM,Otero,035,-27.4,-5309,-12.2,-2090
Senate,0,NM,Quay,037,-19.6,-712,-16.8,-518
Senate,0,NM,Rio Arriba,039,35.8,5385,53.5,6828
Senate,0,NM,Roosevelt,041,-38.5,-2246,-28.6,-1329
Senate,0,NM,San Juan,045,-32.7,-14868,-14.8,-5517
Senate,0,NM,San Miguel,047,48.7,5496,57.5,5311
Senate,0,NM,Sandoval,043,-0.8,-423,18.8,10413
Senate,0,NM,Santa Fe,049,46.4,31094,60.2,40448
Senate,0,NM,Sierra,051,-16,-805,-2.8,-131
Senate,0,NM,Socorro,053,9.5,664,27.3,1709
Senate,0,NM,Taos,055,53.1,7964,64,9282
Senate,0,NM,Torrance,057,-23.1,-1470,-8.4,-451
Senate,0,NM,Union,059,-44.1,-747,-37.2,-544
Senate,0,NM,Valencia,061,-1,-266,11.1,2724
Senate,0,TX,Anderson,001,-45.9,-7325,-54.5,-8028
Senate,0,TX,Andrews,003,-62.4,-2735,-62,-2562
Senate,0,TX,Angelina,005,-40,-11174,-45.5,-12036
Senate,0,TX,Aransas,007,-42.7,-4048,-49.4,-4430
Senate,0,TX,Archer,009,-68.4,-2781,-78.7,-2832
Senate,0,TX,Armstrong,011,-73.6,-676,-82.9,-745
Senate,0,TX,Atascosa,013,-18.3,-2263,-28,-3421
Senate,0,TX,Austin,015,-58.2,-6691,-58.7,-6481
Senate,0,TX,Bailey,017,-50.9,-904,-49.4,-797
Senate,0,TX,Bandera,019,-57.2,-5358,-60.2,-5778
Senate,0,TX,Bastrop,021,-10.2,-2468,-10.9,-2985
Senate,0,TX,Baylor,023,-51,-758,-74.1,-916
Senate,0,TX,Bee,025,-12.1,-923,-21.3,-1531
Senate,0,TX,Bell,027,-39.7,-45470,-10.4,-9020
Senate,0,TX,Bexar,029,4.1,20642,19.9,108917
Senate,0,TX,Blanco,031,-43.3,-2127,-45,-2613
Senate,0,TX,Borden,033,-75.2,-258,-86.9,-298
Senate,0,TX,Bosque,035,-56.3,-4072,-60.7,-4344
Senate,0,TX,Bowie,037,-28.9,-9954,-43,-12171
Senate,0,TX,Brazoria,039,-33.7,-35674,-18.3,-20465
Senate,0,TX,Brazos,041,-36.9,-20411,-12.6,-8095
Senate,0,TX,Brewster,043,-6.7,-250,6.5,268
Senate,0,TX,Briscoe,045,-54.7,-359,-77.5,-484
Senate,0,TX,Brooks,047,49,1154,43.4,833
Senate,0,TX,Brown,049,-67,-9197,-71.8,-8720
Senate,0,TX,Burleson,051,-43.5,-2791,-55.7,-3652
Senate,0,TX,Burnet,053,-49.4,-8215,-51,-9415
Senate,0,TX,Caldwell,055,-5.3,-585,-8,-920
Senate,0,TX,Calhoun,057,-21,-1362,-38,-2324
Senate,0,TX,Callahan,059,-65.8,-3357,-75,-3763
Senate,0,TX,Cameron,061,19.4,14049,25.9,20196
Senate,0,TX,Camp,063,-25.1,-1073,-41.8,-1630
Senate,0,TX,Carson,065,-72.9,-1997,-79.1,-1941
Senate,0,TX,Cass,067,-38.5,-4422,-59.9,-6124
Senate,0,TX,Castro,069,-39.8,-797,-50.8,-825
Senate,0,TX,Chambers,071,-59.7,-8562,-60.7,-9220
Senate,0,TX,Cherokee,073,-43.7,-7058,-56.5,-8421
Senate,0,TX,Childress,075,-63.6,-1233,-73.1,-1291
Senate,0,TX,Clay,077,-60,-2910,-73.7,-3163
Senate,0,TX,Cochran,079,-47.4,-423,-58.5,-401
Senate,0,TX,Coke,081,-67.8,-939,-78.1,-1013
Senate,0,TX,Coleman,083,-68,-2296,-77.1,-2408
Senate,0,TX,Collin,085,-31.4,-92023,-6.2,-21811
Senate,0,TX,Collingsworth,087,-56.8,-624,-75.2,-701
Senate,0,TX,Colorado,089,-46.5,-3696,-51.8,-3954
Senate,0,TX,Comal,091,-53.1,-26711,-44.3,-27249
Senate,0,TX,Comanche,093,-55.3,-2661,-65.5,-3019
Senate,0,TX,Concho,095,-58.9,-573,-65.3,-640
Senate,0,TX,Cooke,097,-62.4,-8766,-64.2,-9323
Senate,0,TX,Coryell,099,-35.5,-5779,-35.1,-5559
Senate,0,TX,Cottle,101,-44.9,-298,-64.8,-361
Senate,0,TX,Crane,103,-56,-687,-59,-623
Senate,0,TX,Crockett,105,-35.8,-479,-46.1,-588
Senate,0,TX,Crosby,107,-25.9,-442,-38.1,-541
Senate,0,TX,Culberson,109,5.9,41,27.1,224
Senate,0,TX,Dallam,111,-65.9,-1002,-74.5,-831
Senate,0,TX,Dallas,113,14,97380,33,240269
Senate,0,TX,Dawson,115,-44.7,-1571,-45.8,-1381
Senate,0,TX,DeWitt,123,-51.2,-3294,-62.7,-3846
Senate,0,TX,Deaf Smith,117,-46.3,-1948,-42.7,-1613
Senate,0,TX,Delta,119,-45.7,-901,-62.5,-1208
Senate,0,TX,Denton,121,-32.1,-76421,-8.2,-24095
Senate,0,TX,Dickens,125,-49.4,-479,-69.2,-522
Senate,0,TX,Dimmit,127,36,997,41.6,1202
Senate,0,TX,Donley,129,-64,-960,-74.2,-949
Senate,0,TX,Duval,131,51.8,2133,35,1437
Senate,0,TX,Eastland,133,-64,-4122,-73.8,-4577
Senate,0,TX,Ector,135,-49.2,-15801,-38.6,-11766
Senate,0,TX,Edwards,137,-55.1,-451,-60.6,-459
Senate,0,TX,El Paso,141,25.4,42230,49.4,100539
Senate,0,TX,Ellis,139,-44.5,-23672,-36.2,-21916
Senate,0,TX,Erath,143,-63.8,-7903,-59.9,-7569
Senate,0,TX,Falls,145,-21,-1107,-37.8,-1770
Senate,0,TX,Fannin,147,-46,-4889,-60.1,-6462
Senate,0,TX,Fayette,149,-44.1,-4554,-57.5,-6029
Senate,0,TX,Fisher,151,-26.4,-416,-53.4,-799
Senate,0,TX,Floyd,153,-45.1,-923,-48.9,-918
Senate,0,TX,Foard,155,-26.6,-123,-47.8,-208
Senate,0,TX,Fort Bend,157,-7.9,-17243,12.1,30976
Senate,0,TX,Franklin,159,-53.9,-2238,-66.9,-2661
Senate,0,TX,Freestone,161,-45.2,-3308,-60.4,-3964
Senate,0,TX,Frio,163,13.2,500,10.3,380
Senate,0,TX,Gaines,165,-70.2,-2766,-72.9,-2804
Senate,0,TX,Galveston,167,-25.2,-27340,-19.8,-22576
Senate,0,TX,Garza,169,-64.2,-958,-67.2,-865
Senate,0,TX,Gillespie,171,-61,-7563,-58.3,-7318
Senate,0,TX,Glasscock,173,-80.5,-441,-85.9,-476
Senate,0,TX,Goliad,175,-32.9,-1066,-52.4,-1609
Senate,0,TX,Gonzales,177,-37.3,-2179,-48.9,-2752
Senate,0,TX,Gray,179,-72.3,-5297,-78.5,-4631
Senate,0,TX,Grayson,181,-44.3,-18257,-47.5,-20498
Senate,0,TX,Gregg,183,-34,-13952,-37.4,-13436
Senate,0,TX,Grimes,185,-41.6,-3521,-51.8,-4456
Senate,0,TX,Guadalupe,187,-34.8,-16708,-25.4,-13859
Senate,0,TX,Hale,189,-45.3,-3911,-45.8,-3390
Senate,0,TX,Hall,191,-47.2,-492,-66.5,-646
Senate,0,TX,Hamilton,193,-58,-2017,-68.7,-2288
Senate,0,TX,Hansford,195,-81.9,-1565,-82.7,-1414
Senate,0,TX,Hardeman,197,-46.8,-661,-67.8,-788
Senate,0,TX,Hardin,199,-64.2,-13467,-73.4,-14755
Senate,0,TX,Harris,201,-1.6,-18242,16.7,201298
Senate,0,TX,Harrison,203,-23.7,-6077,-44.2,-9981
Senate,0,TX,Hartley,205,-75.7,-1425,-80.9,-1300
Senate,0,TX,Haskell,207,-31.6,-611,-63.2,-1058
Senate,0,TX,Hays,209,-9.4,-5411,15.4,12192
Senate,0,TX,Hemphill,211,-73.7,-1077,-76.5,-1052
Senate,0,TX,Henderson,213,-49.3,-13488,-58.4,-15476
Senate,0,TX,Hidalgo,215,35.1,46725,38.2,57911
Senate,0,TX,Hill,217,-48.8,-5798,-56.7,-6484
Senate,0,TX,Hockley,219,-56.9,-3973,-59.6,-3633
Senate,0,TX,Hood,221,-61.7,-13671,-61.4,-15370
Senate,0,TX,Hopkins,223,-44.7,-5527,-56.7,-6761
Senate,0,TX,Houston,225,-40.8,-3244,-51.3,-3780
Senate,0,TX,Howard,227,-56.7,-2862,-53.4,-3958
Senate,0,TX,Hudspeth,229,-21.8,-171,-11,-102
Senate,0,TX,Hunt,231,-46.8,-12865,-49,-13964
Senate,0,TX,Hutchinson,233,-56.5,-4822,-76.8,-5101
Senate,0,TX,Irion,235,-65.3,-503,-73.2,-540
Senate,0,TX,Jack,237,-70,-1991,-78.3,-2202
Senate,0,TX,Jackson,239,-52.1,-2504,-64.7,-3079
Senate,0,TX,Jasper,241,-40.3,-5243,-61,-7222
Senate,0,TX,Jeff Davis,243,-21.2,-240,-18.4,-217
Senate,0,TX,Jefferson,245,3.6,3120,0.5,379
Senate,0,TX,Jim Hogg,247,44.3,706,44.1,651
Senate,0,TX,Jim Wells,249,12.1,1323,8.1,811
Senate,0,TX,Johnson,251,-51.7,-25385,-52.4,-27360
Senate,0,TX,Jones,253,-49.7,-2694,-65.9,-3283
Senate,0,TX,Karnes,255,-24.8,-990,-41,-1697
Senate,0,TX,Kaufman,257,-41.9,-14327,-36.8,-14116
Senate,0,TX,Kendall,259,-63.5,-11138,-55.3,-10952
Senate,0,TX,Kenedy,261,-7.9,-12,-12.8,-23
Senate,0,TX,Kent,263,-52.8,-201,-72.8,-249
Senate,0,TX,Kerr,265,-56.7,-12150,-52.4,-11624
Senate,0,TX,Kimble,267,-70.8,-1293,-76.3,-1300
Senate,0,TX,King,269,-92.6,-113,-90.1,-118
Senate,0,TX,Kinney,271,-29.8,-401,-39.1,-469
Senate,0,TX,Kleberg,273,2,175,4.3,375
Senate,0,TX,Knox,275,-46.1,-674,-57.2,-626
Senate,0,TX,La Salle,283,13.6,208,9.4,140
Senate,0,TX,Lavaca,285,-55.8,-4459,-73.2,-5669
Senate,0,TX,Lamar,277,-41,-6920,-54.3,-8973
Senate,0,TX,Lamb,279,-51.8,-2067,-59.1,-2042
Senate,0,TX,Lampasas,281,-57.1,-4052,-57.1,-4267
Senate,0,TX,Lee,287,-35.5,-2107,-54.1,-3165
Senate,0,TX,Leon,289,-65.6,-4487,-73.7,-4856
Senate,0,TX,Liberty,291,-49.6,-11073,-56.5,-11620
Senate,0,TX,Limestone,293,-36.2,-2690,-51.1,-3539
Senate,0,TX,Lipscomb,295,-74.7,-851,-77.4,-826
Senate,0,TX,Live Oak,297,-49.1,-1961,-66.5,-2430
Senate,0,TX,Llano,299,-54.8,-5178,-57.4,-5830
Senate,0,TX,Loving,301,-46.7,-28,-75.5,-40
Senate,0,TX,Lubbock,303,-42.7,-38174,-29.2,-26712
Senate,0,TX,Lynn,305,-46.8,-845,-61.7,-1046
Senate,0,TX,Madison,313,-46.6,-1869,-58.8,-2253
Senate,0,TX,Marion,315,-18.3,-764,-40.9,-1430
Senate,0,TX,Martin,317,-69.3,-1073,-67.9,-1054
Senate,0,TX,Mason,319,-52.4,-1011,-58.9,-1158
Senate,0,TX,Matagorda,321,-30,-3534,-41,-4284
Senate,0,TX,Maverick,323,40.2,3876,44.3,4776
Senate,0,TX,McCulloch,307,-60.3,-1747,-69,-1844
Senate,0,TX,McLennan,309,-29.7,-21960,-23.2,-17403
Senate,0,TX,McMullen,311,-68.1,-299,-80.5,-346
Senate,0,TX,Medina,325,-38.8,-6117,-42.1,-6823
Senate,0,TX,Menard,327,-54.8,-463,-62.2,-487
Senate,0,TX,Midland,329,-62.1,-27198,-53.9,-23144
Senate,0,TX,Milam,331,-28.7,-2303,-49.1,-3925
Senate,0,TX,Mills,333,-65.2,-1388,-76.6,-1535
Senate,0,TX,Mitchell,335,-46.1,-1029,-66,-1262
Senate,0,TX,Montague,337,-64.8,-4869,-73.9,-5483
Senate,0,TX,Montgomery,339,-59.7,-102578,-45.3,-86127
Senate,0,TX,Moore,341,-61.7,-3002,-60.6,-2461
Senate,0,TX,Morris,343,-10.7,-530,-40.1,-1694
Senate,0,TX,Motley,345,-74,-408,-84.1,-443
Senate,0,TX,Nacogdoches,347,-35.4,-7160,-28,-6043
Senate,0,TX,Navarro,349,-38.9,-5813,-44.9,-6473
Senate,0,TX,Newton,351,-28.9,-1710,-57.1,-2667
Senate,0,TX,Nolan,353,-37.7,-1688,-53.8,-2189
Senate,0,TX,Nueces,355,-4.7,-4426,1.5,1436
Senate,0,TX,Ochiltree,357,-82.8,-2440,-80,-1930
Senate,0,TX,Oldham,359,-78.3,-664,-79.7,-650
Senate,0,TX,Orange,361,-47.5,-14304,-61.2,-16114
Senate,0,TX,Palo Pinto,363,-54.2,-4989,-60.5,-5710
Senate,0,TX,Panola,365,-37.8,-3785,-63.1,-5522
Senate,0,TX,Parker,367,-63.2,-29803,-62.6,-34115
Senate,0,TX,Parmer,369,-58.4,-1466,-63.3,-1303
Senate,0,TX,Pecos,371,-27,-1073,-23.4,-822
Senate,0,TX,Polk,373,-44.9,-8326,-53.4,-8944
Senate,0,TX,Potter,375,-45.4,-11828,-37.5,-9168
Senate,0,TX,Presidio,377,23.7,317,47.4,788
Senate,0,TX,Rains,379,-54.9,-2203,-68.5,-3021
Senate,0,TX,Randall,381,-68,-33497,-59.6,-28866
Senate,0,TX,Reagan,383,-67.9,-547,-66.7,-556
Senate,0,TX,Real,385,-59.4,-881,-68.1,-1066
Senate,0,TX,Red River,387,-28.4,-1384,-55.6,-2454
Senate,0,TX,Reeves,389,11.3,298,5.3,127
Senate,0,TX,Refugio,391,-20.4,-536,-31.7,-789
Senate,0,TX,Roberts,393,-85.3,-365,-91.8,-422
Senate,0,TX,Robertson,395,-16.8,-1191,-37.5,-2350
Senate,0,TX,Rockwall,397,-51.7,-18167,-38.5,-14877
Senate,0,TX,Runnels,399,-65.6,-2359,-75.7,-2457
Senate,0,TX,Rusk,401,-27.4,-5022,-55.2,-8986
Senate,0,TX,Sabine,403,-56.1,-2491,-74.6,-2960
Senate,0,TX,San Augustine,405,-26.5,-940,-50.8,-1532
Senate,0,TX,San Jacinto,407,-42.1,-3946,-61.2,-5714
Senate,0,TX,San Patricio,409,-20.2,-3967,-25,-4558
Senate,0,TX,San Saba,411,-68.5,-1507,-75.6,-1564
Senate,0,TX,Schleicher,413,-53.5,-525,-55.2,-526
Senate,0,TX,Scurry,415,-62.2,-3028,-70.2,-3063
Senate,0,TX,Shackelford,417,-75.5,-1010,-83.6,-1071
Senate,0,TX,Shelby,419,-37,-3293,-59.4,-4487
Senate,0,TX,Sherman,421,-74.1,-738,-73.6,-605
Senate,0,TX,Smith,423,-43.9,-36816,-39.5,-30578
Senate,0,TX,Somervell,425,-59.1,-2032,-65,-2399
Senate,0,TX,Starr,427,64.4,7183,54,5810
Senate,0,TX,Stephens,429,-62.1,-2034,-77.7,-2303
Senate,0,TX,Sterling,431,-77.8,-375,-81.8,-398
Senate,0,TX,Stonewall,433,-30.5,-196,-62.7,-385
Senate,0,TX,Sutton,435,-52.7,-752,-55.4,-669
Senate,0,TX,Swisher,437,-41.1,-913,-54.9,-1041
Senate,0,TX,Tarrant,439,-16.3,-98506,0.7,4308
Senate,0,TX,Taylor,441,-53.3,-22746,-47.5,-19322
Senate,0,TX,Terrell,443,-26.4,-134,-39.7,-185
Senate,0,TX,Terry,445,-45.6,-1615,-54.7,-1540
Senate,0,TX,Throckmorton,447,-62.6,-473,-76.8,-540
Senate,0,TX,Titus,449,-26.6,-2301,-42.7,-3420
Senate,0,TX,Tom Green,451,-46.6,-16813,-43.2,-14958
Senate,0,TX,Travis,453,23.9,90716,49.7,240494
Senate,0,TX,Trinity,455,-38.6,-2311,-60.8,-3148
Senate,0,TX,Tyler,457,-48.9,-3627,-66.3,-4734
Senate,0,TX,Upshur,459,-50.5,-7522,-65.5,-9165
Senate,0,TX,Upton,461,-48.7,-566,-66.4,-685
Senate,0,TX,Uvalde,463,-8.8,-725,-10.3,-820
Senate,0,TX,Val Verde,465,1.5,173,5.3,610
Senate,0,TX,Van Zandt,467,-59.4,-11166,-70,-12548
Senate,0,TX,Victoria,469,-36.5,-10200,-40.3,-10959
Senate,0,TX,Walker,471,-26.9,-4007,-30,-5349
Senate,0,TX,Waller,473,-18.3,-2861,-23,-3832
Senate,0,TX,Ward,475,-46.3,-1462,-44.4,-1296
Senate,0,TX,Washington,477,-50,-7099,-50.9,-6871
Senate,0,TX,Webb,479,32.6,15488,43.2,21345
Senate,0,TX,Wharton,481,-36.9,-5103,-41,-5301
Senate,0,TX,Wheeler,483,-72.4,-1478,-85.9,-1554
Senate,0,TX,Wichita,485,-43.7,-17337,-40.3,-13677
Senate,0,TX,Wilbarger,487,-43,-1661,-54.1,-1863
Senate,0,TX,Willacy,489,20,934,28.8,1246
Senate,0,TX,Williamson,491,-19.8,-31726,2.8,5993
Senate,0,TX,Wilson,493,-39.6,-6623,-47.7,-8458
Senate,0,TX,Winkler,495,-52.3,-887,-55.1,-802
Senate,0,TX,Wise,497,-63.2,-12972,-65.4,-15108
Senate,0,TX,Wood,499,-57.9,-10047,-67.9,-11352
Senate,0,TX,Yoakum,501,-61.6,-1277,-64.3,-1223
Senate,0,TX,Young,503,-66.3,-4774,-73.7,-4722
Senate,0,TX,Zapata,505,27.6,882,25.7,571
Senate,0,TX,Zavala,507,58,1953,59.1,1724
Senate,0,MS,Adams,001,15.1,1946,14.1,3038
Senate,0,MS,Alcorn,003,-46.7,-6668,-60.2,-12133
Senate,0,MS,Amite,005,-18.3,-1354,-24.6,-2620
