state,county,total_winner,total_margin,total_votes,democrat_votes,republican_votes,democrat_vote_share,republican_vote_share,absentee_votes,absentee_vote_share,absentee_winner,absentee_margin,republican_absentee_votes,democrat_absentee_votes,republican_absentee_vote_share,democrat_absentee_vote_share
Texas,Brazoria County,REPUBLICAN,24.4,121181,43200,72791,35.6,60.1,121181,100.0,REPUBLICAN,24.4,72791,43200,60.1,35.6
Texas,Brazos County,REPUBLICAN,23.2,67206,23120,38734,34.4,57.6,67206,100.0,REPUBLICAN,23.2,38734,23120,57.6,34.4
Texas,Brewster County,REPUBLICAN,4.8,4252,1873,2077,44.0,48.8,4252,100.0,REPUBLICAN,4.8,2077,1873,48.8,44.0
Texas,Briscoe County,REPUBLICAN,72.6,736,91,625,12.4,84.9,736,100.0,REPUBLICAN,72.6,625,91,84.9,12.4
Texas,Brooks County,DEMOCRAT,51.0,2596,1937,613,74.6,23.6,2596,100.0,DEMOCRAT,51.0,613,1937,23.6,74.6
Texas,Brown County,REPUBLICAN,74.1,14026,1621,12017,11.6,85.7,14026,100.0,REPUBLICAN,74.1,12017,1621,85.7,11.6
Texas,Burleson County,REPUBLICAN,55.0,6960,1491,5316,21.4,76.4,6960,100.0,REPUBLICAN,55.0,5316,1491,76.4,21.4
Texas,Burnet County,REPUBLICAN,56.5,19204,3797,14638,19.8,76.2,19204,100.0,REPUBLICAN,56.5,14638,3797,76.2,19.8
Texas,Caldwell County,REPUBLICAN,15.7,12092,4795,6691,39.7,55.3,12092,100.0,REPUBLICAN,15.7,6691,4795,55.3,39.7
Texas,Calhoun County,REPUBLICAN,36.2,6965,2118,4638,30.4,66.6,6965,100.0,REPUBLICAN,36.2,4638,2118,66.6,30.4
Texas,Callahan County,REPUBLICAN,77.0,5579,569,4865,10.2,87.2,5579,100.0,REPUBLICAN,77.0,4865,569,87.2,10.2
Texas,Cameron County,DEMOCRAT,32.5,91951,59319,29432,64.5,32.0,91951,100.0,DEMOCRAT,32.5,29432,59319,32.0,64.5
Texas,Camp County,REPUBLICAN,42.7,4542,1260,3201,27.7,70.5,4542,100.0,REPUBLICAN,42.7,3201,1260,70.5,27.7
Texas,Carson County,REPUBLICAN,80.0,2961,249,2617,8.4,88.4,2961,100.0,REPUBLICAN,80.0,2617,249,88.4,8.4
Texas,Cass County,REPUBLICAN,59.3,12283,2387,9670,19.4,78.7,12283,100.0,REPUBLICAN,59.3,9670,2387,78.7,19.4
Texas,Castro County,REPUBLICAN,44.5,1997,526,1414,26.3,70.8,1997,100.0,REPUBLICAN,44.5,1414,526,70.8,26.3
Texas,Chambers County,REPUBLICAN,61.9,16786,2948,13339,17.6,79.5,16786,100.0,REPUBLICAN,61.9,13339,2948,79.5,17.6
Texas,Cherokee County,REPUBLICAN,56.3,16790,3469,12919,20.7,76.9,16790,100.0,REPUBLICAN,56.3,12919,3469,76.9,20.7
Texas,Childress County,REPUBLICAN,74.3,2084,253,1802,12.1,86.5,2084,100.0,REPUBLICAN,74.3,1802,253,86.5,12.1
Texas,Clay County,REPUBLICAN,76.5,5018,536,4377,10.7,87.2,5018,100.0,REPUBLICAN,76.5,4377,536,87.2,10.7
Texas,Cochran County,REPUBLICAN,54.3,901,190,679,21.1,75.4,901,100.0,REPUBLICAN,54.3,679,190,75.4,21.1
Texas,Coke County,REPUBLICAN,79.1,1425,140,1267,9.8,88.9,1425,100.0,REPUBLICAN,79.1,1267,140,88.9,9.8
Texas,Coleman County,REPUBLICAN,76.6,3643,388,3177,10.7,87.2,3643,100.0,REPUBLICAN,76.6,3177,388,87.2,10.7
Texas,Collin County,REPUBLICAN,16.7,361419,140624,201014,38.9,55.6,361419,100.0,REPUBLICAN,16.7,201014,140624,55.6,38.9
Texas,Collingsworth County,REPUBLICAN,72.5,1156,145,983,12.5,85.0,1156,100.0,REPUBLICAN,72.5,983,145,85.0,12.5
Texas,Colorado County,REPUBLICAN,51.0,8513,1987,6325,23.3,74.3,8513,100.0,REPUBLICAN,51.0,6325,1987,74.3,23.3
Texas,Comal County,REPUBLICAN,49.7,62178,14238,45136,22.9,72.6,62178,100.0,REPUBLICAN,49.7,45136,14238,72.6,22.9
Texas,Comanche County,REPUBLICAN,67.7,5237,789,4333,15.1,82.7,5237,100.0,REPUBLICAN,67.7,4333,789,82.7,15.1
Texas,Concho County,REPUBLICAN,69.0,1068,148,885,13.9,82.9,1068,100.0,REPUBLICAN,69.0,885,148,82.9,13.9
Texas,Cooke County,REPUBLICAN,67.9,15951,2351,13178,14.7,82.6,15951,100.0,REPUBLICAN,67.9,13178,2351,82.6,14.7
Texas,Coryell County,REPUBLICAN,39.2,18253,5064,12225,27.7,67.0,18253,100.0,REPUBLICAN,39.2,12225,5064,67.0,27.7
Texas,Cottle County,REPUBLICAN,68.0,610,91,506,14.9,83.0,610,100.0,REPUBLICAN,68.0,506,91,83.0,14.9
Texas,Crane County,REPUBLICAN,54.2,1384,299,1049,21.6,75.8,1384,100.0,REPUBLICAN,54.2,1049,299,75.8,21.6
Texas,Crockett County,REPUBLICAN,43.6,1395,372,980,26.7,70.3,1395,100.0,REPUBLICAN,43.6,980,372,70.3,26.7
Texas,Crosby County,REPUBLICAN,41.3,1728,468,1181,27.1,68.3,1728,100.0,REPUBLICAN,41.3,1181,468,68.3,27.1
Texas,Culberson County,DEMOCRAT,22.7,767,454,280,59.2,36.5,767,100.0,DEMOCRAT,22.7,280,454,36.5,59.2
Texas,Dallam County,REPUBLICAN,67.3,1544,222,1261,14.4,81.7,1544,100.0,REPUBLICAN,67.3,1261,222,81.7,14.4
Texas,Dallas County,DEMOCRAT,26.1,758973,461080,262945,60.8,34.6,758973,100.0,DEMOCRAT,26.1,262945,461080,34.6,60.8
Texas,Dawson County,REPUBLICAN,50.5,3563,835,2636,23.4,74.0,3563,100.0,REPUBLICAN,50.5,2636,835,74.0,23.4
Texas,DeWitt County,REPUBLICAN,63.6,6844,1163,5519,17.0,80.6,6844,100.0,REPUBLICAN,63.6,5519,1163,80.6,17.0
Texas,Deaf Smith County,REPUBLICAN,40.9,4216,1185,2911,28.1,69.0,4216,100.0,REPUBLICAN,40.9,2911,1185,69.0,28.1
Texas,Delta County,REPUBLICAN,63.0,2281,400,1836,17.5,80.5,2281,100.0,REPUBLICAN,63.0,1836,400,80.5,17.5
Texas,Denton County,REPUBLICAN,20.0,298645,110890,170603,37.1,57.1,298645,100.0,REPUBLICAN,20.0,170603,110890,57.1,37.1
Texas,Dickens County,REPUBLICAN,69.0,909,128,755,14.1,83.1,909,100.0,REPUBLICAN,69.0,755,128,83.1,14.1
Texas,Dimmit County,DEMOCRAT,37.2,3225,2173,974,67.4,30.2,3225,100.0,DEMOCRAT,37.2,974,2173,30.2,67.4
Texas,Donley County,REPUBLICAN,70.6,1465,191,1225,13.0,83.6,1465,100.0,REPUBLICAN,70.6,1225,191,83.6,13.0
Texas,Duval County,DEMOCRAT,35.2,4168,2783,1316,66.8,31.6,4168,100.0,DEMOCRAT,35.2,1316,2783,31.6,66.8
Texas,Eastland County,REPUBLICAN,75.2,6963,776,6011,11.1,86.3,6963,100.0,REPUBLICAN,75.2,6011,776,86.3,11.1
Texas,Ector County,REPUBLICAN,40.4,36530,10249,25020,28.1,68.5,36530,100.0,REPUBLICAN,40.4,25020,10249,68.5,28.1
Texas,Edwards County,REPUBLICAN,41.3,1073,303,746,28.2,69.5,1073,100.0,REPUBLICAN,41.3,746,303,69.5,28.2
Texas,El Paso County,DEMOCRAT,43.1,214008,147843,55512,69.1,25.9,214008,100.0,DEMOCRAT,43.1,55512,147843,25.9,69.1
Texas,Ellis County,REPUBLICAN,45.1,63673,16253,44941,25.5,70.6,63673,100.0,REPUBLICAN,45.1,44941,16253,70.6,25.5
Texas,Erath County,REPUBLICAN,65.1,13893,2160,11210,15.5,80.7,13893,100.0,REPUBLICAN,65.1,11210,2160,80.7,15.5
Texas,Falls County,REPUBLICAN,33.5,5248,1684,3441,32.1,65.6,5248,100.0,REPUBLICAN,33.5,3441,1684,65.6,32.1
Texas,Fannin County,REPUBLICAN,61.7,12021,2123,9536,17.7,79.3,12021,100.0,REPUBLICAN,61.7,9536,2123,79.3,17.7
Texas,Fayette County,REPUBLICAN,58.9,11062,2127,8648,19.2,78.2,11062,100.0,REPUBLICAN,58.9,8648,2127,78.2,19.2
Texas,Fisher County,REPUBLICAN,49.9,1729,403,1265,23.3,73.2,1729,100.0,REPUBLICAN,49.9,1265,403,73.2,23.3
Texas,Floyd County,REPUBLICAN,53.0,1959,435,1474,22.2,75.2,1959,100.0,REPUBLICAN,53.0,1474,435,75.2,22.2
Texas,Foard County,REPUBLICAN,52.6,513,113,383,22.0,74.7,513,100.0,REPUBLICAN,52.6,383,113,74.7,22.0
Texas,Fort Bend County,DEMOCRAT,6.6,262066,134686,117291,51.4,44.8,262066,100.0,DEMOCRAT,6.6,117291,134686,44.8,51.4
Texas,Franklin County,REPUBLICAN,66.7,4378,665,3583,15.2,81.8,4378,100.0,REPUBLICAN,66.7,3583,665,81.8,15.2
Texas,Freestone County,REPUBLICAN,59.3,7684,1471,6026,19.1,78.4,7684,100.0,REPUBLICAN,59.3,6026,1471,78.4,19.1
Texas,Frio County,DEMOCRAT,13.4,4400,2444,1856,55.5,42.2,4400,100.0,DEMOCRAT,13.4,1856,2444,42.2,55.5
Texas,Gaines County,REPUBLICAN,71.6,4620,597,3907,12.9,84.6,4620,100.0,REPUBLICAN,71.6,3907,597,84.6,12.9
Texas,Galveston County,REPUBLICAN,24.5,122903,43658,73757,35.5,60.0,122903,100.0,REPUBLICAN,24.5,73757,43658,60.0,35.5
Texas,Garza County,REPUBLICAN,67.0,1484,230,1225,15.5,82.5,1484,100.0,REPUBLICAN,67.0,1225,230,82.5,15.5
Texas,Gillespie County,REPUBLICAN,61.7,13214,2288,10446,17.3,79.1,13214,100.0,REPUBLICAN,61.7,10446,2288,79.1,17.3
Texas,Glasscock County,REPUBLICAN,85.9,604,34,553,5.6,91.6,604,100.0,REPUBLICAN,85.9,553,34,91.6,5.6
Texas,Goliad County,REPUBLICAN,44.4,3708,973,2620,26.2,70.7,3708,100.0,REPUBLICAN,44.4,2620,973,70.7,26.2
Texas,Gonzales County,REPUBLICAN,47.6,6334,1571,4587,24.8,72.4,6334,100.0,REPUBLICAN,47.6,4587,1571,72.4,24.8
Texas,Gray County,REPUBLICAN,78.3,7405,701,6500,9.5,87.8,7405,100.0,REPUBLICAN,78.3,6500,701,87.8,9.5
Texas,Grayson County,REPUBLICAN,52.8,47416,10301,35325,21.7,74.5,47416,100.0,REPUBLICAN,52.8,35325,10301,74.5,21.7
Texas,Gregg County,REPUBLICAN,40.9,41749,11677,28764,28.0,68.9,41749,100.0,REPUBLICAN,40.9,28764,11677,68.9,28.0
Texas,Grimes County,REPUBLICAN,51.1,9533,2194,7065,23.0,74.1,9533,100.0,REPUBLICAN,51.1,7065,2194,74.1,23.0
Texas,Guadalupe County,REPUBLICAN,31.5,57822,18391,36632,31.8,63.4,57822,100.0,REPUBLICAN,31.5,36632,18391,63.4,31.8
Texas,Hale County,REPUBLICAN,48.1,8858,2101,6366,23.7,71.9,8858,100.0,REPUBLICAN,48.1,6366,2101,71.9,23.7
Texas,Hall County,REPUBLICAN,66.8,1091,164,893,15.0,81.9,1091,100.0,REPUBLICAN,66.8,893,164,81.9,15.0
Texas,Hamilton County,REPUBLICAN,71.3,3620,479,3060,13.2,84.5,3620,100.0,REPUBLICAN,71.3,3060,479,84.5,13.2
Texas,Hansford County,REPUBLICAN,80.1,1947,171,1730,8.8,88.9,1947,100.0,REPUBLICAN,80.1,1730,171,88.9,8.8
Texas,Hardeman County,REPUBLICAN,63.3,1513,249,1207,16.5,79.8,1513,100.0,REPUBLICAN,63.3,1207,249,79.8,16.5
Texas,Hardin County,REPUBLICAN,73.9,22780,2780,19606,12.2,86.1,22780,100.0,REPUBLICAN,73.9,19606,2780,86.1,12.2
Texas,Harris County,DEMOCRAT,12.3,1312112,707914,545955,54.0,41.6,1312112,100.0,DEMOCRAT,12.3,545955,707914,41.6,54.0
Texas,Harrison County,REPUBLICAN,43.7,26548,7151,18749,26.9,70.6,26548,100.0,REPUBLICAN,43.7,18749,7151,70.6,26.9
Texas,Hartley County,REPUBLICAN,79.8,1948,172,1727,8.8,88.7,1948,100.0,REPUBLICAN,79.8,1727,172,88.7,8.8
Texas,Haskell County,REPUBLICAN,61.5,1770,314,1403,17.7,79.3,1770,100.0,REPUBLICAN,61.5,1403,314,79.3,17.7
Texas,Hays County,REPUBLICAN,0.8,72164,33224,33826,46.0,46.9,72164,100.0,REPUBLICAN,0.8,33826,33224,46.9,46.0
Texas,Hemphill County,REPUBLICAN,75.6,1695,181,1462,10.7,86.3,1695,100.0,REPUBLICAN,75.6,1462,181,86.3,10.7
Texas,Henderson County,REPUBLICAN,59.8,30045,5669,23650,18.9,78.7,30045,100.0,REPUBLICAN,59.8,23650,5669,78.7,18.9
Texas,Hidalgo County,DEMOCRAT,40.5,173437,118809,48642,68.5,28.0,173437,100.0,DEMOCRAT,40.5,48642,118809,28.0,68.5
Texas,Hill County,REPUBLICAN,58.3,12970,2547,10108,19.6,77.9,12970,100.0,REPUBLICAN,58.3,10108,2547,77.9,19.6
Texas,Hockley County,REPUBLICAN,62.1,7282,1257,5782,17.3,79.4,7282,100.0,REPUBLICAN,62.1,5782,1257,79.4,17.3
Texas,Hood County,REPUBLICAN,66.2,26262,4008,21382,15.3,81.4,26262,100.0,REPUBLICAN,66.2,21382,4008,81.4,15.3
Texas,Hopkins County,REPUBLICAN,60.5,13538,2510,10707,18.5,79.1,13538,100.0,REPUBLICAN,60.5,10707,2510,79.1,18.5
Texas,Houston County,REPUBLICAN,50.6,8353,1978,6205,23.7,74.3,8353,100.0,REPUBLICAN,50.6,6205,1978,74.3,23.7
Texas,Howard County,REPUBLICAN,55.8,8719,1768,6635,20.3,76.1,8719,100.0,REPUBLICAN,55.8,6635,1768,76.1,20.3
Texas,Hudspeth County,REPUBLICAN,20.6,871,324,503,37.2,57.7,871,100.0,REPUBLICAN,20.6,503,324,57.7,37.2
Texas,Hunt County,REPUBLICAN,55.5,31554,6396,23910,20.3,75.8,31554,100.0,REPUBLICAN,55.5,23910,6396,75.8,20.3
Texas,Hutchinson County,REPUBLICAN,75.9,8155,854,7042,10.5,86.4,8155,100.0,REPUBLICAN,75.9,7042,854,86.4,10.5
Texas,Irion County,REPUBLICAN,74.4,766,90,660,11.7,86.2,766,100.0,REPUBLICAN,74.4,660,90,86.2,11.7
Texas,Jack County,REPUBLICAN,79.4,3350,314,2973,9.4,88.7,3350,100.0,REPUBLICAN,79.4,2973,314,88.7,9.4
Texas,Jackson County,REPUBLICAN,63.4,5302,904,4266,17.1,80.5,5302,100.0,REPUBLICAN,63.4,4266,904,80.5,17.1
Texas,Jasper County,REPUBLICAN,59.8,13376,2582,10577,19.3,79.1,13376,100.0,REPUBLICAN,59.8,10577,2582,79.1,19.3
Texas,Jeff Davis County,REPUBLICAN,22.9,1190,422,694,35.5,58.3,1190,100.0,REPUBLICAN,22.9,694,422,58.3,35.5
Texas,Jefferson County,REPUBLICAN,0.5,87618,42443,42862,48.4,48.9,87618,100.0,REPUBLICAN,0.5,42862,42443,48.9,48.4
Texas,Jim Hogg County,DEMOCRAT,56.9,2119,1635,430,77.2,20.3,2119,100.0,DEMOCRAT,56.9,430,1635,20.3,77.2
Texas,Jim Wells County,DEMOCRAT,10.3,12361,6688,5411,54.1,43.8,12361,100.0,DEMOCRAT,10.3,5411,6688,43.8,54.1
Texas,Johnson County,REPUBLICAN,58.0,57606,10988,44382,19.1,77.0,57606,100.0,REPUBLICAN,58.0,44382,10988,77.0,19.1
Texas,Jones County,REPUBLICAN,65.2,5960,936,4819,15.7,80.9,5960,100.0,REPUBLICAN,65.2,4819,936,80.9,15.7
Texas,Karnes County,REPUBLICAN,43.4,4198,1145,2965,27.3,70.6,4198,100.0,REPUBLICAN,43.4,2965,1145,70.6,27.3
Texas,Kaufman County,REPUBLICAN,46.8,41265,10278,29587,24.9,71.7,41265,100.0,REPUBLICAN,46.8,29587,10278,71.7,24.9
Texas,Kendall County,REPUBLICAN,59.9,20120,3643,15700,18.1,78.0,20120,100.0,REPUBLICAN,59.9,15700,3643,78.0,18.1
Texas,Kenedy County,DEMOCRAT,8.1,186,99,84,53.2,45.2,186,100.0,DEMOCRAT,8.1,84,99,45.2,53.2
Texas,Kent County,REPUBLICAN,69.4,434,59,360,13.6,82.9,434,100.0,REPUBLICAN,69.4,360,59,82.9,13.6
Texas,Kerr County,REPUBLICAN,56.0,23297,4681,17727,20.1,76.1,23297,100.0,REPUBLICAN,56.0,17727,4681,76.1,20.1
Texas,Kimble County,REPUBLICAN,76.4,1952,206,1697,10.6,86.9,1952,100.0,REPUBLICAN,76.4,1697,206,86.9,10.6
Texas,King County,REPUBLICAN,90.6,159,5,149,3.1,93.7,159,100.0,REPUBLICAN,90.6,149,5,93.7,3.1
Texas,Kinney County,REPUBLICAN,33.4,1430,458,936,32.0,65.5,1430,100.0,REPUBLICAN,33.4,936,458,65.5,32.0
Texas,Kleberg County,DEMOCRAT,3.7,9506,4713,4364,49.6,45.9,9506,100.0,DEMOCRAT,3.7,4364,4713,45.9,49.6
Texas,Knox County,REPUBLICAN,60.8,1367,247,1078,18.1,78.9,1367,100.0,REPUBLICAN,60.8,1078,247,78.9,18.1
Texas,La Salle County,DEMOCRAT,12.5,2057,1129,871,54.9,42.3,2057,100.0,DEMOCRAT,12.5,871,1129,42.3,54.9
Texas,Lamar County,REPUBLICAN,59.0,18611,3583,14561,19.3,78.2,18611,100.0,REPUBLICAN,59.0,14561,3583,78.2,19.3
Texas,Lamb County,REPUBLICAN,57.8,3925,770,3040,19.6,77.5,3925,100.0,REPUBLICAN,57.8,3040,770,77.5,19.6
Texas,Lampasas County,REPUBLICAN,59.7,8205,1483,6385,18.1,77.8,8205,100.0,REPUBLICAN,59.7,6385,1483,77.8,18.1
Texas,Lavaca County,REPUBLICAN,71.3,8661,1170,7347,13.5,84.8,8661,100.0,REPUBLICAN,71.3,7347,1170,84.8,13.5
Texas,Lee County,REPUBLICAN,55.5,6535,1372,4997,21.0,76.5,6535,100.0,REPUBLICAN,55.5,4997,1372,76.5,21.0
Texas,Leon County,REPUBLICAN,73.7,7439,909,6391,12.2,85.9,7439,100.0,REPUBLICAN,73.7,6391,909,85.9,12.2
Texas,Liberty County,REPUBLICAN,57.8,24267,4862,18892,20.0,77.9,24267,100.0,REPUBLICAN,57.8,18892,4862,77.9,20.0
Texas,Limestone County,REPUBLICAN,51.9,7739,1778,5796,23.0,74.9,7739,100.0,REPUBLICAN,51.9,5796,1778,74.9,23.0
Texas,Lipscomb County,REPUBLICAN,76.9,1332,135,1159,10.1,87.0,1332,100.0,REPUBLICAN,76.9,1159,135,87.0,10.1
Texas,Live Oak County,REPUBLICAN,63.3,4302,742,3464,17.2,80.5,4302,100.0,REPUBLICAN,63.3,3464,742,80.5,17.2
Texas,Llano County,REPUBLICAN,62.0,10447,1825,8299,17.5,79.4,10447,100.0,REPUBLICAN,62.0,8299,1825,79.4,17.5
Texas,Loving County,REPUBLICAN,82.8,64,4,57,6.2,89.1,64,100.0,REPUBLICAN,82.8,57,4,89.1,6.2
Texas,Lubbock County,REPUBLICAN,38.0,99013,28023,65651,28.3,66.3,99013,100.0,REPUBLICAN,38.0,65651,28023,66.3,28.3
Texas,Lynn County,REPUBLICAN,56.9,2009,403,1546,20.1,77.0,2009,100.0,REPUBLICAN,56.9,1546,403,77.0,20.1
Texas,Madison County,REPUBLICAN,57.6,4289,881,3351,20.5,78.1,4289,100.0,REPUBLICAN,57.6,3351,881,78.1,20.5
Texas,Marion County,REPUBLICAN,42.9,4238,1165,2983,27.5,70.4,4238,100.0,REPUBLICAN,42.9,2983,1165,70.4,27.5
Texas,Martin County,REPUBLICAN,67.5,1762,266,1455,15.1,82.6,1762,100.0,REPUBLICAN,67.5,1455,266,82.6,15.1
Texas,Mason County,REPUBLICAN,63.3,2057,354,1656,17.2,80.5,2057,100.0,REPUBLICAN,63.3,1656,354,80.5,17.2
Texas,Matagorda County,REPUBLICAN,39.9,12196,3500,8366,28.7,68.6,12196,100.0,REPUBLICAN,39.9,8366,3500,68.6,28.7
Texas,Maverick County,DEMOCRAT,55.8,13588,10397,2816,76.5,20.7,13588,100.0,DEMOCRAT,55.8,2816,10397,20.7,76.5
Texas,McCulloch County,REPUBLICAN,66.7,3103,482,2552,15.5,82.2,3103,100.0,REPUBLICAN,66.7,2552,482,82.2,15.5
Texas,McLennan County,REPUBLICAN,26.8,79075,27063,48260,34.2,61.0,79075,100.0,REPUBLICAN,26.8,48260,27063,61.0,34.2
Texas,McMullen County,REPUBLICAN,83.0,499,40,454,8.0,91.0,499,100.0,REPUBLICAN,83.0,454,40,91.0,8.0
Texas,Medina County,REPUBLICAN,43.2,17246,4634,12085,26.9,70.1,17246,100.0,REPUBLICAN,43.2,12085,4634,70.1,26.9
Texas,Menard County,REPUBLICAN,61.1,864,154,682,17.8,78.9,864,100.0,REPUBLICAN,61.1,682,154,78.9,17.8
Texas,Midland County,REPUBLICAN,54.8,49212,10025,36973,20.4,75.1,49212,100.0,REPUBLICAN,54.8,36973,10025,75.1,20.4
Texas,Milam County,REPUBLICAN,49.8,8664,2051,6364,23.7,73.5,8664,100.0,REPUBLICAN,49.8,6364,2051,73.5,23.7
Texas,Mills County,REPUBLICAN,76.1,2245,243,1951,10.8,86.9,2245,100.0,REPUBLICAN,76.1,1951,243,86.9,10.8
Texas,Mitchell County,REPUBLICAN,64.9,2196,354,1780,16.1,81.1,2196,100.0,REPUBLICAN,64.9,1780,354,81.1,16.1
Texas,Montague County,REPUBLICAN,77.2,8604,885,7526,10.3,87.5,8604,100.0,REPUBLICAN,77.2,7526,885,87.5,10.3
Texas,Montgomery County,REPUBLICAN,51.1,204632,45835,150314,22.4,73.5,204632,100.0,REPUBLICAN,51.1,150314,45835,73.5,22.4
Texas,Moore County,REPUBLICAN,54.5,5284,1098,3977,20.8,75.3,5284,100.0,REPUBLICAN,54.5,3977,1098,75.3,20.8
Texas,Morris County,REPUBLICAN,40.6,4970,1425,3443,28.7,69.3,4970,100.0,REPUBLICAN,40.6,3443,1425,69.3,28.7
Texas,Motley County,REPUBLICAN,85.5,615,40,566,6.5,92.0,615,100.0,REPUBLICAN,85.5,566,40,92.0,6.5
Texas,Nacogdoches County,REPUBLICAN,35.0,22622,6846,14771,30.3,65.3,22622,100.0,REPUBLICAN,35.0,14771,6846,65.3,30.3
Texas,Navarro County,REPUBLICAN,48.6,16433,4002,11994,24.4,73.0,16433,100.0,REPUBLICAN,48.6,11994,4002,73.0,24.4
Texas,Newton County,REPUBLICAN,56.6,5534,1156,4288,20.9,77.5,5534,100.0,REPUBLICAN,56.6,4288,1156,77.5,20.9
Texas,Nolan County,REPUBLICAN,51.9,4857,1029,3552,21.2,73.1,4857,100.0,REPUBLICAN,51.9,3552,1029,73.1,21.2
Texas,Nueces County,REPUBLICAN,1.5,104405,49198,50766,47.1,48.6,104405,100.0,REPUBLICAN,1.5,50766,49198,48.6,47.1
Texas,Ochiltree County,REPUBLICAN,78.4,3002,274,2628,9.1,87.5,3002,100.0,REPUBLICAN,78.4,2628,274,87.5,9.1
Texas,Oldham County,REPUBLICAN,81.4,948,78,850,8.2,89.7,948,100.0,REPUBLICAN,81.4,850,78,89.7,8.2
Texas,Orange County,REPUBLICAN,61.8,32000,5735,25513,17.9,79.7,32000,100.0,REPUBLICAN,61.8,25513,5735,79.7,17.9
Texas,Palo Pinto County,REPUBLICAN,64.0,10270,1708,8284,16.6,80.7,10270,100.0,REPUBLICAN,64.0,8284,1708,80.7,16.6
Texas,Panola County,REPUBLICAN,63.5,10416,1835,8445,17.6,81.1,10416,100.0,REPUBLICAN,63.5,8445,1835,81.1,17.6
Texas,Parker County,REPUBLICAN,67.1,56817,8344,46473,14.7,81.8,56817,100.0,REPUBLICAN,67.1,46473,8344,81.8,14.7
Texas,Parmer County,REPUBLICAN,58.0,2461,484,1911,19.7,77.7,2461,100.0,REPUBLICAN,58.0,1911,484,77.7,19.7
Texas,Pecos County,REPUBLICAN,21.8,4184,1554,2468,37.1,59.0,4184,100.0,REPUBLICAN,21.8,2468,1554,59.0,37.1
Texas,Polk County,REPUBLICAN,55.4,19852,4187,15176,21.1,76.4,19852,100.0,REPUBLICAN,55.4,15176,4187,76.4,21.1
Texas,Potter County,REPUBLICAN,41.8,28651,7657,19630,26.7,68.5,28651,100.0,REPUBLICAN,41.8,19630,7657,68.5,26.7
Texas,Presidio County,DEMOCRAT,48.7,2020,1458,474,72.2,23.5,2020,100.0,DEMOCRAT,48.7,474,1458,23.5,72.2
Texas,Rains County,REPUBLICAN,71.0,4701,628,3968,13.4,84.4,4701,100.0,REPUBLICAN,71.0,3968,628,84.4,13.4
Texas,Randall County,REPUBLICAN,64.6,54305,8367,43462,15.4,80.0,54305,100.0,REPUBLICAN,64.6,43462,8367,80.0,15.4
Texas,Reagan County,REPUBLICAN,60.0,904,167,709,18.5,78.4,904,100.0,REPUBLICAN,60.0,709,167,78.4,18.5
Texas,Real County,REPUBLICAN,66.6,1681,262,1382,15.6,82.2,1681,100.0,REPUBLICAN,66.6,1382,262,82.2,15.6
Texas,Red River County,REPUBLICAN,53.8,5161,1149,3926,22.3,76.1,5161,100.0,REPUBLICAN,53.8,3926,1149,76.1,22.3
Texas,Reeves County,DEMOCRAT,7.6,3184,1659,1417,52.1,44.5,3184,100.0,DEMOCRAT,7.6,1417,1659,44.5,52.1
Texas,Refugio County,REPUBLICAN,27.0,2948,1034,1830,35.1,62.1,2948,100.0,REPUBLICAN,27.0,1830,1034,62.1,35.1
Texas,Roberts County,REPUBLICAN,91.0,554,20,524,3.6,94.6,554,100.0,REPUBLICAN,91.0,524,20,94.6,3.6
Texas,Robertson County,REPUBLICAN,35.0,7035,2203,4668,31.3,66.4,7035,100.0,REPUBLICAN,35.0,4668,2203,66.4,31.3
Texas,Rockwall County,REPUBLICAN,47.1,39859,9633,28396,24.2,71.2,39859,100.0,REPUBLICAN,47.1,28396,9633,71.2,24.2
Texas,Runnels County,REPUBLICAN,74.0,3782,453,3250,12.0,85.9,3782,100.0,REPUBLICAN,74.0,3250,453,85.9,12.0
Texas,Rusk County,REPUBLICAN,56.5,18994,3935,14675,20.7,77.3,18994,100.0,REPUBLICAN,56.5,14675,3935,77.3,20.7
Texas,Sabine County,REPUBLICAN,72.7,4645,614,3992,13.2,85.9,4645,100.0,REPUBLICAN,72.7,3992,614,85.9,13.2
Texas,San Augustine County,REPUBLICAN,48.0,3569,910,2622,25.5,73.5,3569,100.0,REPUBLICAN,48.0,2622,910,73.5,25.5
Texas,San Jacinto County,REPUBLICAN,58.2,10343,2038,8059,19.7,77.9,10343,100.0,REPUBLICAN,58.2,8059,2038,77.9,19.7
Texas,San Patricio County,REPUBLICAN,23.8,21656,7871,13030,36.3,60.2,21656,100.0,REPUBLICAN,23.8,13030,7871,60.2,36.3
Texas,San Saba County,REPUBLICAN,73.5,2357,293,2025,12.4,85.9,2357,100.0,REPUBLICAN,73.5,2025,293,85.9,12.4
Texas,Schleicher County,REPUBLICAN,57.8,1058,208,820,19.7,77.5,1058,100.0,REPUBLICAN,57.8,820,208,77.5,19.7
Texas,Scurry County,REPUBLICAN,69.5,5289,733,4410,13.9,83.4,5289,100.0,REPUBLICAN,69.5,4410,733,83.4,13.9
Texas,Shackelford County,REPUBLICAN,84.8,1504,103,1378,6.8,91.6,1504,100.0,REPUBLICAN,84.8,1378,103,91.6,6.8
Texas,Shelby County,REPUBLICAN,59.7,9086,1758,7179,19.3,79.0,9086,100.0,REPUBLICAN,59.7,7179,1758,79.0,19.3
