state,county,winner,margin,total_votes,democrat_votes,republican_votes,democrat_vote_share,republican_vote_share
California,Lassen County,Republican,51.4,11985,2799,8970,23.4,74.8
California,Los Angeles County,Democrat,44.1,4263443,3028885,1145530,71.0,26.9
California,Madera County,Republican,11.6,53722,23168,29378,43.1,54.7
California,Marin County,Democrat,66.5,155801,128288,24612,82.3,15.8
California,Mariposa County,Republican,18.1,10280,4088,5950,39.8,57.9
California,Mendocino County,Democrat,35.8,43336,28782,13267,66.4,30.6
California,Merced County,Democrat,10.6,90541,48991,39397,54.1,43.5
California,Modoc County,Republican,45.2,4338,1150,3109,26.5,71.7
California,Mono County,Democrat,22.3,6737,4013,2513,59.6,37.3
California,Monterey County,Democrat,41.2,163883,113953,46299,69.5,28.3
California,Napa County,Democrat,40.4,72122,49817,20676,69.1,28.7
California,Nevada County,Democrat,14.8,64738,36359,26779,56.2,41.4
California,Orange County,Democrat,9.0,1521725,814009,676498,53.5,44.5
California,Placer County,Republican,6.6,235017,106869,122488,45.5,52.1
California,Plumas County,Republican,16.8,11256,4561,6445,40.5,57.3
California,Riverside County,Democrat,8.0,996156,527945,448702,53.0,45.0
California,Sacramento County,Democrat,25.3,718290,440808,259405,61.4,36.1
California,San Benito County,Democrat,24.5,28821,17628,10590,61.2,36.7
California,San Bernardino County,Democrat,10.6,840931,455859,366257,54.2,43.6
California,San Diego County,Democrat,22.7,1601722,964650,600094,60.2,37.5
California,San Francisco County,Democrat,72.6,443458,378156,56417,85.3,12.7
California,San Joaquin County,Democrat,13.9,288443,161137,121098,55.9,42.0
California,San Luis Obispo County,Democrat,13.1,159681,88310,67436,55.3,42.2
California,San Mateo County,Democrat,57.7,374138,291410,75563,77.9,20.2
California,Santa Barbara County,Democrat,32.1,200288,129963,65736,64.9,32.8
California,Santa Clara County,Democrat,47.5,850522,617967,214612,72.7,25.2
California,Santa Cruz County,Democrat,60.3,144796,114246,26937,78.9,18.6
California,Shasta County,Republican,33.1,92900,30000,60789,32.3,65.4
California,Sierra County,Republican,21.4,1930,730,1142,37.8,59.2
California,Siskiyou County,Republican,15.8,23450,9593,13290,40.9,56.7
California,Solano County,Democrat,30.3,205831,131639,69306,64.0,33.7
California,Sonoma County,Democrat,51.5,268252,199938,61825,74.5,23.0
California,Stanislaus County,Democrat,0.8,214876,105841,104145,49.3,48.5
California,Sutter County,Republican,16.5,42640,17367,24375,40.7,57.2
California,Tehama County,Republican,35.6,28721,8911,19141,31.0,66.6
California,Trinity County,Republican,5.3,6258,2851,3188,45.6,50.9
California,Tulare County,Republican,7.8,146832,66105,77579,45.0,52.8
California,Tuolumne County,Republican,18.8,30401,11978,17689,39.4,58.2
California,Ventura County,Democrat,21.1,422698,251388,162207,59.5,38.4
California,Yolo County,Democrat,41.4,97264,67598,27292,69.5,28.1
California,Yuba County,Republican,21.6,29787,11230,17676,37.7,59.3
Colorado,Adams County,Democrat,16.3,236735,134202,95657,56.7,40.4
Colorado,Alamosa County,Republican,0.7,7808,3759,3813,48.1,48.8
Colorado,Arapahoe County,Democrat,24.6,350183,213607,127323,61.0,36.4
Colorado,Archuleta County,Republican,15.8,9144,3738,5189,40.9,56.7
Colorado,Baca County,Republican,69.7,2225,317,1867,14.2,83.9
Colorado,Bent County,Republican,33.9,2274,732,1503,32.2,66.1
Colorado,Boulder County,Democrat,56.6,206111,159089,42501,77.2,20.6
Colorado,Broomfield County,Democrat,27.5,46632,29077,16295,62.4,34.9
Colorado,Chaffee County,Democrat,6.8,13717,7160,6222,52.2,45.4
Colorado,Cheyenne County,Republican,75.9,1136,131,993,11.5,87.4
Colorado,Clear Creek County,Democrat,12.9,6548,3604,2754,55.0,42.1
Colorado,Conejos County,Republican,7.6,4333,1959,2286,45.2,52.8
Colorado,Costilla County,Democrat,27.2,2094,1311,741,62.6,35.4
Colorado,Crowley County,Republican,47.6,1750,437,1271,25.0,72.6
Colorado,Custer County,Republican,37.5,3634,1112,2474,30.6,68.1
Colorado,Delta County,Republican,37.1,19370,5887,13081,30.4,67.5
Colorado,Denver County,Democrat,61.4,393827,313293,71618,79.6,18.2
Colorado,Dolores County,Republican,51.7,1449,341,1089,23.5,75.2
Colorado,Douglas County,Republican,7.2,231599,104653,121270,45.2,52.4
Colorado,Eagle County,Democrat,29.9,29140,18588,9892,63.8,33.9
Colorado,Elbert County,Republican,50.2,18983,4490,14027,23.7,73.9
Colorado,El Paso County,Republican,10.8,378849,161941,202828,42.7,53.5
Colorado,Fremont County,Republican,39.7,25557,7369,17517,28.8,68.5
Colorado,Garfield County,Democrat,2.3,30904,15427,14717,49.9,47.6
Colorado,Gilpin County,Democrat,9.3,4186,2223,1833,53.1,43.8
Colorado,Grand County,Republican,1.8,9870,4710,4883,47.7,49.5
Colorado,Gunnison County,Democrat,30.3,11190,7132,3735,63.7,33.4
Colorado,Hinsdale County,Republican,15.6,632,255,353,40.3,55.9
Colorado,Huerfano County,Republican,2.9,4406,2076,2203,47.1,50.0
Colorado,Jackson County,Republican,57.7,876,175,681,20.0,77.7
Colorado,Jefferson County,Democrat,18.6,377357,218396,148417,57.9,39.3
Colorado,Kiowa County,Republican,77.1,903,98,795,10.9,88.0
Colorado,Kit Carson County,Republican,64.1,3871,662,3144,17.1,81.2
Colorado,Lake County,Democrat,20.3,3961,2303,1497,58.1,37.8
Colorado,La Plata County,Democrat,17.7,35667,20548,14233,57.6,39.9
Colorado,Larimer County,Democrat,15.4,224338,126120,91489,56.2,40.8
Colorado,Las Animas County,Republican,9.9,7961,3497,4284,43.9,53.8
Colorado,Lincoln County,Republican,62.8,2651,470,2135,17.7,80.5
Colorado,Logan County,Republican,55.7,10532,2218,8087,21.1,76.8
Colorado,Mesa County,Republican,28.0,90622,31536,56894,34.8,62.8
Colorado,Mineral County,Republican,14.6,756,317,427,41.9,56.5
Colorado,Moffat County,Republican,63.6,7026,1203,5670,17.1,80.7
Colorado,Montezuma County,Republican,22.3,15500,5836,9306,37.7,60.0
Colorado,Montrose County,Republican,36.5,24922,7687,16770,30.8,67.3
Colorado,Morgan County,Republican,41.6,13744,3876,9593,28.2,69.8
Colorado,Otero County,Republican,22.5,9576,3605,5756,37.6,60.1
Colorado,Ouray County,Democrat,19.6,4020,2365,1577,58.8,39.2
Colorado,Park County,Republican,17.0,12290,4903,6991,39.9,56.9
Colorado,Phillips County,Republican,59.2,2485,486,1958,19.6,78.8
Colorado,Pitkin County,Democrat,52.0,11957,8989,2780,75.2,23.2
Colorado,Prowers County,Republican,45.9,5561,1458,4008,26.2,72.1
Colorado,Pueblo County,Democrat,1.7,88299,43772,42252,49.6,47.9
Colorado,Rio Blanco County,Republican,67.7,3691,561,3061,15.2,82.9
Colorado,Rio Grande County,Republican,18.4,6305,2495,3660,39.6,58.0
Colorado,Routt County,Democrat,27.6,16876,10582,5925,62.7,35.1
Colorado,Saguache County,Democrat,13.9,3389,1884,1413,55.6,41.7
Colorado,San Juan County,Democrat,24.8,563,342,202,60.7,35.9
Colorado,San Miguel County,Democrat,54.1,5147,3924,1136,76.2,22.1
Colorado,Sedgwick County,Republican,56.7,1446,301,1121,20.8,77.5
Colorado,Summit County,Democrat,39.6,18479,12631,5322,68.4,28.8
Colorado,Teller County,Republican,35.2,16939,5278,11241,31.2,66.4
Colorado,Washington County,Republican,74.0,3008,369,2595,12.3,86.3
Colorado,Weld County,Republican,18.0,166968,66060,96145,39.6,57.6
Colorado,Yuma County,Republican,66.7,4981,785,4107,15.8,82.5
Connecticut,Fairfield County,Democrat,27.2,472990,297505,169039,62.9,35.7
Connecticut,Hartford County,Democrat,27.7,449336,283368,159024,63.1,35.4
Connecticut,Litchfield County,Republican,5.1,107544,50164,55601,46.6,51.7
Connecticut,Middlesex County,Democrat,16.3,99203,56848,40665,57.3,41.0
Connecticut,New Haven County,Democrat,17.4,417980,242629,169892,58.0,40.6
Connecticut,New London County,Democrat,16.0,139604,79459,57110,56.9,40.9
Connecticut,Tolland County,Democrat,11.4,80546,44006,34819,54.6,43.2
Connecticut,Windham County,Republican,4.3,57077,26701,29141,46.8,51.1
Delaware,Kent County,Democrat,4.1,87025,44552,41009,51.2,47.1
Delaware,New Castle County,Democrat,37.1,287633,195034,88364,67.8,30.7
Delaware,Sussex County,Republican,11.3,129352,56682,71230,43.8,55.1
District of Columbia,District of Columbia,Democrat,86.7,344356,317323,18586,92.1,5.4
Florida,Alachua County,Democrat,27.2,142604,89704,50972,62.9,35.7
Florida,Baker County,Republican,70.2,14059,2037,11911,14.5,84.7
Florida,Bay County,Republican,43.6,93024,25614,66097,27.5,71.1
Florida,Bradford County,Republican,52.6,13632,3160,10334,23.2,75.8
Florida,Brevard County,Republican,16.4,360764,148549,207883,41.2,57.6
Florida,Broward County,Democrat,29.8,957672,618752,333409,64.6,34.8
Florida,Calhoun County,Republican,62.3,6526,1209,5274,18.5,80.8
Florida,Charlotte County,Republican,26.7,116340,42273,73243,36.3,63.0
Florida,Citrus County,Republican,41.0,93208,27092,65352,29.1,70.1
Florida,Clay County,Republican,37.1,124405,38317,84480,30.8,67.9
Florida,Collier County,Republican,24.6,207818,77621,128950,37.4,62.0
Florida,Columbia County,Republican,45.1,33042,8914,23836,27.0,72.1
Florida,DeSoto County,Republican,32.1,12659,4259,8313,33.6,65.7
Florida,Dixie County,Republican,66.1,8167,1365,6759,16.7,82.8
Florida,Duval County,Democrat,3.8,492820,252556,233762,51.2,47.4
Florida,Escambia County,Republican,15.1,170372,70929,96674,41.6,56.7
Florida,Flagler County,Republican,20.7,71716,28161,43043,39.3,60.0
Florida,Franklin County,Republican,37.3,6849,2120,4675,31.0,68.3
Florida,Gadsden County,Democrat,36.6,23762,16153,7465,68.0,31.4
Florida,Gilchrist County,Republican,63.9,9685,1700,7895,17.6,81.5
Florida,Glades County,Republican,46.1,5193,1385,3782,26.7,72.8
Florida,Gulf County,Republican,50.6,8163,1985,6113,24.3,74.9
Florida,Hamilton County,Republican,31.7,5830,1963,3815,33.7,65.4
Florida,Hardee County,Republican,45.1,8485,2298,6122,27.1,72.2
Florida,Hendry County,Republican,23.0,12940,4929,7906,38.1,61.1
Florida,Hernando County,Republican,30.2,108922,37519,70412,34.4,64.6
Florida,Highlands County,Republican,34.3,52170,16938,34873,32.5,66.8
Florida,Hillsborough County,Democrat,6.9,712063,376367,327398,52.9,46.0
Florida,Holmes County,Republican,78.9,9068,924,8080,10.2,89.1
Florida,Indian River County,Republican,21.6,97484,37844,58872,38.8,60.4
Florida,Jackson County,Republican,38.9,22419,6766,15488,30.2,69.1
Florida,Jefferson County,Republican,6.9,8451,3897,4479,46.1,53.0
Florida,Lafayette County,Republican,71.6,3658,510,3128,13.9,85.5
Florida,Lake County,Republican,20.1,211314,83505,125859,39.5,59.6
Florida,Lee County,Republican,19.2,393899,157695,233247,40.0,59.2
Florida,Leon County,Democrat,28.2,162929,103517,57453,63.5,35.3
Florida,Levy County,Republican,45.6,23145,6205,16749,26.8,72.4
Florida,Liberty County,Republican,60.4,3561,694,2846,19.5,79.9
Florida,Madison County,Republican,19.5,9380,3747,5576,39.9,59.4
Florida,Manatee County,Republican,16.0,216958,90166,124987,41.6,57.6
Florida,Marion County,Republican,25.9,204376,74858,127826,36.6,62.5
Florida,Martin County,Republican,24.6,98726,36893,61168,37.4,62.0
Florida,Miami-Dade County,Democrat,7.3,1156816,617864,532833,53.4,46.1
Florida,Monroe County,Republican,7.9,48029,21881,25693,45.6,53.5
Florida,Nassau County,Republican,45.9,58811,15564,42566,26.5,72.4
Florida,Okaloosa County,Republican,39.2,116373,34248,79798,29.4,68.6
Florida,Okeechobee County,Republican,44.4,15954,4390,11470,27.5,71.9
Florida,Orange County,Democrat,23.1,647403,395014,245398,61.0,37.9
Florida,Osceola County,Democrat,13.8,172436,97297,73480,56.4,42.6
Florida,Palm Beach County,Democrat,12.8,773158,433572,334711,56.1,43.3
Florida,Pasco County,Republican,20.1,301970,119073,179621,39.4,59.5
Florida,Pinellas County,Democrat,0.3,559715,277450,276209,49.6,49.3
Florida,Polk County,Republican,14.4,343256,145049,194586,42.3,56.7
Florida,Putnam County,Republican,41.2,36373,10527,25514,28.9,70.1
Florida,St. Johns County,Republican,26.6,176622,63850,110946,36.2,62.8
