state,county,winner,margin,total_votes,democrat_votes,republican_votes,democrat_vote_share,republican_vote_share
NY,Oneida County,Republican,21.1,83876,30749,48490,36.7,57.8
NY,Onondaga County,Democrat,12.8,191962,102915,78277,53.6,40.8
NY,Ontario County,Republican,8.7,47664,20233,24343,42.4,51.1
NY,Orange County,Republican,6.4,140753,63037,72129,44.8,51.2
NY,Orleans County,Republican,43.4,16722,4327,11582,25.9,69.3
NY,Oswego County,Republican,23.2,44122,15614,25870,35.4,58.6
NY,Otsego County,Republican,13.1,23024,9285,12284,40.3,53.4
NY,Putnam County,Republican,17.8,44186,17363,25241,39.3,57.1
NY,Queens County,Democrat,53.4,627021,473389,138550,75.5,22.1
NY,Rensselaer County,Republican,2.9,65991,30039,31933,45.5,48.4
NY,Richmond County,Republican,16.8,167209,67561,95612,40.4,57.2
NY,Rockland County,Democrat,5.1,123943,63454,57148,51.2,46.1
NY,Saratoga County,Republican,4.4,104089,46546,51088,44.7,49.1
NY,Schenectady County,Democrat,5.9,61629,30870,27268,50.1,44.2
NY,Schoharie County,Republican,34.7,12673,3777,8173,29.8,64.5
NY,Schuyler County,Republican,28.7,8423,2761,5179,32.8,61.5
NY,Seneca County,Republican,12.1,12727,5175,6719,40.7,52.8
NY,St. Lawrence County,Republican,10.8,35154,14659,18450,41.7,52.5
NY,Steuben County,Republican,36.2,38373,11215,25091,29.2,65.4
NY,Suffolk County,Republican,8.2,625720,276953,328403,44.3,52.5
NY,Sullivan County,Republican,13.8,26509,10983,14626,41.4,55.2
NY,Tioga County,Republican,27.6,20556,6852,12528,33.3,60.9
NY,Tompkins County,Democrat,42.1,37747,25555,9647,67.7,25.6
NY,Ulster County,Democrat,9.2,77134,40010,32962,51.9,42.7
NY,Warren County,Republican,10.6,27568,11366,14284,41.2,51.8
NY,Washington County,Republican,20.2,22401,8238,12770,36.8,57.0
NY,Wayne County,Republican,26.1,36598,12378,21935,33.8,59.9
NY,Westchester County,Democrat,32.8,378506,245670,121643,64.9,32.1
NY,Wyoming County,Republican,51.0,16280,3585,11884,22.0,73.0
NY,Yates County,Republican,21.8,8975,3219,5180,35.9,57.7
OH,Adams County,Republican,55.6,11063,2293,8445,20.7,76.3
OH,Allen County,Republican,38.2,44636,12815,29858,28.7,66.9
OH,Ashland County,Republican,47.8,24074,5659,17169,23.5,71.3
OH,Ashtabula County,Republican,19.0,39809,15191,22755,38.2,57.2
OH,Athens County,Democrat,17.0,27941,15552,10816,55.7,38.7
OH,Auglaize County,Republican,62.6,22860,3825,18130,16.7,79.3
OH,Belmont County,Republican,39.6,30537,8652,20729,28.3,67.9
OH,Brown County,Republican,52.2,19139,4270,14257,22.3,74.5
OH,Butler County,Republican,28.3,168422,56700,104441,33.7,62.0
OH,Carroll County,Republican,46.4,12807,3124,9067,24.4,70.8
OH,Champaign County,Republican,44.5,17597,4488,12314,25.5,70.0
OH,Clark County,Republican,19.5,59620,22666,34311,38.0,57.5
OH,Clermont County,Republican,41.3,96455,26096,65960,27.1,68.4
OH,Clinton County,Republican,52.6,18100,3943,13466,21.8,74.4
OH,Columbiana County,Republican,41.6,45261,12273,31086,27.1,68.7
OH,Coshocton County,Republican,43.3,14961,3908,10381,26.1,69.4
OH,Crawford County,Republican,46.7,18702,4518,13265,24.2,70.9
OH,Cuyahoga County,Democrat,35.0,583230,383974,179894,65.8,30.8
OH,Darke County,Republican,61.2,25000,4395,19698,17.6,78.8
OH,Defiance County,Republican,34.8,17795,5282,11478,29.7,64.5
OH,Delaware County,Republican,16.1,100101,39584,55660,39.5,55.6
OH,Erie County,Republican,9.8,36730,15692,19301,42.7,52.5
OH,Fairfield County,Republican,27.0,70542,24150,43163,34.2,61.2
OH,Fayette County,Republican,47.1,10817,2672,7763,24.7,71.8
OH,Franklin County,Democrat,25.9,554711,335961,192328,60.6,34.7
OH,Fulton County,Republican,35.9,20693,5981,13419,28.9,64.8
OH,Gallia County,Republican,55.6,12588,2564,9567,20.4,76.0
OH,Geauga County,Republican,25.5,48736,17165,29577,35.2,60.7
OH,Greene County,Republican,24.5,79633,28023,47506,35.2,59.7
OH,Guernsey County,Republican,42.6,16156,4286,11164,26.5,69.1
OH,Hamilton County,Democrat,9.6,395000,207587,169972,52.6,43.0
OH,Hancock County,Republican,40.8,35216,9419,23777,26.7,67.5
OH,Hardin County,Republican,47.2,12014,2870,8541,23.9,71.1
OH,Harrison County,Republican,48.3,6956,1663,5021,23.9,72.2
OH,Henry County,Republican,39.8,13671,3690,9136,27.0,66.8
OH,Highland County,Republican,56.1,17048,3436,13005,20.2,76.3
OH,Hocking County,Republican,36.5,12513,3713,8282,29.7,66.2
OH,Holmes County,Republican,63.0,10823,1766,8578,16.3,79.3
OH,Huron County,Republican,36.4,24332,7080,15930,29.1,65.5
OH,Jackson County,Republican,48.9,13239,3142,9618,23.7,72.6
OH,Jefferson County,Republican,35.6,31346,9483,20668,30.3,65.9
OH,Knox County,Republican,38.2,27768,7959,18563,28.7,66.9
OH,Lake County,Republican,15.6,112790,45056,62627,39.9,55.5
OH,Lawrence County,Republican,43.9,25949,6849,18240,26.4,70.3
OH,Licking County,Republican,28.9,79399,26360,49346,33.2,62.1
OH,Logan County,Republican,52.6,21007,4537,15586,21.6,74.2
OH,Lorain County,Republican,0.3,136654,64958,65346,47.5,47.8
OH,Lucas County,Democrat,17.3,191684,107363,74102,56.0,38.7
OH,Madison County,Republican,39.8,16754,4662,11319,27.8,67.6
OH,Mahoning County,Democrat,3.0,112827,56188,52808,49.8,46.8
OH,Marion County,Republican,34.4,25648,7748,16563,30.2,64.6
OH,Medina County,Republican,24.9,89360,31582,53811,35.3,60.2
OH,Meigs County,Republican,50.1,9410,2157,6869,22.9,73.0
OH,Mercer County,Republican,65.1,21315,3335,17200,15.6,80.7
OH,Miami County,Republican,45.7,51467,12832,36311,24.9,70.6
OH,Monroe County,Republican,46.9,6686,1647,4781,24.6,71.5
OH,Montgomery County,Republican,1.3,249560,117661,120766,47.1,48.4
OH,Morgan County,Republican,41.4,6290,1711,4315,27.2,68.6
OH,Morrow County,Republican,49.5,16186,3711,11722,22.9,72.4
OH,Muskingum County,Republican,34.9,36217,10926,23588,30.2,65.1
OH,Noble County,Republican,55.2,5875,1201,4441,20.4,75.6
OH,Ottawa County,Republican,19.6,21742,8136,12389,37.4,57.0
OH,Paulding County,Republican,48.5,8842,2068,6359,23.4,71.9
OH,Perry County,Republican,40.3,14647,4072,9978,27.8,68.1
OH,Pickaway County,Republican,42.6,23814,6325,16482,26.6,69.2
OH,Pike County,Republican,36.7,11513,3443,7669,29.9,66.6
OH,Portage County,Republican,10.2,73968,31463,38978,42.5,52.7
OH,Preble County,Republican,54.0,20475,4323,15376,21.1,75.1
OH,Putnam County,Republican,64.4,18387,2874,14704,15.6,80.0
OH,Richland County,Republican,37.5,53739,15629,35805,29.1,66.6
OH,Ross County,Republican,27.4,28955,9905,17833,34.2,61.6
OH,Sandusky County,Republican,23.0,27491,9733,16045,35.4,58.4
OH,Scioto County,Republican,36.8,29618,8841,19742,29.9,66.7
OH,Seneca County,Republican,31.2,23481,7237,14559,30.8,62.0
OH,Shelby County,Republican,60.6,23110,4143,18148,17.9,78.5
OH,Stark County,Republican,17.4,170868,66581,96345,39.0,56.4
OH,Summit County,Democrat,8.2,249937,129922,109531,52.0,43.8
OH,Trumbull County,Republican,6.4,94073,42130,48152,44.8,51.2
OH,Tuscarawas County,Republican,35.4,40088,11895,26105,29.7,65.1
OH,Union County,Republican,37.9,26533,7530,17601,28.4,66.3
OH,Van Wert County,Republican,56.4,13584,2667,10328,19.6,76.0
OH,Vinton County,Republican,45.7,5393,1332,3799,24.7,70.4
OH,Warren County,Republican,37.6,114254,33036,75947,28.9,66.5
OH,Washington County,Republican,41.6,28992,7841,19901,27.0,68.6
OH,Wayne County,Republican,34.9,48550,14670,31622,30.2,65.1
OH,Williams County,Republican,43.8,16938,4287,11706,25.3,69.1
OH,Wood County,Republican,8.5,62287,26440,31734,42.4,50.9
OH,Wyandot County,Republican,46.8,10396,2484,7346,23.9,70.7
OK,Adair County,Republican,52.3,6468,1374,4753,21.2,73.5
OK,Alfalfa County,Republican,76.0,2256,216,1931,9.6,85.6
OK,Atoka County,Republican,65.4,5002,795,4068,15.9,81.3
OK,Beaver County,Republican,80.9,2237,176,1987,7.9,88.8
OK,Beckham County,Republican,70.8,7529,958,6287,12.7,83.5
OK,Blaine County,Republican,57.3,3793,711,2884,18.7,76.0
OK,Bryan County,Republican,55.6,13775,2793,10449,20.3,75.9
OK,Caddo County,Republican,43.4,9336,2418,6473,25.9,69.3
OK,Canadian County,Republican,51.2,55250,11666,39969,21.1,72.3
OK,Carter County,Republican,52.6,18533,4002,13751,21.6,74.2
OK,Cherokee County,Republican,27.5,16487,5455,9992,33.1,60.6
OK,Choctaw County,Republican,57.9,5419,1064,4202,19.6,77.5
OK,Cimarron County,Republican,82.8,1077,70,962,6.5,89.3
OK,Cleveland County,Republican,21.6,109326,38790,62469,35.5,57.1
OK,Coal County,Republican,61.9,2393,411,1892,17.2,79.1
OK,Comanche County,Republican,23.7,32504,11439,19153,35.2,58.9
OK,Cotton County,Republican,62.6,2602,424,2054,16.3,78.9
OK,Craig County,Republican,52.5,5778,1249,4279,21.6,74.1
OK,Creek County,Republican,54.5,28786,5834,21539,20.3,74.8
OK,Custer County,Republican,54.2,10531,2102,7818,20.0,74.2
OK,Delaware County,Republican,54.1,15680,3306,11796,21.1,75.2
OK,Dewey County,Republican,77.5,2246,222,1964,9.9,87.4
OK,Ellis County,Republican,79.7,1826,155,1610,8.5,88.2
OK,Garfield County,Republican,53.6,21692,4391,15998,20.2,73.8
OK,Garvin County,Republican,60.7,10531,1852,8243,17.6,78.3
OK,Grady County,Republican,60.3,22257,3878,17293,17.4,77.7
OK,Grant County,Republican,70.0,2200,287,1827,13.0,83.0
OK,Greer County,Republican,61.2,1896,323,1482,17.0,78.2
OK,Harmon County,Republican,50.2,975,224,714,23.0,73.2
OK,Harper County,Republican,79.2,1485,131,1307,8.8,88.0
OK,Haskell County,Republican,59.5,4734,882,3697,18.6,78.1
OK,Hughes County,Republican,53.7,4525,961,3387,21.2,74.9
OK,Jackson County,Republican,57.6,7806,1473,5969,18.9,76.5
OK,Jefferson County,Republican,65.6,2345,365,1905,15.6,81.2
OK,Johnston County,Republican,57.5,4001,782,3081,19.5,77.0
OK,Kay County,Republican,50.3,16795,3734,12168,22.2,72.5
OK,Kingfisher County,Republican,71.3,6123,783,5151,12.8,84.1
OK,Kiowa County,Republican,52.3,3489,766,2593,22.0,74.3
OK,Latimer County,Republican,56.7,4050,797,3094,19.7,76.4
OK,Le Flore County,Republican,58.7,17199,3245,13346,18.9,77.6
OK,Lincoln County,Republican,60.1,14001,2423,10838,17.3,77.4
OK,Logan County,Republican,49.4,18948,4239,13613,22.4,71.8
OK,Love County,Republican,57.7,3787,735,2920,19.4,77.1
OK,Major County,Republican,77.4,3399,310,2940,9.1,86.5
OK,Marshall County,Republican,56.6,5487,1095,4202,20.0,76.6
OK,Mayes County,Republican,51.7,15712,3423,11550,21.8,73.5
OK,McClain County,Republican,60.9,16839,2893,13151,17.2,78.1
OK,McCurtain County,Republican,63.9,10709,1799,8642,16.8,80.7
OK,McIntosh County,Republican,42.4,7958,2122,5501,26.7,69.1
OK,Murray County,Republican,55.8,5525,1086,4173,19.7,75.5
OK,Muskogee County,Republican,29.2,24193,7969,15029,32.9,62.1
OK,Noble County,Republican,57.6,4870,901,3707,18.5,76.1
OK,Nowata County,Republican,60.9,4237,742,3321,17.5,78.4
OK,Okfuskee County,Republican,47.0,3933,943,2791,24.0,71.0
OK,Oklahoma County,Republican,10.5,273609,112661,141429,41.2,51.7
OK,Okmulgee County,Republican,32.7,13924,4379,8926,31.4,64.1
OK,Osage County,Republican,36.8,18942,5593,12559,29.5,66.3
OK,Ottawa County,Republican,47.2,10686,2584,7627,24.2,71.4
OK,Pawnee County,Republican,53.2,6346,1341,4716,21.1,74.3
OK,Payne County,Republican,28.3,27749,8785,16644,31.7,60.0
OK,Pittsburg County,Republican,52.4,17250,3704,12740,21.5,73.9
OK,Pontotoc County,Republican,45.8,14814,3633,10420,24.5,70.3
OK,Pottawatomie County,Republican,46.5,25417,6005,17826,23.6,70.1
OK,Pushmataha County,Republican,63.2,4483,748,3581,16.7,79.9
OK,Roger Mills County,Republican,79.3,1758,151,1546,8.6,87.9
OK,Rogers County,Republican,56.4,40834,7895,30893,19.3,75.7
OK,Seminole County,Republican,44.2,8032,2067,5612,25.7,69.9
OK,Sequoyah County,Republican,54.2,14437,3061,10888,21.2,75.4
OK,Stephens County,Republican,62.0,17886,3084,14166,17.2,79.2
OK,Texas County,Republican,65.2,5771,855,4615,14.8,80.0
OK,Tillman County,Republican,47.5,2706,657,1944,24.3,71.8
OK,Tulsa County,Republican,22.8,246557,87663,143985,35.6,58.4
OK,Wagoner County,Republican,52.0,31246,6711,22967,21.5,73.5
OK,Washington County,Republican,48.5,22208,5047,15810,22.7,71.2
OK,Washita County,Republican,70.5,4628,588,3851,12.7,83.2
OK,Woods County,Republican,66.2,3665,521,2945,14.2,80.4
OK,Woodward County,Republican,72.1,7573,871,6329,11.5,83.6
OR,Baker County,Republican,51.7,8479,1781,6160,21.0,72.7
OR,Benton County,Democrat,33.8,45577,28431,13030,62.4,28.6
OR,Clackamas County,Democrat,6.1,182136,90187,79062,49.5,43.4
OR,Clatsop County,Democrat,6.1,18158,8899,7794,49.0,42.9
OR,Columbia County,Republican,12.0,25077,9959,12967,39.7,51.7
OR,Coos County,Republican,24.3,30181,10355,17699,34.3,58.6
OR,Crook County,Republican,49.8,11638,2591,8388,22.3,72.1
OR,Curry County,Republican,23.8,12163,4253,7157,35.0,58.8
OR,Deschutes County,Republican,3.8,90584,40222,43667,44.4,48.2
OR,Douglas County,Republican,39.3,51350,13891,34112,27.1,66.4
OR,Gilliam County,Republican,43.8,937,221,632,23.6,67.4
OR,Grant County,Republican,58.9,4171,732,3187,17.5,76.4
OR,Harney County,Republican,57.7,3850,682,2904,17.7,75.4
OR,Hood River County,Democrat,30.2,10383,6359,3223,61.2,31.0
OR,Jackson County,Republican,9.1,103789,43550,53083,42.0,51.1
OR,Jefferson County,Republican,27.5,8874,2892,5337,32.6,60.1
OR,Josephine County,Republican,31.4,42613,13223,26582,31.0,62.4
OR,Klamath County,Republican,44.8,29240,7080,20170,24.2,69.0
OR,Lake County,Republican,62.2,3814,628,3001,16.5,78.7
OR,Lane County,Democrat,18.9,181072,100497,66218,55.5,36.6
OR,Lincoln County,Democrat,10.0,24035,12300,9901,51.2,41.2
OR,Linn County,Republican,27.8,54724,17456,32683,31.9,59.7
OR,Malheur County,Republican,49.6,9950,2213,7141,22.2,71.8
OR,Marion County,Republican,5.0,110804,48803,54336,44.0,49.0
OR,Morrow County,Republican,42.4,3989,1004,2698,25.2,67.6
OR,Multnomah County,Democrat,58.4,357762,271754,63055,76.0,17.6
OR,Polk County,Republican,7.0,37030,15741,18333,42.5,49.5
OR,Sherman County,Republican,53.4,983,202,726,20.5,73.9
OR,Tillamook County,Republican,5.9,13261,5701,6486,43.0,48.9
OR,Umatilla County,Republican,35.6,26116,7466,16775,28.6,64.2
OR,Union County,Republican,41.4,12465,3221,8378,25.8,67.2
OR,Wallowa County,Republican,41.3,4177,1097,2825,26.3,67.6
OR,Wasco County,Republican,9.6,11251,4634,5721,41.2,50.8
OR,Washington County,Democrat,26.7,232034,137818,75903,59.4,32.7
OR,Wheeler County,Republican,54.3,792,153,583,19.3,73.6
OR,Yamhill County,Republican,8.8,45116,18635,22589,41.3,50.1
PA,Adams County,Republican,36.4,47138,14077,31249,29.9,66.3
PA,Allegheny County,Democrat,16.4,643173,363017,257488,56.4,40.0
PA,Armstrong County,Republican,52.0,30446,6849,22676,22.5,74.5
PA,Beaver County,Republican,20.1,79036,30225,46081,38.2,58.3
PA,Bedford County,Republican,67.4,23504,3613,19455,15.4,82.8
PA,Berks County,Republican,10.2,175934,75169,93094,42.7,52.9
PA,Blair County,Republican,46.3,52029,13093,37224,25.2,71.5
PA,Bradford County,Republican,46.0,25399,6263,17957,24.7,70.7
PA,Bucks County,Democrat,0.6,342572,165861,163873,48.4,47.8
PA,Butler County,Republican,37.5,92027,26834,61388,29.2,66.7
PA,Cambria County,Republican,37.7,60167,17798,40510,29.6,67.3
PA,Cameron County,Republican,50.7,2024,469,1495,23.2,73.9
PA,Carbon County,Republican,34.2,28721,8917,18714,31.0,65.2
PA,Centre County,Democrat,1.9,75394,36555,35099,48.5,46.6
PA,Chester County,Democrat,9.3,266637,140188,115582,52.6,43.3
PA,Clarion County,Republican,47.5,17481,4256,12545,24.3,71.8
PA,Clearfield County,Republican,49.5,32692,7700,23909,23.6,73.1
PA,Clinton County,Republican,34.9,14839,4533,9701,30.5,65.4
PA,Columbia County,Republican,32.8,27127,8502,17387,31.3,64.1
PA,Crawford County,Republican,38.5,35563,10215,23912,28.7,67.2
PA,Cumberland County,Republican,18.6,115068,44282,65649,38.5,57.1
PA,Dauphin County,Democrat,2.8,130160,64287,60620,49.4,46.6
PA,Delaware County,Democrat,22.0,284832,169169,106559,59.4,37.4
PA,Elk County,Republican,43.7,13854,3637,9704,26.3,70.0
PA,Erie County,Republican,2.0,117240,54820,57168,46.8,48.8
PA,Fayette County,Republican,31.0,53426,17826,34388,33.4,64.4
PA,Forest County,Republican,44.0,2398,626,1680,26.1,70.1
PA,Franklin County,Republican,46.5,69345,17322,49554,25.0,71.5
PA,Fulton County,Republican,70.8,6743,904,5676,13.4,84.2
PA,Greene County,Republican,41.7,14955,4157,10394,27.8,69.5
PA,Huntingdon County,Republican,50.7,19496,4487,14369,23.0,73.7
PA,Indiana County,Republican,35.7,37728,11468,24920,30.4,66.1
PA,Jefferson County,Republican,59.8,18551,3437,14533,18.5,78.3
PA,Juniata County,Republican,61.8,10402,1810,8234,17.4,79.2
PA,Lackawanna County,Democrat,3.4,102740,51593,48102,50.2,46.8
PA,Lancaster County,Republican,19.6,239151,90066,137145,37.7,57.3
PA,Lawrence County,Republican,28.0,40555,13933,25323,34.4,62.4
PA,Lebanon County,Republican,35.6,58906,17860,38804,30.3,65.9
PA,Lehigh County,Democrat,4.5,153031,77087,70285,50.4,45.9
PA,Luzerne County,Republican,19.6,132731,51454,77508,38.8,58.4
PA,Lycoming County,Republican,44.8,50294,12926,35475,25.7,70.5
PA,McKean County,Republican,47.3,15572,3802,11159,24.4,71.7
PA,Mercer County,Republican,25.0,49594,17631,30034,35.6,60.6
PA,Mifflin County,Republican,57.5,18239,3563,14050,19.5,77.0
PA,Monroe County,Democrat,0.3,65944,31930,31706,48.4,48.1
PA,Montgomery County,Democrat,21.1,427489,251063,160803,58.7,37.6
PA,Montour County,Republican,28.4,8535,2851,5274,33.4,61.8
PA,Northampton County,Republican,3.8,142775,65936,71384,46.2,50.0
PA,Northumberland County,Republican,43.5,34971,9184,24418,26.3,69.8
PA,Perry County,Republican,51.9,21153,4630,15613,21.9,73.8
PA,Philadelphia County,Democrat,66.9,680227,560542,105418,82.4,15.5
PA,Pike County,Republican,26.0,26066,9247,16035,35.5,61.5
PA,Potter County,Republican,63.6,7777,1300,6247,16.7,80.3
PA,Schuylkill County,Republican,43.3,62750,16724,43937,26.7,70.0
PA,Snyder County,Republican,47.3,16333,3991,11710,24.4,71.7
PA,Somerset County,Republican,55.9,35730,7367,27347,20.6,76.5
PA,Sullivan County,Republican,49.3,3168,756,2318,23.9,73.2
PA,Susquehanna County,Republican,42.8,19200,5065,13295,26.4,69.2
PA,Tioga County,Republican,53.6,17334,3642,12928,21.0,74.6
PA,Union County,Republican,25.6,17400,6138,10605,35.3,60.9
PA,Venango County,Republican,42.3,22096,5889,15254,26.7,69.0
PA,Warren County,Republican,40.9,17624,4828,12032,27.4,68.3
PA,Washington County,Republican,25.3,96945,34436,58941,35.5,60.8
PA,Wayne County,Republican,39.7,22365,6398,15269,28.6,68.3
PA,Westmoreland County,Republican,31.4,181740,59506,116427,32.7,64.1
PA,Wyoming County,Republican,38.6,12418,3573,8375,28.8,67.4
PA,York County,Republican,29.3,203153,67428,126933,33.2,62.5
RI,Bristol County,Democrat,22.8,24691,14532,8910,58.9,36.1
RI,Kent County,Republican,0.7,79691,37582,38141,47.2,47.9
RI,Newport County,Democrat,19.3,39761,22680,14975,57.0,37.7
RI,Providence County,Democrat,21.2,241818,141597,90321,58.6,37.4
RI,Washington County,Democrat,10.0,64160,33511,27074,52.2,42.2
SC,Abbeville County,Republican,28.3,10724,3712,6742,34.6,62.9
SC,Aiken County,Republican,27.5,74773,25426,45981,34.0,61.5
SC,Allendale County,Democrat,54.1,3578,2722,788,76.1,22.0
SC,Anderson County,Republican,43.7,80296,21040,56109,26.2,69.9
SC,Bamberg County,Democrat,27.2,6195,3886,2197,62.7,35.5
SC,Barnwell County,Republican,5.2,9479,4395,4888,46.4,51.6
SC,Beaufort County,Republican,14.3,72770,29577,39986,40.6,54.9
SC,Berkeley County,Republican,17.4,78919,30492,44223,38.6,56.0
SC,Calhoun County,Republican,2.8,7553,3569,3785,47.3,50.1
SC,Charleston County,Democrat,7.8,175850,89048,75233,50.6,42.8
SC,Cherokee County,Republican,41.7,21754,6089,15165,28.0,69.7
SC,Chester County,Republican,4.9,14202,6582,7272,46.3,51.2
SC,Chesterfield County,Republican,14.3,17128,7125,9576,41.6,55.9
SC,Clarendon County,Democrat,2.6,15156,7635,7246,50.4,47.8
SC,Colleton County,Republican,8.5,17231,7616,9083,44.2,52.7
SC,Darlington County,Republican,3.7,29636,13866,14973,46.8,50.5
SC,Dillon County,Democrat,1.7,11696,5832,5637,49.9,48.2
SC,Dorchester County,Republican,17.5,62463,24010,34932,38.4,55.9
SC,Edgefield County,Republican,20.2,11644,4491,6842,38.6,58.8
SC,Fairfield County,Democrat,25.8,11252,6936,4024,61.6,35.8
SC,Florence County,Republican,5.0,57770,26630,29498,46.1,51.1
SC,Georgetown County,Republican,13.0,31519,13234,17334,42.0,55.0
SC,Greenville County,Republican,24.7,211572,73338,125595,34.7,59.4
SC,Greenwood County,Republican,21.8,28600,10633,16881,37.2,59.0
SC,Hampton County,Democrat,19.1,8794,5163,3483,58.7,39.6
