state,county,total_winner,total_margin,total_votes,democrat_votes,republican_votes,democrat_vote_share,republican_vote_share,absentee_votes,absentee_vote_share,absentee_winner,absentee_margin,republican_absentee_votes,democrat_absentee_votes,republican_absentee_vote_share,democrat_absentee_vote_share
ALABAMA,WALKER,REPUBLICAN,67.7,31267,4834,26002,15.5,83.2,1851,5.9,REPUBLICAN,28.1,1171,651,63.3,35.2
ALABAMA,ST CLAIR,REPUBLICAN,63.8,44551,7744,36166,17.4,81.2,5152,11.6,REPUBLICAN,17.3,2990,2099,58.0,40.7
ALABAMA,DALE,REPUBLICAN,46.1,19814,5170,14303,26.1,72.2,2041,10.3,DEMOCRAT,4.3,952,1039,46.6,50.9
ALABAMA,CULLMAN,REPUBLICAN,77.2,41983,4478,36880,10.7,87.8,2882,6.9,REPUBLICAN,39.0,1975,851,68.5,29.5
ALABAMA,PERRY,DEMOCRAT,47.9,5258,3860,1339,73.4,25.5,1223,23.3,DEMOCRAT,75.5,145,1068,11.9,87.3
ALABAMA,ELMORE,REPUBLICAN,48.1,41146,10367,30164,25.2,73.3,4213,10.2,DEMOCRAT,10.4,1862,2301,44.2,54.6
ALABAMA,RUSSELL,DEMOCRAT,6.4,21394,11228,9864,52.5,46.1,4679,21.9,DEMOCRAT,44.9,1267,3368,27.1,72.0
ALABAMA,MARION,REPUBLICAN,77.5,13855,1463,12205,10.6,88.1,906,6.5,REPUBLICAN,52.8,683,205,75.4,22.6
ALABAMA,RANDOLPH,REPUBLICAN,58.5,10873,2203,8559,20.3,78.7,980,9.0,REPUBLICAN,38.2,667,293,68.1,29.9
ALABAMA,BARBOUR,REPUBLICAN,7.6,10560,4816,5622,45.6,53.2,1326,12.6,DEMOCRAT,31.6,449,868,33.9,65.5
ALABAMA,CLAY,REPUBLICAN,62.3,6956,1267,5601,18.2,80.5,575,8.3,REPUBLICAN,35.8,388,182,67.5,31.7
ALABAMA,BALDWIN,REPUBLICAN,53.6,110012,24578,83544,22.3,75.9,13403,12.2,REPUBLICAN,3.7,6828,6331,50.9,47.2
ALABAMA,DALLAS,DEMOCRAT,37.4,17940,12230,5524,68.2,30.8,3004,16.7,DEMOCRAT,71.5,415,2563,13.8,85.3
ALABAMA,COFFEE,REPUBLICAN,52.9,22339,5076,16899,22.7,75.6,2462,11.0,REPUBLICAN,10.0,1332,1087,54.1,44.2
ALABAMA,LEE,REPUBLICAN,20.1,71625,27860,42221,38.9,58.9,13086,18.3,DEMOCRAT,22.5,4948,7889,37.8,60.3
ALABAMA,LAMAR,REPUBLICAN,72.1,7211,978,6174,13.6,85.6,482,6.7,REPUBLICAN,48.5,356,122,73.9,25.3
ALABAMA,FRANKLIN,REPUBLICAN,65.5,12665,2086,10376,16.5,81.9,782,6.2,REPUBLICAN,29.3,489,260,62.5,33.2
ALABAMA,SUMTER,DEMOCRAT,48.2,6324,4648,1598,73.5,25.3,1038,16.4,DEMOCRAT,79.8,101,929,9.7,89.5
ALABAMA,GENEVA,REPUBLICAN,73.5,12588,1595,10848,12.7,86.2,734,5.8,REPUBLICAN,43.3,522,204,71.1,27.8
ALABAMA,CHEROKEE,REPUBLICAN,72.6,12346,1624,10583,13.2,85.7,948,7.7,REPUBLICAN,29.7,609,327,64.2,34.5
ALABAMA,FAYETTE,REPUBLICAN,67.0,8815,1395,7300,15.8,82.8,493,5.6,REPUBLICAN,19.3,290,195,58.8,39.6
ALABAMA,JEFFERSON,DEMOCRAT,13.1,327009,181688,138843,55.6,42.5,1185,0.4,DEMOCRAT,29.7,400,752,33.8,63.5
ALABAMA,LOWNDES,DEMOCRAT,45.6,6876,4972,1836,72.3,26.7,1539,22.4,DEMOCRAT,84.8,110,1415,7.1,91.9
ALABAMA,LAWRENCE,REPUBLICAN,54.4,16101,3562,12322,22.1,76.5,950,5.9,REPUBLICAN,5.9,493,437,51.9,46.0
ALABAMA,GREENE,DEMOCRAT,62.7,4801,3884,875,80.9,18.2,834,17.4,DEMOCRAT,85.4,56,768,6.7,92.1
ALABAMA,BUTLER,REPUBLICAN,15.7,9527,3965,5458,41.6,57.3,1091,11.5,DEMOCRAT,17.1,446,633,40.9,58.0
ALABAMA,CRENSHAW,REPUBLICAN,47.7,6639,1700,4864,25.6,73.3,489,7.4,REPUBLICAN,33.1,321,159,65.6,32.5
ALABAMA,JACKSON,REPUBLICAN,67.2,23729,3717,19670,15.7,82.9,2708,11.4,REPUBLICAN,25.0,1671,994,61.7,36.7
ALABAMA,MACON,DEMOCRAT,63.5,8771,7108,1541,81.0,17.6,1596,18.2,DEMOCRAT,86.8,93,1479,5.8,92.7
ALABAMA,CHAMBERS,REPUBLICAN,15.6,15332,6365,8753,41.5,57.1,2794,18.2,DEMOCRAT,6.7,1288,1476,46.1,52.8
ALABAMA,CHILTON,REPUBLICAN,67.2,19366,3073,16085,15.9,83.1,1616,8.3,REPUBLICAN,18.5,948,649,58.7,40.2
ALABAMA,WASHINGTON,REPUBLICAN,48.3,8918,2258,6564,25.3,73.6,758,8.5,REPUBLICAN,23.1,462,287,60.9,37.9
ALABAMA,COOSA,REPUBLICAN,33.4,5494,1796,3631,32.7,66.1,375,6.8,REPUBLICAN,10.9,206,165,54.9,44.0
ARKANSAS,OUACHITA,REPUBLICAN,13.5,9629,3995,5294,41.5,55.0,0,0.0,REPUBLICAN,,0,0,,
ARKANSAS,GARLAND,REPUBLICAN,34.0,44199,14045,29069,31.8,65.8,0,0.0,REPUBLICAN,,0,0,,
ARKANSAS,LONOKE,REPUBLICAN,52.8,30662,6686,22884,21.8,74.6,0,0.0,REPUBLICAN,,0,0,,
ARKANSAS,FAULKNER,REPUBLICAN,29.5,54428,18347,34421,33.7,63.2,0,0.0,REPUBLICAN,,0,0,,
ARKANSAS,VAN BUREN,REPUBLICAN,56.9,7807,1593,6034,20.4,77.3,0,0.0,REPUBLICAN,,0,0,,
ARKANSAS,JEFFERSON,DEMOCRAT,21.7,25158,14981,9521,59.5,37.8,0,0.0,REPUBLICAN,,0,0,,
ARKANSAS,PERRY,REPUBLICAN,53.3,4627,1012,3479,21.9,75.2,0,0.0,REPUBLICAN,,0,0,,
ARKANSAS,BAXTER,REPUBLICAN,53.3,21007,4635,15836,22.1,75.4,0,0.0,REPUBLICAN,,0,0,,
ARKANSAS,SEBASTIAN,REPUBLICAN,35.4,47140,14487,31198,30.7,66.2,0,0.0,REPUBLICAN,,0,0,,
ARKANSAS,FRANKLIN,REPUBLICAN,61.4,7129,1300,5677,18.2,79.6,0,0.0,REPUBLICAN,,0,0,,
ARKANSAS,CRITTENDEN,DEMOCRAT,7.2,16367,8514,7333,52.0,44.8,0,0.0,REPUBLICAN,,0,0,,
ARKANSAS,MISSISSIPPI,REPUBLICAN,22.2,12342,4558,7296,36.9,59.1,0,0.0,REPUBLICAN,,0,0,,
ARKANSAS,POLK,REPUBLICAN,68.2,8490,1246,7035,14.7,82.9,0,0.0,REPUBLICAN,,0,0,,
ARKANSAS,JACKSON,REPUBLICAN,43.8,5091,1365,3593,26.8,70.6,0,0.0,REPUBLICAN,,0,0,,
ARKANSAS,MADISON,REPUBLICAN,55.7,7351,1563,5658,21.3,77.0,0,0.0,REPUBLICAN,,0,0,,
ARKANSAS,MONTGOMERY,REPUBLICAN,59.8,3873,731,3046,18.9,78.6,0,0.0,REPUBLICAN,,0,0,,
ARKANSAS,WHITE,REPUBLICAN,58.9,30885,5978,24182,19.4,78.3,0,0.0,REPUBLICAN,,0,0,,
ARKANSAS,CRAWFORD,REPUBLICAN,56.7,24091,4959,18607,20.6,77.2,0,0.0,REPUBLICAN,,0,0,,
ARKANSAS,ARKANSAS,REPUBLICAN,39.5,6292,1818,4304,28.9,68.4,0,0.0,REPUBLICAN,,0,0,,
ARKANSAS,CLARK,REPUBLICAN,14.0,8395,3438,4616,41.0,55.0,0,0.0,REPUBLICAN,,0,0,,
ARKANSAS,STONE,REPUBLICAN,57.9,5938,1180,4616,19.9,77.7,0,0.0,REPUBLICAN,,0,0,,
ARKANSAS,LAWRENCE,REPUBLICAN,59.6,5857,1080,4569,18.4,78.0,0,0.0,REPUBLICAN,,0,0,,
ARKANSAS,HOT SPRING,REPUBLICAN,48.7,12557,3082,9202,24.5,73.3,0,0.0,REPUBLICAN,,0,0,,
ARKANSAS,PIKE,REPUBLICAN,67.7,4246,644,3519,15.2,82.9,0,0.0,REPUBLICAN,,0,0,,
ARKANSAS,POPE,REPUBLICAN,50.4,24432,5772,18081,23.6,74.0,0,0.0,REPUBLICAN,,0,0,,
ARKANSAS,LITTLE RIVER,REPUBLICAN,48.1,5177,1226,3715,23.7,71.8,0,0.0,REPUBLICAN,,0,0,,
ARKANSAS,INDEPENDENCE,REPUBLICAN,58.2,14512,2806,11250,19.3,77.5,0,0.0,REPUBLICAN,,0,0,,
ARKANSAS,LINCOLN,REPUBLICAN,43.8,3875,1032,2729,26.6,70.4,0,0.0,REPUBLICAN,,0,0,,
ARKANSAS,WOODRUFF,REPUBLICAN,27.7,2476,856,1543,34.6,62.3,0,0.0,REPUBLICAN,,0,0,,
ARKANSAS,FULTON,REPUBLICAN,57.2,5119,1035,3961,20.2,77.4,0,0.0,REPUBLICAN,,0,0,,
ARKANSAS,UNION,REPUBLICAN,29.5,16607,5584,10478,33.6,63.1,0,0.0,REPUBLICAN,,0,0,,
ARKANSAS,CONWAY,REPUBLICAN,35.5,8685,2615,5694,30.1,65.6,0,0.0,REPUBLICAN,,0,0,,
ARKANSAS,GREENE,REPUBLICAN,59.7,16100,3058,12670,19.0,78.7,0,0.0,REPUBLICAN,,0,0,,
ARKANSAS,RANDOLPH,REPUBLICAN,60.8,6812,1215,5355,17.8,78.6,0,0.0,REPUBLICAN,,0,0,,
ARKANSAS,BRADLEY,REPUBLICAN,30.7,3654,1214,2335,33.2,63.9,0,0.0,REPUBLICAN,,0,0,,
ARKANSAS,LOGAN,REPUBLICAN,59.5,8225,1544,6441,18.8,78.3,0,0.0,REPUBLICAN,,0,0,,
ARKANSAS,JOHNSON,REPUBLICAN,49.0,9498,2283,6938,24.0,73.0,0,0.0,REPUBLICAN,,0,0,,
ARKANSAS,CROSS,REPUBLICAN,45.7,6942,1772,4946,25.5,71.2,0,0.0,REPUBLICAN,,0,0,,
ARKANSAS,SEARCY,REPUBLICAN,69.1,4019,588,3365,14.6,83.7,0,0.0,REPUBLICAN,,0,0,,
ARKANSAS,SEVIER,REPUBLICAN,53.2,5202,1116,3884,21.5,74.7,0,0.0,REPUBLICAN,,0,0,,
ARKANSAS,CARROLL,REPUBLICAN,28.8,11797,4023,7424,34.1,62.9,0,0.0,REPUBLICAN,,0,0,,
ARKANSAS,ASHLEY,REPUBLICAN,43.2,7926,2125,5548,26.8,70.0,0,0.0,REPUBLICAN,,0,0,,
ARKANSAS,PRAIRIE,REPUBLICAN,61.0,3495,654,2786,18.7,79.7,0,0.0,REPUBLICAN,,0,0,,
ARKANSAS,CLAY,REPUBLICAN,60.3,5183,962,4086,18.6,78.8,0,0.0,REPUBLICAN,,0,0,,
ARKANSAS,SHARP,REPUBLICAN,60.0,7566,1398,5938,18.5,78.5,0,0.0,REPUBLICAN,,0,0,,
ARKANSAS,NEWTON,REPUBLICAN,62.1,3998,709,3192,17.7,79.8,0,0.0,REPUBLICAN,,0,0,,
ARKANSAS,IZARD,REPUBLICAN,62.1,5810,1021,4631,17.6,79.7,0,0.0,REPUBLICAN,,0,0,,
ARKANSAS,HEMPSTEAD,REPUBLICAN,34.1,6848,2138,4470,31.2,65.3,0,0.0,REPUBLICAN,,0,0,,
ARKANSAS,SCOTT,REPUBLICAN,69.8,3551,483,2962,13.6,83.4,0,0.0,REPUBLICAN,,0,0,,
ARKANSAS,HOWARD,REPUBLICAN,41.9,4834,1340,3367,27.7,69.7,0,0.0,REPUBLICAN,,0,0,,
ARKANSAS,NEVADA,REPUBLICAN,31.5,3358,1076,2133,32.0,63.5,0,0.0,REPUBLICAN,,0,0,,
ARKANSAS,YELL,REPUBLICAN,58.5,6741,1284,5226,19.0,77.5,0,0.0,REPUBLICAN,,0,0,,
ARKANSAS,POINSETT,REPUBLICAN,59.8,7521,1424,5918,18.9,78.7,0,0.0,REPUBLICAN,,0,0,,
ARKANSAS,ST FRANCIS,DEMOCRAT,5.1,7108,3604,3242,50.7,45.6,0,0.0,REPUBLICAN,,0,0,,
ARKANSAS,WASHINGTON,REPUBLICAN,3.9,94266,43824,47504,46.5,50.4,0,0.0,REPUBLICAN,,0,0,,
ARKANSAS,DESHA,DEMOCRAT,2.3,4164,2016,1921,48.4,46.1,0,0.0,REPUBLICAN,,0,0,,
ARKANSAS,CHICOT,DEMOCRAT,12.4,4103,2260,1752,55.1,42.7,0,0.0,REPUBLICAN,,0,0,,
ARKANSAS,CLEVELAND,REPUBLICAN,61.6,3600,651,2867,18.1,79.6,0,0.0,REPUBLICAN,,0,0,,
ARKANSAS,LAFAYETTE,REPUBLICAN,34.3,2679,839,1757,31.3,65.6,0,0.0,REPUBLICAN,,0,0,,
ARKANSAS,MILLER,REPUBLICAN,46.4,16529,4245,11920,25.7,72.1,0,0.0,REPUBLICAN,,0,0,,
ARKANSAS,MONROE,REPUBLICAN,14.1,2816,1147,1545,40.7,54.9,0,0.0,REPUBLICAN,,0,0,,
ARKANSAS,CLEBURNE,REPUBLICAN,65.8,12680,1988,10328,15.7,81.5,0,0.0,REPUBLICAN,,0,0,,
ARKANSAS,GRANT,REPUBLICAN,67.4,8200,1268,6794,15.5,82.9,0,0.0,REPUBLICAN,,0,0,,
ARKANSAS,CALHOUN,REPUBLICAN,53.0,2182,479,1636,22.0,75.0,0,0.0,REPUBLICAN,,0,0,,
ARKANSAS,DREW,REPUBLICAN,27.8,6908,2426,4349,35.1,63.0,0,0.0,REPUBLICAN,,0,0,,
ARKANSAS,COLUMBIA,REPUBLICAN,31.2,8616,2814,5500,32.7,63.8,0,0.0,REPUBLICAN,,0,0,,
ARKANSAS,DALLAS,REPUBLICAN,23.0,2649,963,1573,36.4,59.4,0,0.0,REPUBLICAN,,0,0,,
ARKANSAS,BOONE,REPUBLICAN,61.9,17114,3064,13652,17.9,79.8,0,0.0,REPUBLICAN,,0,0,,
ARKANSAS,LEE,DEMOCRAT,4.8,2848,1423,1286,50.0,45.2,0,0.0,REPUBLICAN,,0,0,,
ARKANSAS,MARION,REPUBLICAN,56.7,7503,1531,5783,20.4,77.1,0,0.0,REPUBLICAN,,0,0,,
ARKANSAS,PHILLIPS,DEMOCRAT,19.3,6242,3623,2417,58.0,38.7,0,0.0,REPUBLICAN,,0,0,,
ARKANSAS,SALINE,REPUBLICAN,41.3,56959,16060,39556,28.2,69.4,0,0.0,REPUBLICAN,,0,0,,
ARKANSAS,BENTON,REPUBLICAN,26.4,119912,42249,73965,35.2,61.7,0,0.0,REPUBLICAN,,0,0,,
ARKANSAS,CRAIGHEAD,REPUBLICAN,35.4,38511,11921,25558,31.0,66.4,0,0.0,REPUBLICAN,,0,0,,
ARKANSAS,PULASKI,DEMOCRAT,22.5,169956,101947,63687,60.0,37.5,0,0.0,REPUBLICAN,,0,0,,
ARIZONA,MARICOPA,DEMOCRAT,2.2,2068144,1040774,995665,50.3,48.1,1901829,92.0,DEMOCRAT,4.7,892579,981261,46.9,51.6
ARIZONA,PIMA,DEMOCRAT,18.7,520397,304981,207758,58.6,39.9,470656,90.4,DEMOCRAT,24.6,174091,289735,37.0,61.6
ARIZONA,GREENLEE,REPUBLICAN,33.9,3685,1182,2433,32.1,66.0,2645,71.8,REPUBLICAN,22.5,1593,998,60.2,37.7
ARIZONA,COCHISE,REPUBLICAN,19.6,60442,23732,35557,39.3,58.8,51067,84.5,REPUBLICAN,11.0,27843,22237,54.5,43.5
ARIZONA,PINAL,REPUBLICAN,17.3,184974,75106,107077,40.6,57.9,148297,80.2,REPUBLICAN,10.5,80800,65294,54.5,44.0
ARIZONA,NAVAJO,REPUBLICAN,8.3,51767,23383,27657,45.2,53.4,36407,70.3,REPUBLICAN,5.4,18935,16958,52.0,46.6
ARIZONA,APACHE,DEMOCRAT,33.7,35172,23293,11442,66.2,32.5,24458,69.5,DEMOCRAT,38.3,7389,16754,30.2,68.5
ARIZONA,LA PAZ,REPUBLICAN,38.8,7458,2236,5129,30.0,68.8,5282,70.8,REPUBLICAN,34.6,3523,1694,66.7,32.1
ARIZONA,MOHAVE,REPUBLICAN,51.3,104668,24831,78535,23.7,75.0,80429,76.8,REPUBLICAN,44.4,57597,21888,71.6,27.2
ARIZONA,GILA,REPUBLICAN,34.1,27662,8943,18377,32.3,66.4,22940,82.9,REPUBLICAN,33.0,15117,7543,65.9,32.9
ARIZONA,GRAHAM,REPUBLICAN,44.8,14995,4034,10749,26.9,71.7,10563,70.4,REPUBLICAN,42.2,7435,2979,70.4,28.2
ARIZONA,YAVAPAI,REPUBLICAN,29.3,143221,49602,91527,34.6,63.9,125387,87.5,REPUBLICAN,23.7,76682,46937,61.2,37.4
ARIZONA,SANTA CRUZ,DEMOCRAT,35.5,19556,13138,6194,67.2,31.7,15429,78.9,DEMOCRAT,42.9,4315,10933,28.0,70.9
ARIZONA,COCONINO,DEMOCRAT,24.1,73272,44698,27052,61.0,36.9,61495,83.9,DEMOCRAT,31.1,20606,39735,33.5,64.6
ARIZONA,YUMA,REPUBLICAN,6.2,69881,32210,36534,46.1,52.3,60471,86.5,REPUBLICAN,3.7,30883,28640,51.1,47.4
COLORADO,DENVER,DEMOCRAT,61.4,393829,313293,71618,79.6,18.2,0,0.0,REPUBLICAN,,0,0,,
COLORADO,JEFFERSON,DEMOCRAT,18.5,377358,218396,148417,57.9,39.3,0,0.0,REPUBLICAN,,0,0,,
COLORADO,ARAPAHOE,DEMOCRAT,24.6,350183,213607,127323,61.0,36.4,0,0.0,REPUBLICAN,,0,0,,
COLORADO,CLEAR CREEK,DEMOCRAT,13.0,6548,3604,2754,55.0,42.1,0,0.0,REPUBLICAN,,0,0,,
COLORADO,PARK,REPUBLICAN,17.0,12291,4903,6991,39.9,56.9,0,0.0,REPUBLICAN,,0,0,,
COLORADO,EAGLE,DEMOCRAT,29.8,29140,18588,9892,63.8,33.9,0,0.0,REPUBLICAN,,0,0,,
COLORADO,GRAND,REPUBLICAN,1.8,9870,4710,4883,47.7,49.5,0,0.0,REPUBLICAN,,0,0,,
COLORADO,SUMMIT,DEMOCRAT,39.6,18479,12631,5322,68.4,28.8,0,0.0,REPUBLICAN,,0,0,,
COLORADO,LARIMER,DEMOCRAT,15.4,224338,126120,91489,56.2,40.8,0,0.0,REPUBLICAN,,0,0,,
COLORADO,GILPIN,DEMOCRAT,9.3,4186,2223,1833,53.1,43.8,0,0.0,REPUBLICAN,,0,0,,
COLORADO,BOULDER,DEMOCRAT,56.6,206111,159089,42501,77.2,20.6,0,0.0,REPUBLICAN,,0,0,,
COLORADO,BROOMFIELD,DEMOCRAT,27.4,46632,29077,16295,62.4,34.9,0,0.0,REPUBLICAN,,0,0,,
COLORADO,PUEBLO,DEMOCRAT,1.7,88301,43772,42252,49.6,47.8,0,0.0,REPUBLICAN,,0,0,,
COLORADO,DELTA,REPUBLICAN,37.1,19370,5887,13081,30.4,67.5,0,0.0,REPUBLICAN,,0,0,,
COLORADO,GUNNISON,DEMOCRAT,30.4,11190,7132,3735,63.7,33.4,0,0.0,REPUBLICAN,,0,0,,
COLORADO,HINSDALE,REPUBLICAN,15.5,632,255,353,40.3,55.9,0,0.0,REPUBLICAN,,0,0,,
COLORADO,LAKE,DEMOCRAT,20.3,3961,2303,1497,58.1,37.8,0,0.0,REPUBLICAN,,0,0,,
COLORADO,PITKIN,DEMOCRAT,51.9,11957,8989,2780,75.2,23.2,0,0.0,REPUBLICAN,,0,0,,
COLORADO,DOLORES,REPUBLICAN,51.6,1449,341,1089,23.5,75.2,0,0.0,REPUBLICAN,,0,0,,
COLORADO,MONTEZUMA,REPUBLICAN,22.4,15500,5836,9306,37.7,60.0,0,0.0,REPUBLICAN,,0,0,,
COLORADO,MONTROSE,REPUBLICAN,36.4,24922,7687,16770,30.8,67.3,0,0.0,REPUBLICAN,,0,0,,
COLORADO,SAN MIGUEL,DEMOCRAT,54.2,5147,3924,1136,76.2,22.1,0,0.0,REPUBLICAN,,0,0,,
COLORADO,ARCHULETA,REPUBLICAN,15.9,9144,3738,5189,40.9,56.7,0,0.0,REPUBLICAN,,0,0,,
COLORADO,LA PLATA,DEMOCRAT,17.7,35667,20548,14233,57.6,39.9,0,0.0,REPUBLICAN,,0,0,,
COLORADO,OURAY,DEMOCRAT,19.6,4020,2365,1577,58.8,39.2,0,0.0,REPUBLICAN,,0,0,,
COLORADO,SAN JUAN,DEMOCRAT,24.9,562,342,202,60.9,35.9,0,0.0,REPUBLICAN,,0,0,,
COLORADO,MESA,REPUBLICAN,28.0,90623,31536,56894,34.8,62.8,0,0.0,REPUBLICAN,,0,0,,
COLORADO,JACKSON,REPUBLICAN,57.8,876,175,681,20.0,77.7,0,0.0,REPUBLICAN,,0,0,,
COLORADO,ROUTT,DEMOCRAT,27.6,16876,10582,5925,62.7,35.1,0,0.0,REPUBLICAN,,0,0,,
COLORADO,GARFIELD,DEMOCRAT,2.3,30904,15427,14717,49.9,47.6,0,0.0,REPUBLICAN,,0,0,,
COLORADO,MOFFAT,REPUBLICAN,63.6,7026,1203,5670,17.1,80.7,0,0.0,REPUBLICAN,,0,0,,
COLORADO,RIO BLANCO,REPUBLICAN,67.7,3691,561,3061,15.2,82.9,0,0.0,REPUBLICAN,,0,0,,
COLORADO,CUSTER,REPUBLICAN,37.5,3635,1112,2474,30.6,68.1,0,0.0,REPUBLICAN,,0,0,,
COLORADO,ALAMOSA,REPUBLICAN,0.7,7808,3759,3813,48.1,48.8,0,0.0,REPUBLICAN,,0,0,,
COLORADO,CONEJOS,REPUBLICAN,7.5,4333,1959,2286,45.2,52.8,0,0.0,REPUBLICAN,,0,0,,
COLORADO,COSTILLA,DEMOCRAT,27.2,2094,1311,741,62.6,35.4,0,0.0,REPUBLICAN,,0,0,,
COLORADO,HUERFANO,REPUBLICAN,2.9,4406,2076,2203,47.1,50.0,0,0.0,REPUBLICAN,,0,0,,
COLORADO,MINERAL,REPUBLICAN,14.6,756,317,427,41.9,56.5,0,0.0,REPUBLICAN,,0,0,,
COLORADO,RIO GRANDE,REPUBLICAN,18.5,6305,2495,3660,39.6,58.0,0,0.0,REPUBLICAN,,0,0,,
COLORADO,WELD,REPUBLICAN,18.0,166974,66060,96145,39.6,57.6,0,0.0,REPUBLICAN,,0,0,,
COLORADO,SAGUACHE,DEMOCRAT,13.9,3389,1884,1413,55.6,41.7,0,0.0,REPUBLICAN,,0,0,,
COLORADO,ELBERT,REPUBLICAN,50.2,18983,4490,14027,23.7,73.9,0,0.0,REPUBLICAN,,0,0,,
COLORADO,LINCOLN,REPUBLICAN,62.8,2651,470,2135,17.7,80.5,0,0.0,REPUBLICAN,,0,0,,
COLORADO,LOGAN,REPUBLICAN,55.7,10532,2218,8087,21.1,76.8,0,0.0,REPUBLICAN,,0,0,,
COLORADO,WASHINGTON,REPUBLICAN,74.0,3008,369,2595,12.3,86.3,0,0.0,REPUBLICAN,,0,0,,
COLORADO,CHEYENNE,REPUBLICAN,75.9,1136,131,993,11.5,87.4,0,0.0,REPUBLICAN,,0,0,,
COLORADO,KIT CARSON,REPUBLICAN,64.1,3871,662,3144,17.1,81.2,0,0.0,REPUBLICAN,,0,0,,
COLORADO,MORGAN,REPUBLICAN,41.6,13744,3876,9593,28.2,69.8,0,0.0,REPUBLICAN,,0,0,,
COLORADO,PHILLIPS,REPUBLICAN,59.2,2485,486,1958,19.6,78.8,0,0.0,REPUBLICAN,,0,0,,
COLORADO,SEDGWICK,REPUBLICAN,56.7,1446,301,1121,20.8,77.5,0,0.0,REPUBLICAN,,0,0,,
COLORADO,YUMA,REPUBLICAN,66.7,4981,785,4107,15.8,82.5,0,0.0,REPUBLICAN,,0,0,,
COLORADO,DOUGLAS,REPUBLICAN,7.2,231605,104653,121270,45.2,52.4,0,0.0,REPUBLICAN,,0,0,,
COLORADO,ADAMS,DEMOCRAT,16.3,236740,134202,95657,56.7,40.4,0,0.0,REPUBLICAN,,0,0,,
COLORADO,OTERO,REPUBLICAN,22.5,9576,3605,5756,37.6,60.1,0,0.0,REPUBLICAN,,0,0,,
COLORADO,BACA,REPUBLICAN,69.7,2225,317,1867,14.2,83.9,0,0.0,REPUBLICAN,,0,0,,
COLORADO,BENT,REPUBLICAN,33.9,2274,732,1503,32.2,66.1,0,0.0,REPUBLICAN,,0,0,,
COLORADO,CROWLEY,REPUBLICAN,47.7,1750,437,1271,25.0,72.6,0,0.0,REPUBLICAN,,0,0,,
COLORADO,KIOWA,REPUBLICAN,77.2,903,98,795,10.9,88.0,0,0.0,REPUBLICAN,,0,0,,
COLORADO,EL PASO,REPUBLICAN,10.8,378851,161941,202828,42.7,53.5,0,0.0,REPUBLICAN,,0,0,,
COLORADO,LAS ANIMAS,REPUBLICAN,9.9,7961,3497,4284,43.9,53.8,0,0.0,REPUBLICAN,,0,0,,
COLORADO,PROWERS,REPUBLICAN,45.9,5561,1458,4008,26.2,72.1,0,0.0,REPUBLICAN,,0,0,,
COLORADO,TELLER,REPUBLICAN,35.2,16939,5278,11241,31.2,66.4,0,0.0,REPUBLICAN,,0,0,,
COLORADO,FREMONT,REPUBLICAN,39.7,25557,7369,17517,28.8,68.5,0,0.0,REPUBLICAN,,0,0,,
COLORADO,CHAFFEE,DEMOCRAT,6.8,13718,7160,6222,52.2,45.4,0,0.0,REPUBLICAN,,0,0,,
CONNECTICUT,WINDHAM,REPUBLICAN,4.3,57077,26701,29141,46.8,51.1,15218,26.7,DEMOCRAT,46.8,3904,11028,25.7,72.5
CONNECTICUT,MIDDLESEX,DEMOCRAT,16.3,99198,56848,40665,57.3,41.0,37026,37.3,DEMOCRAT,54.4,8170,28307,22.1,76.5
CONNECTICUT,NEW HAVEN,DEMOCRAT,17.4,417980,242629,169892,58.0,40.6,141296,33.8,DEMOCRAT,53.8,31777,107839,22.5,76.3
CONNECTICUT,HARTFORD,DEMOCRAT,27.7,449336,283368,159024,63.1,35.4,169613,37.7,DEMOCRAT,59.6,33140,134210,19.5,79.1
CONNECTICUT,FAIRFIELD,DEMOCRAT,27.3,472396,297505,168445,63.0,35.7,181620,38.4,DEMOCRAT,57.2,37628,141507,20.7,77.9
CONNECTICUT,TOLLAND,DEMOCRAT,11.4,80546,44006,34819,54.6,43.2,28262,35.1,DEMOCRAT,54.5,6172,21565,21.8,76.3
CONNECTICUT,LITCHFIELD,REPUBLICAN,5.1,107544,50164,55601,46.6,51.7,33210,30.9,DEMOCRAT,40.6,9601,23068,28.9,69.5
CONNECTICUT,NEW LONDON,DEMOCRAT,16.0,139604,79459,57110,56.9,40.9,50308,36.0,DEMOCRAT,54.9,10906,38544,21.7,76.6
DISTRICT OF COLUMBIA,DISTRICT OF COLUMBIA,DEMOCRAT,86.8,344356,317323,18586,92.1,5.4,0,0.0,REPUBLICAN,,0,0,,
DELAWARE,NEW CASTLE,DEMOCRAT,37.1,287633,195034,88364,67.8,30.7,93223,32.4,DEMOCRAT,69.8,13488,78573,14.5,84.3
DELAWARE,SUSSEX,REPUBLICAN,11.2,129352,56682,71230,43.8,55.1,43737,33.8,DEMOCRAT,41.6,12555,30757,28.7,70.3
DELAWARE,KENT,DEMOCRAT,4.1,87025,44552,41009,51.2,47.1,24912,28.6,DEMOCRAT,50.5,5981,18567,24.0,74.5
FLORIDA,PASCO,REPUBLICAN,19.9,303800,119073,179621,39.2,59.1,0,0.0,REPUBLICAN,,0,0,,
FLORIDA,SEMINOLE,DEMOCRAT,2.8,262792,132524,125236,50.4,47.7,0,0.0,REPUBLICAN,,0,0,,
