test_data,ddhq_id,year,office_type,state,county,district,fips,x_name,percent_precincts_reporting,x_votes,x_votes_percent,margin_votes,margin_percent,absentee_percent,absentee_margin
,,2022,Senate,ND,Burke,0,38013,[],100,"[62, 494]","[8.0, 63.6]",-432,-55.6,100.0,-0.6
,,2022,Senate,ND,Dunn,0,38025,[],100,"[189, 1107]","[11.4, 67.0]",-918,-55.6,100.0,-0.7
,,2022,Senate,ND,Morton,0,38059,[],100,"[2101, 6130]","[18.5, 54.0]",-4029,-35.5,100.0,-0.5
,,2022,Senate,ND,Sargent,0,38081,[],100,"[403, 988]","[25.5, 62.5]",-585,-37.0,100.0,-0.6
,,2022,Senate,ND,Benson,0,38005,[],100,"[470, 749]","[31.8, 50.6]",-279,-18.8,100.0,-0.5
,,2022,Senate,ND,Mclean,0,38055,[],100,"[720, 2385]","[17.0, 56.2]",-1665,-39.2,100.0,-0.6
,,2022,Senate,ND,Slope,0,38087,[],100,"[23, 226]","[7.6, 74.8]",-203,-67.2,100.0,-0.7
,,2022,Senate,ND,Ward,0,38101,[],100,"[3314, 9849]","[19.8, 58.8]",-6535,-39.0,100.0,-0.6
,,2022,Senate,ND,Sheridan,0,38083,[],100,"[64, 361]","[10.3, 57.9]",-297,-47.6,100.0,-0.6
,,2022,Senate,ND,Rolette,0,38079,[],100,"[1268, 1118]","[46.4, 40.9]",150,5.5,100.0,-0.4
,,2022,Senate,ND,Oliver,0,38065,[],100,"[82, 509]","[9.8, 61.1]",-427,-51.3,100.0,-0.6
,,2022,Senate,ND,Logan,0,38047,[],100,"[68, 541]","[8.3, 65.9]",-473,-57.6,100.0,-0.7
,,2022,Senate,ND,Divide,0,38023,[],100,"[161, 657]","[15.7, 64.2]",-496,-48.5,100.0,-0.6
,,2022,Senate,ND,Mcintosh,0,38051,[],100,"[123, 780]","[11.1, 70.6]",-657,-59.5,100.0,-0.7
,,2022,Senate,OK,Canadian,0,40017,[],100,"[29713, 66727]","[29.7, 66.6]",-37014,-36.9,100.0,-0.7
,,2022,Senate,OK,Caddo,0,40015,[],100,"[3962, 9711]","[28.1, 68.9]",-5749,-40.8,100.0,-0.7
,,2022,Senate,OK,Marshall,0,40095,[],100,"[1620, 6920]","[18.5, 78.9]",-5300,-60.4,100.0,-0.8
,,2022,Senate,OK,Ellis,0,40045,[],100,"[343, 2555]","[11.5, 86.0]",-2212,-74.5,100.0,-0.9
,,2022,Senate,OK,Garvin,0,40049,[],100,"[3298, 12426]","[20.3, 76.6]",-9128,-56.3,100.0,-0.8
,,2022,Senate,OK,Craig,0,40035,[],100,"[2020, 6655]","[22.6, 74.3]",-4635,-51.7,100.0,-0.7
,,2022,Senate,OK,Seminole,0,40133,[],100,"[3213, 8163]","[27.4, 69.6]",-4950,-42.2,100.0,-0.7
,,2022,Senate,OK,Grady,0,40051,[],100,"[7442, 27100]","[20.9, 76.1]",-19658,-55.2,100.0,-0.8
,,2022,Senate,OK,Murray,0,40099,[],100,"[1806, 6395]","[21.3, 75.3]",-4589,-54.0,100.0,-0.8
,,2022,Senate,OK,Hughes,0,40063,[],100,"[1559, 5269]","[22.0, 74.4]",-3710,-52.4,100.0,-0.7
,,2022,Senate,OK,Carter,0,40019,[],100,"[6378, 19498]","[23.8, 72.8]",-13120,-49.0,100.0,-0.7
,,2022,Senate,OK,Pottawatomie,0,40125,[],100,"[11610, 28271]","[28.1, 68.4]",-16661,-40.3,100.0,-0.7
,,2022,Senate,OK,Kingfisher,0,40073,[],100,"[1435, 8004]","[14.7, 82.1]",-6569,-67.4,100.0,-0.8
,,2022,Senate,OK,Pawnee,0,40117,[],100,"[2275, 7461]","[22.5, 73.9]",-5186,-51.4,100.0,-0.7
,,2022,Senate,OK,Johnston,0,40069,[],100,"[1003, 4730]","[16.9, 79.9]",-3727,-63.0,100.0,-0.8
,,2022,Senate,OK,Harmon,0,40057,[],100,"[251, 1020]","[19.4, 78.7]",-769,-59.3,100.0,-0.8
,,2022,Senate,OK,Tillman,0,40141,[],100,"[723, 2832]","[19.6, 76.9]",-2109,-57.3,100.0,-0.8
,,2022,Senate,OK,Grant,0,40053,[],100,"[478, 2588]","[15.0, 81.1]",-2110,-66.1,100.0,-0.8
,,2022,Senate,OK,Choctaw,0,40023,[],100,"[1355, 6480]","[16.8, 80.2]",-5125,-63.4,100.0,-0.8
,,2022,Senate,OK,Pittsburg,0,40121,[],100,"[5818, 18862]","[22.9, 74.4]",-13044,-51.5,100.0,-0.7
,,2022,Senate,OK,Delaware,0,40041,[],100,"[5662, 20029]","[21.5, 75.9]",-14367,-54.4,100.0,-0.8
,,2022,Senate,OK,Adair,0,40001,[],100,"[2537, 7517]","[24.3, 72.1]",-4980,-47.8,100.0,-0.7
,,2022,Senate,OK,Oklahoma,0,40109,[],100,"[214949, 215112]","[48.4, 48.5]",-163,-0.1,100.0,-0.5
,,2022,Senate,OK,Pushmataha,0,40127,[],100,"[1064, 5339]","[16.2, 81.3]",-4275,-65.1,100.0,-0.8
,,2022,Senate,OK,Lincoln,0,40081,[],100,"[4354, 17027]","[19.6, 76.8]",-12673,-57.2,100.0,-0.8
,,2022,Senate,OK,Okfuskee,0,40107,[],100,"[1515, 4148]","[25.8, 70.6]",-2633,-44.8,100.0,-0.7
,,2022,Senate,OK,Beckham,0,40009,[],100,"[1782, 8868]","[16.3, 81.1]",-7086,-64.8,100.0,-0.8
,,2022,Senate,OK,Nowata,0,40105,[],100,"[1190, 5242]","[17.9, 79.0]",-4052,-61.1,100.0,-0.8
,,2022,Senate,OK,Blaine,0,40011,[],100,"[1199, 4518]","[20.2, 76.1]",-3319,-55.9,100.0,-0.8
,,2022,Senate,OK,Haskell,0,40061,[],100,"[1309, 5320]","[19.3, 78.6]",-4011,-59.3,100.0,-0.8
,,2022,Senate,OK,Comanche,0,40031,[],100,"[16644, 28323]","[35.4, 60.2]",-11679,-24.8,100.0,-0.6
,,2022,Senate,OK,Noble,0,40103,[],100,"[1707, 5627]","[22.4, 73.9]",-3920,-51.5,100.0,-0.7
,,2022,Senate,OK,Jefferson,0,40067,[],100,"[531, 2550]","[16.6, 79.5]",-2019,-62.9,100.0,-0.8
,,2022,Senate,OK,Wagoner,0,40145,[],100,"[13595, 38310]","[25.3, 71.4]",-24715,-46.1,100.0,-0.7
,,2022,Senate,OK,Jackson,0,40065,[],100,"[1956, 8634]","[17.8, 78.6]",-6678,-60.8,100.0,-0.8
,,2022,Senate,OK,Mcclain,0,40087,[],100,"[6488, 22627]","[21.6, 75.3]",-16139,-53.7,100.0,-0.8
,,2022,Senate,OK,Cotton,0,40033,[],100,"[562, 2937]","[15.3, 80.0]",-2375,-64.7,100.0,-0.8
,,2022,Senate,OK,Atoka,0,40005,[],100,"[1229, 6415]","[15.7, 81.9]",-5186,-66.2,100.0,-0.8
,,2022,Senate,OK,Mayes,0,40097,[],100,"[5941, 18404]","[23.5, 72.8]",-12463,-49.3,100.0,-0.7
,,2022,Senate,OK,Cherokee,0,40021,[],100,"[10029, 16050]","[37.1, 59.4]",-6021,-22.3,100.0,-0.6
,,2022,Senate,OK,Stephens,0,40137,[],100,"[4802, 20399]","[18.3, 77.9]",-15597,-59.6,100.0,-0.8
,,2022,Senate,OK,Bryan,0,40013,[],100,"[4822, 17385]","[21.0, 75.9]",-12563,-54.9,100.0,-0.8
,,2022,Senate,OK,Tulsa,0,40143,[],100,"[162248, 212335]","[41.9, 54.9]",-50087,-13.0,100.0,-0.5
,,2022,Senate,OK,Washington,0,40147,[],100,"[8462, 24602]","[24.8, 72.0]",-16140,-47.2,100.0,-0.7
,,2022,Senate,OK,Woodward,0,40153,[],100,"[1636, 8790]","[15.2, 81.7]",-7154,-66.5,100.0,-0.8
,,2022,Senate,OK,Texas,0,40139,[],100,"[958, 6020]","[13.1, 82.4]",-5062,-69.3,100.0,-0.8
,,2022,Senate,OK,Woods,0,40151,[],100,"[1043, 4189]","[19.3, 77.6]",-3146,-58.3,100.0,-0.8
,,2022,Senate,OK,Harper,0,40059,[],100,"[250, 1980]","[10.7, 84.9]",-1730,-74.2,100.0,-0.8
,,2022,Senate,OK,Mccurtain,0,40089,[],100,"[2671, 13347]","[16.2, 81.0]",-10676,-64.8,100.0,-0.8
,,2022,Senate,OK,Cleveland,0,40027,[],100,"[79784, 95868]","[43.8, 52.6]",-16084,-8.8,100.0,-0.5
,,2022,Senate,OK,Osage,0,40113,[],100,"[9355, 19843]","[31.0, 65.8]",-10488,-34.8,100.0,-0.7
,,2022,Senate,OK,Payne,0,40119,[],100,"[17314, 25346]","[39.2, 57.4]",-8032,-18.2,100.0,-0.6
,,2022,Senate,OK,Custer,0,40039,[],100,"[3506, 11048]","[23.4, 73.8]",-7542,-50.4,100.0,-0.7
,,2022,Senate,OK,Ottawa,0,40115,[],100,"[3753, 11044]","[24.5, 72.0]",-7291,-47.5,100.0,-0.7
,,2022,Senate,OK,Dewey,0,40043,[],100,"[376, 3022]","[10.7, 85.8]",-2646,-75.1,100.0,-0.9
,,2022,Senate,OK,Kiowa,0,40075,[],100,"[1111, 3710]","[22.6, 75.5]",-2599,-52.9,100.0,-0.8
,,2022,Senate,OK,Creek,0,40037,[],100,"[10328, 32727]","[23.2, 73.4]",-22399,-50.2,100.0,-0.7
,,2022,Senate,OK,Coal,0,40029,[],100,"[654, 3015]","[17.3, 79.8]",-2361,-62.5,100.0,-0.8
,,2022,Senate,OK,Kay,0,40071,[],100,"[6473, 17655]","[25.9, 70.6]",-11182,-44.7,100.0,-0.7
,,2022,Senate,OK,Major,0,40093,[],100,"[539, 4616]","[10.0, 85.8]",-4077,-75.8,100.0,-0.9
,,2022,Senate,OK,Love,0,40085,[],100,"[970, 4326]","[17.7, 79.1]",-3356,-61.4,100.0,-0.8
,,2022,Senate,OK,Le Flore,0,40079,[],100,"[4505, 19009]","[18.6, 78.5]",-14504,-59.9,100.0,-0.8
,,2022,Senate,OK,Okmulgee,0,40111,[],100,"[6688, 13858]","[31.5, 65.2]",-7170,-33.7,100.0,-0.7
,,2022,Senate,OK,Roger Mills,0,40129,[],100,"[279, 2259]","[10.6, 85.9]",-1980,-75.3,100.0,-0.9
,,2022,Senate,OK,Washita,0,40149,[],100,"[1108, 5824]","[15.5, 81.6]",-4716,-66.1,100.0,-0.8
,,2022,Senate,OK,Sequoyah,0,40135,[],100,"[4512, 15340]","[22.0, 74.8]",-10828,-52.8,100.0,-0.7
,,2022,Senate,OK,Garfield,0,40047,[],100,"[7205, 23981]","[22.3, 74.1]",-16776,-51.8,100.0,-0.7
,,2022,Senate,OK,Mcintosh,0,40091,[],100,"[3479, 9072]","[27.0, 70.3]",-5593,-43.3,100.0,-0.7
,,2022,Senate,OK,Beaver,0,40007,[],100,"[286, 2949]","[8.5, 87.5]",-2663,-79.0,100.0,-0.9
,,2022,Senate,OK,Latimer,0,40077,[],100,"[1237, 4673]","[20.2, 76.4]",-3436,-56.2,100.0,-0.8
,,2022,Senate,OK,Muskogee,0,40101,[],100,"[11663, 22767]","[32.8, 64.0]",-11104,-31.2,100.0,-0.6
,,2022,Senate,OK,Logan,0,40083,[],100,"[8533, 24214]","[25.1, 71.3]",-15681,-46.2,100.0,-0.7
,,2022,Senate,OK,Greer,0,40055,[],100,"[530, 2060]","[19.8, 76.8]",-1530,-57.0,100.0,-0.8
,,2022,Senate,OK,Pontotoc,0,40123,[],100,"[6886, 14714]","[30.8, 65.8]",-7828,-35.0,100.0,-0.7
,,2022,Senate,OK,Alfalfa,0,40003,[],100,"[413, 2940]","[11.9, 84.8]",-2527,-72.9,100.0,-0.8
,,2022,Senate,OK,Rogers,0,40131,[],100,"[15746, 49702]","[23.2, 73.3]",-33956,-50.1,100.0,-0.7
,,2022,Senate,OK,Cimarron,0,40025,[],100,"[89, 1310]","[6.1, 89.7]",-1221,-83.6,100.0,-0.9
,,2022,Senate,FL,Flagler,0,12035,[],100,"[20204, 37934]","[34.5, 64.7]",-17730,-30.2,100.0,-0.6
,,2022,Senate,FL,Jackson,0,12063,[],100,"[3956, 12188]","[24.3, 74.9]",-8232,-50.6,100.0,-0.7
,,2022,Senate,FL,Collier,0,12021,[],100,"[46537, 116050]","[28.5, 71.0]",-69513,-42.5,100.0,-0.7
,,2022,Senate,FL,Sumter,0,12119,[],100,"[25010, 63806]","[28.0, 71.4]",-38796,-43.4,100.0,-0.7
,,2022,Senate,FL,Highlands,0,12055,[],100,"[10480, 28777]","[26.4, 72.4]",-18297,-46.0,100.0,-0.7
,,2022,Senate,FL,Lee,0,12071,[],100,"[87108, 185123]","[31.7, 67.4]",-98015,-35.7,100.0,-0.7
,,2022,Senate,FL,Citrus,0,12017,[],100,"[19634, 55087]","[25.9, 72.8]",-35453,-46.9,100.0,-0.7
,,2022,Senate,FL,Hamilton,0,12047,[],100,"[1215, 3030]","[28.4, 70.8]",-1815,-42.4,100.0,-0.7
,,2022,Senate,FL,Leon,0,12073,[],100,"[69677, 46511]","[59.3, 39.6]",23166,19.7,100.0,-0.4
,,2022,Senate,FL,Hillsborough,0,12057,[],100,"[222378, 253495]","[46.1, 52.6]",-31117,-6.5,100.0,-0.5
,,2022,Senate,FL,Levy,0,12075,[],100,"[3944, 13690]","[22.1, 76.6]",-9746,-54.5,100.0,-0.8
,,2022,Senate,FL,Hernando,0,12053,[],100,"[24298, 54822]","[30.3, 68.4]",-30524,-38.1,100.0,-0.7
,,2022,Senate,FL,Jefferson,0,12065,[],100,"[2929, 4137]","[41.1, 58.1]",-1208,-17.0,100.0,-0.6
,,2022,Senate,FL,Okeechobee,0,12093,[],100,"[2218, 8532]","[20.4, 78.5]",-6314,-58.1,100.0,-0.8
,,2022,Senate,FL,Clay,0,12019,[],100,"[23054, 65972]","[25.6, 73.3]",-42918,-47.7,100.0,-0.7
,,2022,Senate,FL,Gadsden,0,12039,[],100,"[11113, 6086]","[63.9, 35.0]",5027,28.9,100.0,-0.4
,,2022,Senate,FL,Bay,0,12005,[],100,"[14547, 51657]","[21.7, 77.2]",-37110,-55.5,100.0,-0.8
,,2022,Senate,FL,Desoto,0,12027,[],100,"[2097, 6469]","[24.2, 74.7]",-4372,-50.5,100.0,-0.7
,,2022,Senate,FL,Miami-Dade,0,12086,[],100,"[318978, 386251]","[44.8, 54.3]",-67273,-9.5,100.0,-0.5
,,2022,Senate,FL,Monroe,0,12087,[],100,"[13756, 19897]","[40.5, 58.6]",-6141,-18.1,100.0,-0.6
,,2022,Senate,FL,Gulf,0,12045,[],100,"[1295, 5069]","[20.2, 79.0]",-3774,-58.8,100.0,-0.8
,,2022,Senate,FL,Franklin,0,12037,[],100,"[1471, 3885]","[27.2, 71.7]",-2414,-44.5,100.0,-0.7
,,2022,Senate,FL,Seminole,0,12117,[],100,"[83285, 97761]","[45.5, 53.4]",-14476,-7.9,100.0,-0.5
,,2022,Senate,FL,Volusia,0,12127,[],100,"[84543, 139085]","[37.4, 61.6]",-54542,-24.2,100.0,-0.6
,,2022,Senate,FL,Brevard,0,12009,[],100,"[98978, 165233]","[37.0, 61.8]",-66255,-24.8,100.0,-0.6
,,2022,Senate,FL,St. Lucie,0,12111,[],100,"[50851, 69924]","[41.7, 57.4]",-19073,-15.7,100.0,-0.6
,,2022,Senate,FL,Wakulla,0,12129,[],100,"[4343, 10485]","[29.0, 69.9]",-6142,-40.9,100.0,-0.7
,,2022,Senate,FL,Martin,0,12085,[],100,"[24639, 52312]","[31.8, 67.4]",-27673,-35.6,100.0,-0.7
,,2022,Senate,FL,Walton,0,12131,[],100,"[6326, 28203]","[18.2, 81.0]",-21877,-62.8,100.0,-0.8
,,2022,Senate,FL,Liberty,0,12077,[],100,"[405, 2164]","[15.6, 83.2]",-1759,-67.6,100.0,-0.8
,,2022,Senate,FL,Pasco,0,12101,[],100,"[77664, 143760]","[34.6, 64.1]",-66096,-29.5,100.0,-0.6
,,2022,Senate,FL,Putnam,0,12107,[],100,"[6450, 19812]","[24.3, 74.6]",-13362,-50.3,100.0,-0.7
,,2022,Senate,FL,Hardee,0,12049,[],100,"[981, 4480]","[17.8, 81.1]",-3499,-63.3,100.0,-0.8
,,2022,Senate,FL,Palm Beach,0,12099,[],100,"[269839, 267715]","[49.7, 49.3]",2124,0.4,100.0,-0.5
,,2022,Senate,FL,Dixie,0,12029,[],100,"[826, 5225]","[13.5, 85.2]",-4399,-71.7,100.0,-0.9
,,2022,Senate,FL,Alachua,0,12001,[],100,"[55439, 39220]","[57.9, 41.0]",16219,16.9,100.0,-0.4
,,2022,Senate,FL,Baker,0,12003,[],100,"[1181, 9431]","[11.0, 88.2]",-8250,-77.2,100.0,-0.9
,,2022,Senate,FL,Pinellas,0,12103,[],100,"[192058, 223747]","[45.5, 53.0]",-31689,-7.5,100.0,-0.5
,,2022,Senate,FL,Duval,0,12031,[],100,"[147646, 177401]","[44.9, 53.9]",-29755,-9.0,100.0,-0.5
,,2022,Senate,FL,Glades,0,12043,[],100,"[764, 3026]","[20.0, 79.3]",-2262,-59.3,100.0,-0.8
,,2022,Senate,FL,St. Johns,0,12109,[],100,"[44371, 98564]","[30.7, 68.3]",-54193,-37.6,100.0,-0.7
,,2022,Senate,FL,Hendry,0,12051,[],100,"[2121, 6008]","[25.8, 73.0]",-3887,-47.2,100.0,-0.7
,,2022,Senate,FL,Sarasota,0,12115,[],100,"[86618, 129865]","[39.7, 59.5]",-43247,-19.8,100.0,-0.6
,,2022,Senate,FL,Lake,0,12069,[],100,"[55377, 103103]","[34.6, 64.4]",-47726,-29.8,100.0,-0.6
,,2022,Senate,FL,Manatee,0,12081,[],100,"[61423, 108234]","[35.8, 63.1]",-46811,-27.3,100.0,-0.6
,,2022,Senate,FL,Charlotte,0,12015,[],100,"[27757, 63845]","[30.0, 69.1]",-36088,-39.1,100.0,-0.7
,,2022,Senate,FL,Nassau,0,12089,[],100,"[11337, 35944]","[23.8, 75.3]",-24607,-51.5,100.0,-0.8
,,2022,Senate,FL,Indian River,0,12061,[],100,"[25613, 50878]","[33.2, 65.9]",-25265,-32.7,100.0,-0.7
,,2022,Senate,FL,Osceola,0,12097,[],100,"[49907, 51422]","[48.6, 50.1]",-1515,-1.5,100.0,-0.5
,,2022,Senate,FL,Union,0,12125,[],100,"[580, 3917]","[12.8, 86.3]",-3337,-73.5,100.0,-0.9
,,2022,Senate,FL,Broward,0,12011,[],100,"[353575, 238962]","[59.1, 40.0]",114613,19.1,100.0,-0.4
,,2022,Senate,FL,Bradford,0,12007,[],100,"[1942, 8156]","[19.0, 79.9]",-6214,-60.9,100.0,-0.8
,,2022,Senate,FL,Washington,0,12133,[],100,"[1345, 7641]","[14.8, 84.0]",-6296,-69.2,100.0,-0.8
,,2022,Senate,FL,Marion,0,12083,[],100,"[49698, 104655]","[31.9, 67.2]",-54957,-35.3,100.0,-0.7
,,2022,Senate,FL,Taylor,0,12123,[],100,"[1495, 6063]","[19.6, 79.6]",-4568,-60.0,100.0,-0.8
,,2022,Senate,FL,Holmes,0,12059,[],100,"[556, 6151]","[8.2, 90.9]",-5595,-82.7,100.0,-0.9
,,2022,Senate,FL,Columbia,0,12023,[],100,"[5070, 18344]","[21.4, 77.5]",-13274,-56.1,100.0,-0.8
,,2022,Senate,FL,Santa Rosa,0,12113,[],100,"[15554, 59111]","[20.6, 78.2]",-43557,-57.6,100.0,-0.8
,,2022,Senate,FL,Lafayette,0,12067,[],100,"[348, 2521]","[12.0, 86.7]",-2173,-74.7,100.0,-0.9
,,2022,Senate,FL,Polk,0,12105,[],100,"[82261, 144548]","[35.8, 63.0]",-62287,-27.2,100.0,-0.6
,,2022,Senate,FL,Gilchrist,0,12041,[],100,"[1087, 6657]","[13.9, 84.8]",-5570,-70.9,100.0,-0.8
,,2022,Senate,FL,Suwannee,0,12121,[],100,"[3018, 13125]","[18.5, 80.5]",-10107,-62.0,100.0,-0.8
,,2022,Senate,FL,Madison,0,12079,[],100,"[2442, 4476]","[35.0, 64.2]",-2034,-29.2,100.0,-0.6
,,2022,Senate,FL,Orange,0,12095,[],100,"[225569, 177105]","[55.4, 43.5]",48464,11.9,100.0,-0.4
,,2022,Senate,FL,Calhoun,0,12013,[],100,"[700, 4067]","[14.5, 84.2]",-3367,-69.7,100.0,-0.8
,,2022,Senate,FL,Escambia,0,12033,[],100,"[40790, 73225]","[35.3, 63.4]",-32435,-28.1,100.0,-0.6
,,2022,Senate,FL,Okaloosa,0,12091,[],100,"[18851, 60808]","[23.3, 75.3]",-41957,-52.0,100.0,-0.8
,,2022,Senate,SD,Mcpherson,0,46089,[],100,"[108, 954]","[9.8, 86.6]",-846,-76.8,100.0,-0.9
,,2022,Senate,SD,Clark,0,46025,[],100,"[230, 1307]","[14.4, 82.0]",-1077,-67.6,100.0,-0.8
,,2022,Senate,SD,Sully,0,46119,[],100,"[114, 622]","[14.6, 79.4]",-508,-64.8,100.0,-0.8
,,2022,Senate,SD,Edmunds,0,46045,[],100,"[253, 1385]","[15.0, 82.1]",-1132,-67.1,100.0,-0.8
,,2022,Senate,SD,Tripp,0,46123,[],100,"[263, 1861]","[11.8, 83.2]",-1598,-71.4,100.0,-0.8
,,2022,Senate,SD,Faulk,0,46049,[],100,"[120, 780]","[12.7, 82.4]",-660,-69.7,100.0,-0.8
,,2022,Senate,SD,Stanley,0,46117,[],100,"[245, 1138]","[16.9, 78.6]",-893,-61.7,100.0,-0.8
,,2022,Senate,SD,Sanborn,0,46111,[],100,"[154, 821]","[15.4, 81.9]",-667,-66.5,100.0,-0.8
,,2022,Senate,SD,Todd,0,46121,[],100,"[1308, 502]","[68.4, 26.3]",806,42.1,100.0,-0.3
,,2022,Senate,SD,Hughes,0,46065,[],100,"[1683, 5467]","[22.6, 73.4]",-3784,-50.8,100.0,-0.7
,,2022,Senate,SD,Hyde,0,46069,[],100,"[78, 484]","[13.4, 83.4]",-406,-70.0,100.0,-0.8
,,2022,Senate,SD,Hanson,0,46061,[],100,"[254, 1323]","[15.6, 81.2]",-1069,-65.6,100.0,-0.8
,,2022,Senate,SD,Union,0,46127,[],100,"[1497, 4991]","[22.3, 74.3]",-3494,-52.0,100.0,-0.7
,,2022,Senate,SD,Brule,0,46015,[],100,"[428, 1573]","[20.4, 75.0]",-1145,-54.6,100.0,-0.7
,,2022,Senate,SD,Brown,0,46013,[],100,"[3893, 9577]","[28.0, 68.8]",-5684,-40.8,100.0,-0.7
,,2022,Senate,SD,Minnehaha,0,46099,[],100,"[24772, 46551]","[33.4, 62.8]",-21779,-29.4,100.0,-0.6
,,2022,Senate,SD,Custer,0,46033,[],100,"[1017, 3756]","[20.2, 74.5]",-2739,-54.3,100.0,-0.7
,,2022,Senate,SD,Perkins,0,46105,[],100,"[133, 1141]","[9.7, 83.3]",-1008,-73.6,100.0,-0.8
,,2022,Senate,SD,Ziebach,0,46137,[],100,"[242, 389]","[35.7, 57.4]",-147,-21.7,100.0,-0.6
,,2022,Senate,SD,Codington,0,46029,[],100,"[2265, 8279]","[20.6, 75.2]",-6014,-54.6,100.0,-0.8
,,2022,Senate,SD,Grant,0,46051,[],100,"[601, 2492]","[18.8, 77.9]",-1891,-59.1,100.0,-0.8
,,2022,Senate,SD,Lawrence,0,46081,[],100,"[3061, 8439]","[25.2, 69.5]",-5378,-44.3,100.0,-0.7
,,2022,Senate,SD,Lincoln,0,46083,[],100,"[7365, 19703]","[26.3, 70.4]",-12338,-44.1,100.0,-0.7
,,2022,Senate,SD,Dewey,0,46041,[],100,"[720, 770]","[46.2, 49.4]",-50,-3.2,100.0,-0.5
,,2022,Senate,SD,Aurora,0,46003,[],100,"[170, 978]","[14.0, 80.6]",-808,-66.6,100.0,-0.8
,,2022,Senate,SD,Jerauld,0,46073,[],100,"[154, 676]","[17.8, 78.2]",-522,-60.4,100.0,-0.8
,,2022,Senate,SD,Bon Homme,0,46009,[],100,"[453, 2010]","[17.7, 78.7]",-1557,-61.0,100.0,-0.8
,,2022,Senate,SD,Brookings,0,46011,[],100,"[3816, 7990]","[30.9, 64.7]",-4174,-33.8,100.0,-0.6
,,2022,Senate,SD,Kingsbury,0,46077,[],100,"[441, 2000]","[17.4, 79.1]",-1559,-61.7,100.0,-0.8
,,2022,Senate,SD,Clay,0,46027,[],100,"[2042, 2522]","[43.3, 53.5]",-480,-10.2,100.0,-0.5
,,2022,Senate,SD,Day,0,46037,[],100,"[602, 1796]","[23.9, 71.4]",-1194,-47.5,100.0,-0.7
,,2022,Senate,SD,Roberts,0,46109,[],100,"[1000, 2384]","[28.3, 67.5]",-1384,-39.2,100.0,-0.7
,,2022,Senate,SD,Meade,0,46093,[],100,"[2134, 8934]","[18.1, 75.9]",-6800,-57.8,100.0,-0.8
,,2022,Senate,SD,Bennett,0,46007,[],100,"[295, 684]","[28.9, 67.1]",-389,-38.2,100.0,-0.7
,,2022,Senate,SD,Lyman,0,46085,[],100,"[290, 944]","[22.3, 72.7]",-654,-50.4,100.0,-0.7
,,2022,Senate,SD,Hamlin,0,46057,[],100,"[366, 2214]","[13.5, 81.9]",-1848,-68.4,100.0,-0.8
,,2022,Senate,SD,Butte,0,46019,[],100,"[597, 3269]","[14.4, 78.6]",-2672,-64.2,100.0,-0.8
,,2022,Senate,SD,Charles Mix,0,46023,[],100,"[666, 2323]","[21.6, 75.2]",-1657,-53.6,100.0,-0.8
,,2022,Senate,SD,Oglala Lakota,0,46113,[],100,"[1889, 422]","[77.4, 17.3]",1467,60.1,100.0,-0.2
,,2022,Senate,SD,Potter,0,46107,[],100,"[123, 937]","[11.3, 85.7]",-814,-74.4,100.0,-0.9
,,2022,Senate,SD,Yankton,0,46135,[],100,"[2462, 6051]","[27.8, 68.3]",-3589,-40.5,100.0,-0.7
,,2022,Senate,SD,Moody,0,46101,[],100,"[694, 1839]","[26.3, 69.6]",-1145,-43.3,100.0,-0.7
,,2022,Senate,SD,Pennington,0,46103,[],100,"[12441, 30398]","[27.6, 67.3]",-17957,-39.7,100.0,-0.7
,,2022,Senate,SD,Mccook,0,46087,[],100,"[408, 2033]","[16.1, 80.3]",-1625,-64.2,100.0,-0.8
,,2022,Senate,SD,Harding,0,46063,[],100,"[22, 605]","[3.3, 90.6]",-583,-87.3,100.0,-0.9
,,2022,Senate,SD,Jackson,0,46071,[],100,"[215, 617]","[23.9, 68.6]",-402,-44.7,100.0,-0.7
,,2022,Senate,SD,Haakon,0,46055,[],100,"[56, 864]","[5.8, 89.1]",-808,-83.3,100.0,-0.9
,,2022,Senate,SD,Beadle,0,46005,[],100,"[1214, 4441]","[20.8, 76.1]",-3227,-55.3,100.0,-0.8
,,2022,Senate,SD,Buffalo,0,46017,[],100,"[202, 173]","[51.8, 44.4]",29,7.4,100.0,-0.4
,,2022,Senate,SD,Walworth,0,46129,[],100,"[301, 1645]","[14.8, 80.7]",-1344,-65.9,100.0,-0.8
,,2022,Senate,SD,Gregory,0,46053,[],100,"[279, 1663]","[13.8, 82.2]",-1384,-68.4,100.0,-0.8
,,2022,Senate,SD,Turner,0,46125,[],100,"[602, 3078]","[15.6, 80.0]",-2476,-64.4,100.0,-0.8
,,2022,Senate,SD,Davison,0,46035,[],100,"[1524, 5420]","[21.1, 75.2]",-3896,-54.1,100.0,-0.8
,,2022,Senate,SD,Spink,0,46115,[],100,"[546, 2027]","[20.5, 76.1]",-1481,-55.6,100.0,-0.8
,,2022,Senate,SD,Corson,0,46031,[],100,"[334, 534]","[36.1, 57.7]",-200,-21.6,100.0,-0.6
,,2022,Senate,SD,Campbell,0,46021,[],100,"[66, 571]","[10.0, 86.1]",-505,-76.1,100.0,-0.9
,,2022,Senate,SD,Marshall,0,46091,[],100,"[545, 1272]","[29.0, 67.7]",-727,-38.7,100.0,-0.7
,,2022,Senate,SD,Miner,0,46097,[],100,"[161, 813]","[16.0, 81.0]",-652,-65.0,100.0,-0.8
