total_population,median_household_income,median_household_income_black,median_household_income_hispanicOrLatino,median_household_income_white_notHispanic,proportion_white,proportion_white_notHispanic,proportion_black,proportion_hispanicOrLatino,proportion_asian,proportion_bachelorsDegreeOrHigher_white,proportion_bachelorsDegreeOrHigher_white_notHispanic,proportion_bachelorsDegreeOrHigher_black,proportion_bachelorsDegreeOrHigher_hispanicOrLatino,proportion_bachelorsDegreeOrHigher_asian,proportion_less_than_hs_white,proportion_less_than_hs_white_notHispanic,proportion_less_than_hs_black,proportion_less_than_hs_hispanicOrLatino,proportion_less_than_hs_asian,fips,state
1561,54708,42344,41694,60298,0.732222934016656,0.722613709160794,0,0.277386290839206,0,0.160979877515311,0.163120567375887,0.0790960451977401,0.0531177829099307,0.296456941497841,0.0297462817147857,0.0301418439716312,0.085312188415457,0.212471131639723,0.0573966585614558,235,TX
8588,58861,42344,29191,65486,0.892640894271076,0.759082440614811,0.0394736842105263,0.178970656730321,0.00698649278062413,0.109966084007305,0.126399754563583,0.0265486725663717,0.0182173064411191,0.633333333333333,0.11935820506131,0.0990949532136831,0.336283185840708,0.252439817826936,0,237,TX
15010,67176,42344,60577,75809,0.768287808127915,0.573950699533644,0.0590273151232512,0.33784143904064,0.00606262491672219,0.0958203260492543,0.124434126523506,0.0338600451467269,0.0274107671070795,0.582417582417582,0.118973291710024,0.0747533372025537,0.109480812641084,0.239006113192664,0,239,TX
33032,48818,28661,33771,56778,0.749273431823686,0.73740615161056,0.152397674981836,0.0709009445386292,0.00393557762170017,0.0962020202020202,0.0968880860497578,0.0470798569725864,0.0089666951323655,0.576923076923077,0.0774141414141414,0.0776336316610559,0.0794596742153357,0.2066609735269,0.207692307692308,241,TX
1992,38125,42344,57679,50438,0.827309236947791,0.781124497991968,0.0130522088353414,0.197289156626506,0,0.23118932038835,0.244858611825193,0,0.145038167938931,0.296456941497841,0.0430825242718447,0.0456298200514139,0,0.412213740458015,0.0573966585614558,243,TX
254942,57294,39859,55355,79047,0.474711895254607,0.383899082928666,0.332934549819175,0.225823912889991,0.0380949392410823,0.184574960338445,0.216915971881641,0.0745885319101309,0.0520391857152783,0.259678747940692,0.0787942887361185,0.0483182115416054,0.0770626421140683,0.212777044396582,0.209225700164745,245,TX
4830,42292,42344,40722,96500,0.614285714285714,0.0997929606625259,0.00538302277432712,0.897308488612836,0.0109730848861284,0.0788675429726997,0.132780082987552,0,0.0546838947854176,0.188679245283019,0.138523761375126,0.0767634854771784,0,0.111905860636825,0,247,TX
39060,46626,42344,44722,67067,0.818637992831541,0.177393753200205,0.00734767025089606,0.803149001536098,0.00427547363031234,0.100075056292219,0.186174051089623,0.13588850174216,0.0756112333046444,0.329341317365269,0.121372279209407,0.075046904315197,0.0313588850174216,0.153517579930509,0,249,TX
182690,77058,73575,67246,79373,0.814675132738519,0.681219552246976,0.0450708851059171,0.235853084460014,0.0106738190377142,0.14661399017691,0.158229678912352,0.131163468545057,0.0832714444857037,0.221025641025641,0.0800628892785874,0.06030437437727,0.0671605538013116,0.178123839584107,0.114358974358974,251,TX
19758,59361,42344,35000,65658,0.690808786314404,0.571262273509465,0.109272193541856,0.283581334143132,0.00354286871140804,0.11129020441058,0.13014972977762,0.00833719314497453,0.0155273960378369,0.442857142857143,0.0826434171001538,0.0644989811287322,0.300602130616026,0.232732464751026,0.214285714285714,253,TX
14805,57798,42344,40602,82688,0.655589327929753,0.327524484971293,0.0651806822019588,0.561837217156366,0.0108747044917258,0.137234700185452,0.247473705918746,0.0735751295336788,0.0418369800432796,0.273291925465839,0.118380383268082,0.073623427510827,0.420725388601036,0.191873046405386,0.118012422360248,255,TX
149773,84075,59616,78099,94148,0.660279222556803,0.556789274435312,0.151929920613195,0.247521248823219,0.0152030072175893,0.15988148687457,0.175472467382962,0.176137112722479,0.0678139835994821,0.336407553798858,0.080663754398738,0.0715416346891788,0.0502307185234014,0.150571860164005,0.0263504611330698,257,TX
45376,104196,42344,99069,108525,0.805822461212976,0.701979019746121,0.00777944287729196,0.250462799717913,0.0113716502115656,0.377710925748667,0.403823815653157,0.396600566572238,0.157325120985482,0.608527131782946,0.0368658553261315,0.0151006184660785,0.0368271954674221,0.160932688077431,0.0658914728682171,259,TX
116,45455,42344,45455,64602,0.646551724137931,0.0172413793103448,0,0.96551724137931,0.00862068965517241,0.0266666666666667,0.5,0.0790960451977401,0.0357142857142857,1,0.453333333333333,0,0.085312188415457,0.517857142857143,0,261,TX
635,68553,42344,57679,68487,0.867716535433071,0.826771653543307,0.0094488188976378,0.135433070866142,0,0.196007259528131,0.203809523809524,0,0.162790697674419,0.296456941497841,0.0544464609800363,0.036190476190476203,0.166666666666667,0.372093023255814,0.0573966585614558,263,TX
52810,66713,42344,53718,70232,0.781139935618254,0.66263965158114,0.0165120242378337,0.281651202423783,0.00800984661995834,0.244739648986716,0.272332399839973,0.168577981651376,0.0828963291649859,0.468085106382979,0.0616697372248618,0.0464079556495399,0.0848623853211009,0.147572946080409,0,265,TX
4316,62386,42344,55771,67500,0.816728452270621,0.710379981464319,0.0173772011121409,0.262974976830398,0,0.242836879432624,0.261904761904762,0,0.0722466960352423,0.296456941497841,0.0899290780141844,0.0870841487279843,0,0.169162995594714,0.0573966585614558,267,TX
216,59375,42344,37500,78750,0.851851851851852,0.62962962962963,0,0.328703703703704,0,0.206521739130435,0.279411764705882,0.0790960451977401,0.154929577464789,0.296456941497841,0.184782608695652,0.117647058823529,0.085312188415457,0.253521126760563,0.0573966585614558,269,TX
3157,52386,42344,44900,52477,0.842888818498575,0.352233132720938,0,0.643649033892936,0,0.110860578729801,0.196043165467626,0.0790960451977401,0.0585629921259842,0.296456941497841,0.109357384441939,0.026978417266187,0.085312188415457,0.177165354330709,0.0573966585614558,271,TX
30860,52487,42344,47555,75291,0.595398574206092,0.19802333117304,0.0303629293583927,0.734672715489307,0.0131885936487362,0.158158267116578,0.25249549991818,0.2017075773746,0.0893613267466478,0.277641277641278,0.098672036573419,0.0274914089347079,0.0266808964781217,0.125573394495413,0.0196560196560197,273,TX
3333,48750,42344,50625,54432,0.732673267326733,0.561656165616562,0.0597059705970597,0.349234923492349,0.0186018601860186,0.104013104013104,0.128739316239316,0.0251256281407035,0.0223367697594502,0.774193548387097,0.0941850941850942,0.0811965811965812,0.105527638190955,0.198453608247423,0,275,TX
50149,58246,44938,36759,60723,0.776845001894355,0.723563779935791,0.127220881772318,0.0879180043470458,0.00883367564657321,0.156219518455773,0.165573499421264,0.0907523510971787,0.0331140848264913,0.264108352144469,0.0825504389342369,0.0777710411729041,0.0603448275862069,0.188704921750964,0.0428893905191874,277,TX
13024,54519,42734,52766,60798,0.782248157248157,0.374769656019656,0.034781941031941,0.569410319410319,0.00522113022113022,0.0979583824106792,0.19360786724032,0,0.0113268608414239,0,0.13201806046329,0.0799016594960049,0.0419426048565121,0.20240021574973,0.205882352941176,279,TX
21829,73269,106699,64583,78954,0.79843327683357,0.704338265609968,0.0443446790966146,0.201612533785331,0.0107654954418434,0.153422456824832,0.169560975609756,0.147727272727273,0.0531697341513292,0,0.0667278673475242,0.056520325203252,0.00206611570247934,0.131788229947739,0.0425531914893617,281,TX
6965,62798,42344,68225,49087,0.520746590093324,0.0858578607322326,0.0333094041636755,0.874371859296482,8.6145010768126e-4,0.0413564929693962,0.0568561872909699,0.0301724137931035,0.0331691297208539,0,0.273228563551144,0.275919732441472,0.452586206896552,0.230049261083744,1,283,TX
20379,58530,41715,45845,64201,0.772658128465577,0.717552382354384,0.0525540998086265,0.199568182933412,0.00490701212031994,0.164803759684999,0.175818915407235,0,0.0248340299975412,0.37,0.070557601930649,0.061273336524653,0.140056022408964,0.237521514629948,0.26,285,TX
17543,66448,43214,43254,72488,0.769936726899618,0.619563358604572,0.105284158923787,0.24773413897281,0.00381918714016987,0.139779373658103,0.153831999263962,0.0682187330806714,0.0497008743672342,0.164179104477612,0.0822536462574961,0.0634833011316588,0.0638873849485652,0.199033594109526,0,287,TX
15928,57363,49100,54423,60231,0.829671019588147,0.747677046710196,0.0752762430939227,0.156516825715721,0.0013184329482672,0.116912599318956,0.126039130069695,0.0492076730608841,0.0320898515844364,0,0.0902005297010972,0.0798555714165757,0.0492076730608841,0.238668271159246,0.285714285714286,289,TX
93523,59605,52188,53049,64233,0.683617933556451,0.566299199127487,0.0848882093174941,0.317665173272885,0.00443741111812068,0.0727156129758814,0.0794909557796156,0.0728051391862955,0.037699013766872,0.296385542168675,0.12057747051647,0.10095917827876601,0.10505101398161,0.212763808946784,0.0746987951807229,291,TX
22222,53102,32159,60188,56476,0.645081450814508,0.55940059400594,0.17010170101701,0.229187291872919,0.0104851048510485,0.155563306592257,0.171587161129434,0.06005291005291,0.0367170626349892,0.0429184549356223,0.0926403906522497,0.0835813691577508,0.0743386243386243,0.173964264677008,0.454935622317597,293,TX
3038,71625,42344,65807,77500,0.722843976300197,0.592495062541145,0.00394996708360764,0.342659644502962,0.00460829493087558,0.169398907103825,0.199444444444444,1,0.0672430355427474,1,0.0496357012750455,0.0283333333333333,0,0.207492795389049,0,295,TX
11374,55949,42344,41280,64795,0.833304026727624,0.50545102866186,0.0245296289783717,0.4074204325655,0.0231229119043432,0.0897868748681156,0.12819620803618,0,0.0297798877859301,0.376425855513308,0.162587043680101,0.0753174465124369,0.157706093189964,0.286361674579197,0.429657794676806,297,TX
21637,64241,42344,43222,67506,0.900910477422933,0.843416370106762,0.00614687803299903,0.116559596986643,0.00476036419096917,0.264351305596881,0.276069921639542,0.0300751879699248,0.106264869151467,0.252427184466019,0.0666906068845226,0.053098799934243,0,0.180015860428232,0,299,TX
96,60931,42344,57679,64602,0.947916666666667,0.947916666666667,0,0,0.0520833333333333,0,0,0.0790960451977401,0.073394495412844,0,0.021978021978022,0.021978021978022,0.085312188415457,0.133348687240903,0,301,TX
311509,61911,42152,52432,71736,0.694294546867025,0.513885634122931,0.0714618197227046,0.368422742200065,0.0240699305638039,0.223752652823436,0.27307596201899,0.103993531287903,0.0863575766553103,0.413176847159242,0.0515953929877612,0.0317341329335332,0.0604195678540946,0.126220952015823,0.0396105628167511,303,TX
5619,52996,42344,37500,73580,0.717565403096636,0.504894109272112,0.0149492792311799,0.455419113721303,0.00160170848905499,0.198164682539683,0.255199154035954,0.30952380952381,0.0511918718249316,0.333333333333333,0.0939980158730159,0.0535777229467748,0.0238095238095238,0.203985932004689,0,305,TX
7638,53214,42344,51531,54525,0.76420528934276,0.619272060748887,0.00851008117308196,0.329012830583922,0.0040586540979314,0.15076237793387,0.181395348837209,0,0.0362116991643454,0.387096774193548,0.116326880246702,0.0765327695560254,0.353846153846154,0.276561878233187,0,307,TX
261090,59781,34336,48863,74683,0.679221724309625,0.547010609368417,0.140951396070321,0.270826151901643,0.0155731740013022,0.20200408259933,0.239043824701195,0.0817912556724002,0.0478998727195588,0.318494835218888,0.0617126616968726,0.0340640951133953,0.078421782016793,0.177230943289492,0.0897688145597639,309,TX
670,60313,42344,41944,65750,0.782089552238806,0.388059701492537,0,0.601492537313433,0,0.112595419847328,0.192307692307692,0.0790960451977401,0.0446650124069479,0.296456941497841,0.032442748091603,0.00384615384615385,0.085312188415457,0.116625310173697,0.0573966585614558,311,TX
13556,65768,54135,68145,66930,0.664502803186781,0.534154617881381,0.160298023015639,0.247344349365595,0.0129094128061375,0.112899644760213,0.129540118768126,0.0381960423377819,0.0337011631374888,0.52,0.106349911190053,0.0701560557933987,0.194661757938334,0.284819564569043,0,313,TX
9668,48040,22254,57679,54682,0.713798096814233,0.703971865949524,0.218969797269342,0.0462350020686802,0.00599917252792718,0.138385741196928,0.136644137525713,0.0453471894189891,0.185682326621924,0.758620689655172,0.0902767714823939,0.0875697913605642,0.13556920170052,0.10738255033557,0,315,TX
5228,70217,42344,58188,97219,0.769892884468248,0.429609793420046,0.0128156082631982,0.514537107880643,0.00286916602907422,0.113540372670807,0.187889581478183,0.17910447761194,0.0189591078066914,1,0.0747826086956522,0.0325022261798753,0,0.150185873605948,0,317,TX
3959,77583,42344,43750,80361,0.866380399090679,0.796665824703208,7.577671129073e-4,0.192472846678454,0.00707249305380147,0.302915451895044,0.322130627774255,0,0.0301837270341207,0.464285714285714,0.0618075801749271,0.0447051363348129,0,0.347769028871391,0,319,TX
36251,56412,29464,50456,74419,0.578025433781137,0.413561005213649,0.0985903837135527,0.442056770847701,0.0173236600369645,0.183974420158442,0.227187833511206,0.0556799104644656,0.0690171606864275,0.280254777070064,0.0794120454328529,0.04715848452508,0.139339675433688,0.197191887675507,0.0652866242038217,321,TX
57806,48497,42344,47446,75938,0.51975573469882,0.0267965263121475,0.00145313635262775,0.950576064768363,0.00290627270525551,0.107039440838742,0.134925758553906,0.142857142857143,0.0899743398423993,0.196428571428571,0.20798801797304,0.0355067785668173,0.0833333333333333,0.207610693552203,0.119047619047619,323,TX
51432,73060,42344,64921,73839,0.698086794213719,0.410153212008088,0.0249844454814124,0.531050707730596,0.00937159744905895,0.157781862745098,0.22460298648969,0.221011673151751,0.0815362647823381,0.485477178423237,0.079879679144385,0.0379710831950699,0.109727626459144,0.139823527258082,0,325,TX
1964,40945,42344,24637,55000,0.818737270875764,0.609979633401222,5.091649694501e-4,0.342158859470468,0,0.20771144278607,0.269616026711185,0,0.0610119047619048,0.296456941497841,0.157960199004975,0.149415692821369,0,0.230654761904762,0.0573966585614558,327,TX
169393,90123,55862,75422,109489,0.655995230027215,0.424462640132709,0.0683499318153643,0.470662896341643,0.0195462622422414,0.214801882632446,0.282054491592606,0.13249265849024,0.0940333889397569,0.299003322259136,0.0717236165981228,0.0350203752381747,0.0608049749524961,0.159230875362173,0.131984294774992,329,TX
25080,56985,42391,36634,67152,0.74988038277512,0.608652312599681,0.10713716108453,0.272647527910686,0.00354864433811802,0.139947891742436,0.15800851621356,0.0234462225530331,0.0719508628253875,0,0.076088690381241,0.0505732066819522,0.084108671380722,0.200789704591986,0.292134831460674,331,TX
4501,59315,42344,79519,57957,0.810708731393024,0.703399244612308,0.00666518551433015,0.246389691179738,0.00288824705620973,0.22992600712524,0.249526216045483,0.0333333333333333,0.128043282236249,0,0.0824883529734174,0.0679090334807328,0,0.163210099188458,0.230769230769231,333,TX
8947,49869,46017,53106,56957,0.672515927126411,0.450542081144518,0.0806974404828434,0.410640438135688,0.00111769308147983,0.0824331061991025,0.098486727859092,0,0.0304844855743059,0,0.0757852750540136,0.0647482014388489,0.250692520775623,0.0990745781164943,0,335,TX
20197,63336,42344,61389,63412,0.916027132742486,0.847551616576719,0.00787245630539189,0.115759766301926,0,0.120966434246797,0.123670989601589,0,0.0731394354148845,0.296456941497841,0.0799416247770391,0.0713284262180161,0.0314465408805031,0.203592814371257,0.0573966585614558,337,TX
629989,95946,64958,73757,105508,0.753389344893324,0.623099768408655,0.0559597072329834,0.258390225861086,0.0329783535903008,0.257397914572917,0.289025999500695,0.242071821637261,0.129663416941573,0.459568733153639,0.062194101894751,0.0383267183973343,0.0416122993135531,0.148651886253479,0.0462552945706585,339,TX
21284,59041,42344,57025,66466,0.651240368351814,0.303984213493704,0.042332268370607,0.584617553091524,0.0391843638413832,0.0797200779164562,0.161669242658424,0.097669256381798,0.0212971148436872,0.0887290167865707,0.171416203737104,0.0763523956723338,0.324084350721421,0.242867475689142,0.175059952038369,341,TX
11993,51532,29327,57679,54145,0.680980572000334,0.628033019261236,0.224964562661553,0.111231551738514,0.00975569081964479,0.0910983225174483,0.0987785448751992,0.0893254262416605,0.0112443778110945,0.213675213675214,0.0950165299375536,0.0698353690918747,0.041882876204596,0.240629685157421,0.290598290598291,343,TX
1223,66528,42344,68583,64531,0.828291087489779,0.778413736713001,0.0204415372035977,0.136549468520033,0,0.173741362290227,0.184873949579832,0,0,0.296456941497841,0.0671273445212241,0.0672268907563025,0,0.275449101796407,0.0573966585614558,345,TX
64768,51153,28159,49902,60625,0.677788414031621,0.584794960474308,0.176167243083004,0.204252099802372,0.00981966403162055,0.189412059500216,0.212878867884676,0.0537248028045574,0.0425580164789478,0.229559748427673,0.0687487186496276,0.050506917309114,0.0588080631025416,0.213848363443949,0.0833333333333333,347,TX
52834,56261,28125,48818,64560,0.64339251239732,0.525248892758451,0.115985918158761,0.29221713290684,0.0063973956164591,0.132468449386638,0.157688011242838,0.0673955613577023,0.0244186799663191,0.248520710059172,0.103050628070485,0.0847897373067637,0.0744125326370757,0.228317896236803,0.28698224852071,349,TX
12333,38871,21234,4000,51463,0.752209519176194,0.745641774102003,0.184221195167437,0.0410281358955647,0.00689207816427471,0.0588552333728576,0.058721183123097,0.0096830985915493,0.0118577075098814,0,0.130753476339334,0.131905176163549,0.129841549295775,0.0553359683794466,0.211764705882353,351,TX
14657,47437,34469,41960,53156,0.748652520979737,0.524459302722249,0.0478952036569557,0.394146141775261,0.00184212321757522,0.106625353139524,0.134903083127358,0,0.0427557555824823,0,0.0911327804611319,0.0746715233511123,0.166666666666667,0.144538687900294,0,353,TX
353245,64027,45938,57304,80396,0.635697603646195,0.280159662557149,0.0370451103341873,0.64876502144404,0.0219394471259324,0.162079115770161,0.247673419895923,0.133425034387895,0.0935319605712715,0.412258064516129,0.0882448554264619,0.0380134390946294,0.0708390646492435,0.133951207166638,0.0710967741935484,355,TX
9924,62240,42344,60981,63583,0.731660620717453,0.407093913744458,0.00826279725916969,0.56136638452237,0.00453446191051995,0.102327503098747,0.152722772277228,0,0.0694668820678514,0.488888888888889,0.141716017077538,0.0685643564356436,0.426829268292683,0.207144139292766,0,357,TX
2171,71103,42344,54583,73800,0.812068171349609,0.658222017503455,0.0677107323813911,0.261630584983878,0.00829111008751727,0.169030062393647,0.198740377886634,0,0.028169014084507,0.555555555555556,0.055587067498582,0.0419874037788663,0,0.265845070422535,0.111111111111111,359,TX
84761,71910,42500,50549,78865,0.823102606151414,0.785526362360048,0.0875756538974292,0.0890621866188459,0.00635905664161584,0.120329095417604,0.12248055029888,0.0561767479455746,0.0902106239236985,0.287569573283859,0.0643140739891353,0.063861103601574,0.0789438232520544,0.121870446416744,0.159554730983302,361,TX
28569,65242,42344,53214,67105,0.847457033847877,0.731212153033008,0.0261122195386608,0.204802408204697,0.0099758479470755,0.127958366031969,0.144471038774533,0.0563002680965147,0.0408477183387455,0.498245614035088,0.0714964272438148,0.0655337482048827,0.0563002680965147,0.156554435139292,0.0245614035087719,363,TX
22540,58205,21875,105401,63352,0.760337178349601,0.722670807453416,0.125510204081633,0.093566992014197,0.00709849157054126,0.129711751662971,0.136288292712874,0.039236479321315,0.00995732574679943,0,0.0909090909090909,0.0847811406470624,0.106044538706257,0.294452347083926,0.31875,365,TX
151188,95721,42344,80694,97787,0.874368336111332,0.810011376564278,0.0139759769293859,0.136571685583512,0.00846628039262375,0.218776949029457,0.225935785210348,0.182678655939423,0.112892289810151,0.2890625,0.0582099036264883,0.0509864123334204,0.0851869380028396,0.153186749321968,0.0703125,367,TX
9809,65575,42344,57679,89125,0.730043837292283,0.322866755020899,0.00683046182077684,0.650626975226833,0.00183504944438781,0.13657310431504,0.2753394379539,0.119402985074627,0.0361955499843309,0,0.174416980868594,0.097884433217556,0.388059701492537,0.22986524600438701,0,369,TX
15114,59325,42344,51936,75950,0.668386926028847,0.2372634643377,0.0453883816329231,0.701138017731904,0.0126372899298663,0.0791922391605623,0.139709983268265,0.102040816326531,0.0468056997263376,0.591623036649215,0.13809146703623,0.0686001115448968,0.246355685131195,0.19052562045862,0.0837696335078534,371,TX
50536,57315,32976,61250,59110,0.784015355390217,0.70961294918474,0.0808334652524933,0.155651416811778,0.00635190755105272,0.110572676106105,0.120520900142216,0.0225214198286414,0.0156369183829138,0.11214953271028,0.116327200222104,0.111904297147319,0.17062423500612,0.238113399440631,0.214953271028037,373,TX
117905,47974,31619,45787,56223,0.672219159492812,0.427369492387939,0.10346465374666,0.395725372121623,0.0516347907213435,0.134724570390371,0.183849649725138,0.0349208951553406,0.0459728235243688,0.0852496714848883,0.111244290797143,0.0762864910992479,0.18394950405771,0.191757040593253,0.29664914586071,375,TX
6168,29012,42344,23272,36614,0.578955901426719,0.186770428015564,0,0.793287937743191,3.2425421530479e-4,0.17250070008401,0.317708333333333,0.0790960451977401,0.0778663396689148,0,0.230187622514702,0,0.085312188415457,0.297567954220315,0,377,TX
12257,60291,92870,41291,62376,0.905768132495717,0.834217182018438,0.0265154605531533,0.0981479970629028,0.00807701721465285,0.159070437758962,0.169877750611247,0.0615384615384615,0.0382377389858687,0.343434343434343,0.0778238155287336,0.0677750611246944,0.0615384615384615,0.258520365752286,0.212121212121212,379,TX
141489,78038,66250,70800,79038,0.801369717787249,0.679155270020991,0.032999031726848,0.239474446776781,0.0186728296899406,0.22310711293381,0.245106303268708,0.180124223602484,0.121919546675324,0.310370931112793,0.0336905234378445,0.0277959893020303,0.0603983722424502,0.073665259864829,0.0787282361847086,381,TX
3308,70319,42344,61500,94079,0.475211608222491,0.224607013301088,0.0259975816203144,0.707376058041112,0.0269044740024184,0.103053435114504,0.181695827725437,0,0.0247863247863248,0.438202247191011,0.049618320610687,0.0686406460296097,0,0.0713675213675214,0.202247191011236,383,TX
2830,46842,42344,28611,57308,0.947349823321555,0.730742049469965,0.0130742049469965,0.25583038869258,0,0.153674002237971,0.180851063829787,0,0.0524861878453039,0.296456941497841,0.0731070496083551,0.0507736943907157,0,0.150552486187845,0.0573966585614558,385,TX
11627,44583,27880,50921,52820,0.773630343166767,0.731745076115937,0.156188182678249,0.0775780510879849,0.00326825492388406,0.114508060033352,0.117418899858956,0.0611233480176211,0.0676274944567627,0.210526315789474,0.110839355197332,0.0997884344146685,0.0881057268722467,0.210643015521064,0,387,TX
14022,57487,42344,50037,111558,0.535729567821994,0.206389958636428,0.0285266010554842,0.754100698901726,0.010840108401084,0.0870607028753994,0.0915687629578438,0,0.051068658974844,0.493421052631579,0.154552715654952,0.144782308223912,0.1925,0.208152071117836,0,389,TX
6718,54304,42344,51164,57611,0.704822863947603,0.400119083060435,0.0665376600178625,0.516969336111938,0.00238166120869306,0.0946145723336853,0.1484375,0.0357941834451902,0.029945292254535,0.0625,0.115100316789863,0.110119047619048,0.109619686800895,0.118341491505903,0,391,TX
764,62667,42344,57679,61635,0.963350785340314,0.828534031413613,0.00392670157068063,0.138743455497382,0,0.123641304347826,0.129541864139021,0,0.0849056603773585,0.296456941497841,0.0597826086956522,0.00947867298578199,0,0.358490566037736,0.0573966585614558,393,TX
16912,59410,30361,71801,68650,0.65503784295175,0.558833964049196,0.20843188268685,0.221676915799432,0.00230605487228004,0.150297887705362,0.171093006031108,0.0405673758865248,0.0698853027473993,0.897435897435897,0.0837696335078534,0.070468733467358,0.100709219858156,0.179247799413177,0,395,TX
110631,121303,105740,115322,126453,0.752149035984489,0.667371713172619,0.0774466469615207,0.194484366949589,0.0329112093355389,0.307627597312855,0.327581536461155,0.222455648926237,0.152305261200967,0.400439439714364,0.0269916237035969,0.0215895546646441,0.0380485527544351,0.093558282208589,0.0683878055479264,397,TX
9858,55424,52396,46667,61641,0.793061472915399,0.600527490363157,0.0299249340637046,0.351896936498276,6.0864272671941e-4,0.140956766436429,0.173648648648649,0.11864406779661,0.0490054770827328,0.5,0.0904323356357125,0.0341216216216216,0.267796610169492,0.254251945805708,0,399,TX
52755,61661,40504,52068,74814,0.699497677945218,0.624869680598995,0.155530281489906,0.178731873756042,0.00399962088901526,0.133271909381605,0.145396632792356,0.0542352224253504,0.025771555838371,0.156398104265403,0.0853070294292992,0.0645229789170332,0.13491773308958,0.246897868278715,0.203791469194313,401,TX
9980,47061,39886,57679,46716,0.872645290581162,0.839579158316633,0.0498997995991984,0.051002004008016,0.0165330661322645,0.134458606039729,0.138918725384891,0.118473895582329,0.0825147347740668,0.581818181818182,0.0931220576415203,0.0915383697338585,0.176706827309237,0.0923379174852652,0.309090909090909,403,TX
7920,45888,24960,27227,52788,0.710227272727273,0.686868686868687,0.22260101010101,0.0811868686868687,3.7878787878787e-4,0.120177777777778,0.120955882352941,0.0346001134429949,0.0435458786936236,1,0.105244444444444,0.0970588235294118,0.119682359614294,0.455676516329705,0,405,TX
27666,54839,55726,45786,55977,0.762235234583966,0.727246439673245,0.0930383864671438,0.149895178197065,0.00144581797151739,0.134673748103187,0.140457256461233,0.0271950271950272,0.0330359295876537,0.95,0.0826536418816388,0.0842942345924453,0.0707070707070707,0.189775741499879,0,407,TX
68942,63842,43590,51931,84037,0.717806271938731,0.368701227118447,0.0155783122044617,0.586667053465232,0.00948623480606887,0.138420191161315,0.207994020221094,0.106145251396648,0.0532809177668991,0.198776758409786,0.092206033907895,0.0522837247728077,0.171322160148976,0.148345942738466,0.226299694189602,409,TX
5779,54087,42344,51935,57679,0.827651842879391,0.625540750994982,0.0164388302474477,0.310261290880775,0.00173040318394186,0.162659418774828,0.197510373443983,0,0.0368098159509202,0,0.0796571189629939,0.0686030428769018,0.378947368421053,0.151143335192415,0.7,411,TX
2474,53774,42344,41055,66417,0.571139854486661,0.427243330638642,0.0161681487469685,0.542845594179466,0,0.145081387119604,0.175023651844844,0,0.0275502606105733,0.296456941497841,0.0707714083510262,0.0283822138126774,0.325,0.189873417721519,0.0573966585614558,413,TX
16883,58932,34955,51716,69643,0.742225907717823,0.505301190546704,0.0364271752650595,0.420659835337322,0.00616004264644909,0.136780783656532,0.180518110420818,0.0878048780487805,0.0516755843424387,0.375,0.0707844545527093,0.0356347438752784,0.146341463414634,0.18445508307519,0,415,TX
3134,60924,42344,59886,62120,0.908423739629866,0.843331206126356,0.00670070197830249,0.125717932354818,0.001914486279515,0.241657885493502,0.255013242527431,0,0.0355329949238579,0.833333333333333,0.0372321742184756,0.036322360953462,0.238095238095238,0.050761421319797,0,417,TX
24157,49231,33750,36839,58905,0.688454692221716,0.605911330049261,0.161775054849526,0.190710767065447,0.00451214968746119,0.114304611869401,0.128646580583453,0.0396622313203685,0.014760147601476,0.100917431192661,0.102759906199266,0.0823939331830293,0.0504094165813716,0.321250271326243,0.18348623853211,419,TX
2414,66169,42344,50577,77333,0.769676884838442,0.548053024026512,0.00165700082850041,0.428334714167357,0.0103562551781276,0.168998923573735,0.224489795918367,0,0.0406189555125725,0.2,0.117330462863294,0.0831443688586546,0,0.320116054158607,0,421,TX
234667,69053,53355,67163,76782,0.712456374351741,0.584850021519856,0.170467087404705,0.203778119633353,0.016666169508282,0.209904898618338,0.246464352071114,0.10779191560633,0.0462567963195316,0.33469700843774,0.0717447215742568,0.0448468068053481,0.0657200709946754,0.206398996235885,0.0723600102275633,423,TX
9337,87899,42344,101080,87830,0.816322159151762,0.778622683945593,0.0194923422940987,0.18014351504766,0.00535503909178537,0.211099448963527,0.220082530949106,0.153846153846154,0.111177170035672,1,0.0367357648911047,0.0332874828060523,0.247252747252747,0.107609988109394,0,425,TX
65716,35979,42344,35177,72903,0.575339338973766,0.0320469900785197,0.00121735954714225,0.962398806987644,5.1737780753545e-4,0.071305773757571,0.111111111111111,0.025,0.0668036998972251,1,0.192996376524108,0.185660018993352,0.1625,0.219622104514191,0,427,TX
9260,44712,42344,36621,46800,0.826781857451404,0.687904967602592,0.0285097192224622,0.251079913606911,0.0100431965442765,0.145376175548589,0.167817896389325,0.109848484848485,0.0189247311827957,0.139784946236559,0.0816353187042842,0.0620094191522763,0.0265151515151515,0.268387096774194,0.0860215053763441,429,TX
1392,63558,42344,59074,64663,0.753591954022989,0.656609195402299,0.0014367816091954,0.334770114942529,0.0021551724137931,0.181124880838894,0.207877461706783,1,0,0,0.0333651096282174,0.00328227571115974,0,0.167381974248927,0,431,TX
1331,66591,42344,57679,78750,0.882794891059354,0.718256949661908,0.00450788880540947,0.268219383921863,0,0.0851063829787234,0.104602510460251,0,0.0112044817927171,0.296456941497841,0.112340425531915,0.0878661087866109,0.5,0.168067226890756,0.0573966585614558,433,TX
