state,biden_pct,trump_pct,margin,eevp,votes,timestamp
GA,41.199999999999996,57.699999999999996,-16.5,32,1710670,2020-11-04T02:09:19Z
GA,41.199999999999996,57.699999999999996,-16.5,32,1710693,2020-11-04T02:09:47Z
GA,41.199999999999996,57.699999999999996,-16.5,32,1713603,2020-11-04T02:10:01Z
GA,41.199999999999996,57.8,-16.6,32,1715363,2020-11-04T02:10:55Z
GA,41.099999999999994,57.9,-16.800000000000004,33,1762356,2020-11-04T02:11:17Z
GA,40.8,58.099999999999994,-17.299999999999997,34,1810333,2020-11-04T02:12:02Z
GA,40.8,58.099999999999994,-17.299999999999997,34,1810382,2020-11-04T02:13:02Z
GA,40.8,58.099999999999994,-17.299999999999997,34,1811008,2020-11-04T02:13:28Z
GA,40.699999999999996,58.199999999999996,-17.5,35,1843383,2020-11-04T02:13:56Z
GA,40.699999999999996,58.199999999999996,-17.5,35,1843391,2020-11-04T02:14:24Z
GA,41.699999999999996,57.3,-15.600000000000001,36,1928933,2020-11-04T02:15:00Z
GA,41.6,57.3,-15.699999999999996,36,1931908,2020-11-04T02:15:54Z
GA,41.6,57.3,-15.699999999999996,36,1933654,2020-11-04T02:17:06Z
GA,41.6,57.4,-15.799999999999997,37,1936604,2020-11-04T02:17:54Z
GA,41.6,57.4,-15.799999999999997,37,1936925,2020-11-04T02:22:19Z
GA,41.4,57.49999999999999,-16.099999999999994,37,1948605,2020-11-04T02:22:45Z
GA,41.4,57.49999999999999,-16.099999999999994,37,1949396,2020-11-04T02:23:11Z
GA,41.699999999999996,57.3,-15.600000000000001,38,2031459,2020-11-04T02:23:57Z
GA,42,56.89999999999999,-14.899999999999991,39,2076472,2020-11-04T02:25:27Z
GA,42,56.89999999999999,-14.899999999999991,39,2076953,2020-11-04T02:25:50Z
GA,42,56.89999999999999,-14.899999999999991,39,2076987,2020-11-04T02:26:58Z
GA,42,56.89999999999999,-14.899999999999991,40,2119178,2020-11-04T02:28:41Z
GA,41.8,57.099999999999994,-15.299999999999997,40,2135196,2020-11-04T02:31:44Z
GA,41.699999999999996,57.199999999999996,-15.5,41,2168141,2020-11-04T02:34:13Z
GA,41.6,57.3,-15.699999999999996,41,2172117,2020-11-04T02:34:41Z
GA,41.5,57.4,-15.899999999999999,42,2234599,2020-11-04T02:35:31Z
GA,42.199999999999996,56.699999999999996,-14.5,43,2304694,2020-11-04T02:36:12Z
GA,42.199999999999996,56.699999999999996,-14.5,43,2304753,2020-11-04T02:36:54Z
GA,42.199999999999996,56.699999999999996,-14.5,44,2306101,2020-11-04T02:37:58Z
GA,42.1,56.699999999999996,-14.599999999999994,44,2308498,2020-11-04T02:38:34Z
GA,42.1,56.8,-14.699999999999996,44,2319074,2020-11-04T02:40:17Z
GA,42.1,56.8,-14.699999999999996,44,2339069,2020-11-04T02:40:32Z
GA,41.9,56.99999999999999,-15.099999999999994,45,2360739,2020-11-04T02:42:43Z
GA,41.9,56.99999999999999,-15.099999999999994,45,2362885,2020-11-04T02:43:35Z
GA,41.8,57.099999999999994,-15.299999999999997,45,2367195,2020-11-04T02:44:58Z
GA,41.8,57.099999999999994,-15.299999999999997,45,2377081,2020-11-04T02:46:01Z
GA,42.199999999999996,56.599999999999994,-14.399999999999999,46,2437500,2020-11-04T02:46:59Z
GA,42.199999999999996,56.599999999999994,-14.399999999999999,46,2439693,2020-11-04T02:49:11Z
GA,42.199999999999996,56.699999999999996,-14.5,46,2450931,2020-11-04T02:50:04Z
GA,42.1,56.699999999999996,-14.599999999999994,46,2456703,2020-11-04T02:50:23Z
GA,42.1,56.699999999999996,-14.599999999999994,47,2491325,2020-11-04T02:50:40Z
GA,42.1,56.699999999999996,-14.599999999999994,47,2491404,2020-11-04T02:50:57Z
GA,42.1,56.8,-14.699999999999996,47,2493107,2020-11-04T02:51:39Z
GA,42.1,56.8,-14.699999999999996,47,2503613,2020-11-04T02:52:21Z
GA,42.1,56.8,-14.699999999999996,47,2503616,2020-11-04T02:52:51Z
GA,42.1,56.8,-14.699999999999996,47,2503630,2020-11-04T02:54:20Z
GA,42.1,56.8,-14.699999999999996,47,2505309,2020-11-04T02:54:49Z
GA,42,56.8,-14.799999999999997,47,2510681,2020-11-04T02:55:05Z
GA,42.5,56.39999999999999,-13.899999999999991,49,2599595,2020-11-04T02:55:28Z
GA,42.4,56.49999999999999,-14.099999999999994,49,2609118,2020-11-04T02:55:54Z
GA,42.8,56.00000000000001,-13.20000000000001,50,2665442,2020-11-04T02:59:47Z
GA,43,55.800000000000004,-12.800000000000004,51,2682331,2020-11-04T03:00:18Z
GA,43,55.900000000000006,-12.900000000000006,51,2687734,2020-11-04T03:00:48Z
GA,42.9,55.900000000000006,-13.000000000000007,51,2693433,2020-11-04T03:02:54Z
GA,43.1,55.800000000000004,-12.700000000000003,51,2717317,2020-11-04T03:05:34Z
GA,43.1,55.800000000000004,-12.700000000000003,51,2727004,2020-11-04T03:06:34Z
GA,43,55.800000000000004,-12.800000000000004,52,2732639,2020-11-04T03:06:45Z
GA,43.1,55.800000000000004,-12.700000000000003,52,2736879,2020-11-04T03:08:38Z
GA,43.1,55.800000000000004,-12.700000000000003,52,2737770,2020-11-04T03:09:07Z
GA,43.1,55.800000000000004,-12.700000000000003,52,2738068,2020-11-04T03:11:13Z
GA,43.1,55.800000000000004,-12.700000000000003,52,2738071,2020-11-04T03:11:26Z
GA,43.1,55.800000000000004,-12.700000000000003,52,2743512,2020-11-04T03:12:28Z
GA,43.1,55.800000000000004,-12.700000000000003,52,2747420,2020-11-04T03:14:17Z
GA,43.1,55.800000000000004,-12.700000000000003,52,2747421,2020-11-04T03:15:32Z
GA,43,55.800000000000004,-12.800000000000004,52,2751910,2020-11-04T03:16:53Z
GA,43,55.800000000000004,-12.800000000000004,52,2760835,2020-11-04T03:17:54Z
GA,43,55.800000000000004,-12.800000000000004,52,2764585,2020-11-04T03:18:54Z
GA,42.9,55.900000000000006,-13.000000000000007,52,2781999,2020-11-04T03:19:45Z
GA,42.9,55.900000000000006,-13.000000000000007,52,2782340,2020-11-04T03:21:21Z
GA,42.9,55.900000000000006,-13.000000000000007,53,2785339,2020-11-04T03:21:49Z
GA,42.8,56.00000000000001,-13.20000000000001,54,2842553,2020-11-04T03:23:48Z
GA,43.1,55.7,-12.600000000000001,55,2894907,2020-11-04T03:23:54Z
GA,43.1,55.7,-12.600000000000001,55,2894989,2020-11-04T03:25:16Z
GA,43.1,55.7,-12.600000000000001,55,2895064,2020-11-04T03:25:34Z
GA,43.1,55.7,-12.600000000000001,55,2895553,2020-11-04T03:27:15Z
GA,43.4,55.400000000000006,-12.000000000000007,55,2931544,2020-11-04T03:28:30Z
GA,43.4,55.400000000000006,-12.000000000000007,55,2931640,2020-11-04T03:29:54Z
GA,43.4,55.400000000000006,-12.000000000000007,55,2936909,2020-11-04T03:30:13Z
GA,43.4,55.400000000000006,-12.000000000000007,56,2942816,2020-11-04T03:31:30Z
GA,43.4,55.400000000000006,-12.000000000000007,56,2977051,2020-11-04T03:31:54Z
GA,43.3,55.50000000000001,-12.20000000000001,57,3013034,2020-11-04T03:34:03Z
GA,43.2,55.60000000000001,-12.400000000000006,57,3034607,2020-11-04T03:34:11Z
GA,43.2,55.60000000000001,-12.400000000000006,57,3045296,2020-11-04T03:35:06Z
GA,43.2,55.60000000000001,-12.400000000000006,58,3053727,2020-11-04T03:36:53Z
GA,43.2,55.60000000000001,-12.400000000000006,58,3053751,2020-11-04T03:37:30Z
GA,43.1,55.7,-12.600000000000001,58,3063437,2020-11-04T03:38:52Z
GA,43.1,55.7,-12.600000000000001,58,3070925,2020-11-04T03:40:13Z
GA,43.1,55.7,-12.600000000000001,58,3072418,2020-11-04T03:41:58Z
GA,43.2,55.60000000000001,-12.400000000000006,58,3078921,2020-11-04T03:43:46Z
GA,43.2,55.60000000000001,-12.400000000000006,58,3078999,2020-11-04T03:45:25Z
GA,43.4,55.300000000000004,-11.900000000000006,59,3108383,2020-11-04T03:46:21Z
GA,43.4,55.400000000000006,-12.000000000000007,59,3113736,2020-11-04T03:46:44Z
GA,43.5,55.300000000000004,-11.800000000000004,59,3127449,2020-11-04T03:49:32Z
GA,43.5,55.300000000000004,-11.800000000000004,59,3128849,2020-11-04T03:50:20Z
GA,43.3,55.50000000000001,-12.20000000000001,60,3157350,2020-11-04T03:52:34Z
GA,43.4,55.300000000000004,-11.900000000000006,61,3210899,2020-11-04T03:55:36Z
GA,44.5,54.300000000000004,-9.800000000000004,62,3290136,2020-11-04T03:57:52Z
GA,44.5,54.300000000000004,-9.800000000000004,62,3291550,2020-11-04T04:00:40Z
GA,44.5,54.300000000000004,-9.800000000000004,62,3291574,2020-11-04T04:01:43Z
GA,44.5,54.300000000000004,-9.800000000000004,62,3291575,2020-11-04T04:04:30Z
GA,44.2,54.6,-10.399999999999999,63,3361651,2020-11-04T04:06:43Z
GA,44.2,54.6,-10.399999999999999,64,3368625,2020-11-04T04:13:48Z
GA,44.4,54.400000000000006,-10.000000000000007,65,3419813,2020-11-04T04:14:14Z
GA,44.4,54.400000000000006,-10.000000000000007,65,3421109,2020-11-04T04:14:35Z
GA,44.3,54.50000000000001,-10.20000000000001,65,3443180,2020-11-04T04:15:33Z
GA,44.3,54.50000000000001,-10.20000000000001,65,3444469,2020-11-04T04:16:02Z
GA,44.3,54.50000000000001,-10.20000000000001,65,3444481,2020-11-04T04:16:46Z
GA,44.6,54.2,-9.600000000000001,67,3525742,2020-11-04T04:17:23Z
GA,44.6,54.2,-9.600000000000001,67,3525743,2020-11-04T04:22:09Z
GA,44.6,54.2,-9.600000000000001,67,3526491,2020-11-04T04:23:20Z
GA,44.6,54.2,-9.600000000000001,67,3526568,2020-11-04T04:25:22Z
GA,44.6,54.2,-9.600000000000001,67,3528484,2020-11-04T04:26:17Z
GA,44.6,54.1,-9.5,67,3560043,2020-11-04T04:30:05Z
GA,44.7,54,-9.299999999999997,67,3568321,2020-11-04T04:31:59Z
GA,44.800000000000004,54,-9.199999999999996,68,3584425,2020-11-04T04:34:04Z
GA,44.7,54,-9.299999999999997,68,3586334,2020-11-04T04:35:49Z
GA,44.800000000000004,54,-9.199999999999996,70,3595454,2020-11-04T04:39:19Z
GA,45.4,53.400000000000006,-8.000000000000007,74,3780874,2020-11-04T04:41:09Z
GA,45.4,53.400000000000006,-8.000000000000007,74,3780998,2020-11-04T04:41:21Z
GA,45.4,53.400000000000006,-8.000000000000007,74,3783078,2020-11-04T04:42:34Z
GA,45.4,53.400000000000006,-8.000000000000007,74,3786387,2020-11-04T04:44:20Z
GA,45.300000000000004,53.5,-8.199999999999996,74,3800729,2020-11-04T04:46:26Z
GA,45.300000000000004,53.5,-8.199999999999996,74,3801470,2020-11-04T04:47:43Z
GA,45.300000000000004,53.5,-8.199999999999996,74,3801772,2020-11-04T04:48:28Z
GA,45.300000000000004,53.400000000000006,-8.100000000000001,74,3801884,2020-11-04T04:48:54Z
GA,45.300000000000004,53.5,-8.199999999999996,74,3804335,2020-11-04T04:49:03Z
GA,45.300000000000004,53.5,-8.199999999999996,75,3833502,2020-11-04T04:51:10Z
GA,45.300000000000004,53.5,-8.199999999999996,75,3833504,2020-11-04T04:52:04Z
GA,44.9,53.900000000000006,-9.000000000000007,76,3918455,2020-11-04T04:53:58Z
GA,44.7,54.1,-9.399999999999999,77,3956765,2020-11-04T04:55:55Z
GA,44.7,54.1,-9.399999999999999,78,3982772,2020-11-04T04:58:39Z
GA,44.9,53.800000000000004,-8.900000000000006,78,4010627,2020-11-04T05:02:37Z
GA,44.9,53.800000000000004,-8.900000000000006,78,4010628,2020-11-04T05:05:14Z
GA,44.9,53.800000000000004,-8.900000000000006,78,4012673,2020-11-04T05:05:49Z
GA,45.4,53.400000000000006,-8.000000000000007,79,4065554,2020-11-04T05:08:33Z
GA,45.4,53.400000000000006,-8.000000000000007,80,4088909,2020-11-04T05:14:30Z
GA,45.800000000000004,53,-7.199999999999996,80,4112396,2020-11-04T05:18:58Z
GA,45.800000000000004,53,-7.199999999999996,80,4115565,2020-11-04T05:19:48Z
GA,45.800000000000004,53,-7.199999999999996,80,4116531,2020-11-04T05:20:27Z
GA,45.7,53,-7.299999999999997,80,4129470,2020-11-04T05:22:15Z
GA,45.7,53,-7.299999999999997,80,4129613,2020-11-04T05:23:16Z
GA,45.7,53,-7.299999999999997,81,4130706,2020-11-04T05:24:34Z
GA,45.7,53,-7.299999999999997,81,4130761,2020-11-04T05:24:45Z
GA,45.7,53,-7.299999999999997,81,4131948,2020-11-04T05:30:03Z
GA,45.7,53,-7.299999999999997,81,4135390,2020-11-04T05:30:58Z
GA,45.7,53,-7.299999999999997,81,4137030,2020-11-04T05:32:38Z
GA,45.800000000000004,53,-7.199999999999996,81,4177709,2020-11-04T05:35:26Z
GA,45.800000000000004,53,-7.199999999999996,81,4177828,2020-11-04T05:37:31Z
GA,45.800000000000004,53,-7.199999999999996,81,4177851,2020-11-04T05:45:17Z
GA,45.800000000000004,52.900000000000006,-7.100000000000001,82,4204269,2020-11-04T05:51:49Z
GA,46.2,52.6,-6.399999999999999,83,4280604,2020-11-04T05:55:11Z
GA,46.5,52.300000000000004,-5.800000000000004,84,4312570,2020-11-04T05:57:38Z
GA,46.5,52.300000000000004,-5.800000000000004,84,4331360,2020-11-04T05:58:03Z
GA,46.5,52.300000000000004,-5.800000000000004,84,4331405,2020-11-04T06:00:21Z
GA,46.7,52.1,-5.399999999999999,85,4358997,2020-11-04T06:01:09Z
GA,46.7,52.1,-5.399999999999999,85,4367114,2020-11-04T06:06:06Z
GA,46.6,52.2,-5.600000000000001,85,4338148,2020-11-04T06:12:24Z
GA,46.400000000000006,52.300000000000004,-5.899999999999999,85,4365353,2020-11-04T06:19:49Z
GA,46.400000000000006,52.300000000000004,-5.899999999999999,86,4394834,2020-11-04T06:21:49Z
GA,46.7,52,-5.299999999999997,87,4463227,2020-11-04T06:23:49Z
GA,46.7,52,-5.299999999999997,87,4463897,2020-11-04T06:32:50Z
GA,48,50.8,-2.799999999999997,90,4626656,2020-11-04T06:34:49Z
GA,48.1,50.6,-2.5,91,4671046,2020-11-04T06:36:50Z
GA,48.1,50.6,-2.5,91,4671331,2020-11-04T07:04:51Z
GA,48.1,50.6,-2.5,91,4673913,2020-11-04T07:05:51Z
GA,48.1,50.6,-2.5,91,4674493,2020-11-04T07:46:55Z
GA,48.1,50.6,-2.5,91,4674661,2020-11-04T07:58:51Z
GA,48.3,50.5,-2.200000000000003,92,4719993,2020-11-04T08:14:56Z
GA,48.3,50.5,-2.200000000000003,92,4723235,2020-11-04T12:12:37Z
GA,48.3,50.5,-2.200000000000003,92,4723313,2020-11-04T13:59:53Z
GA,48.3,50.5,-2.200000000000003,92,4723815,2020-11-04T16:32:54Z
GA,48.3,50.5,-2.200000000000003,92,4725910,2020-11-04T16:34:54Z
GA,48.3,50.5,-2.200000000000003,92,4727105,2020-11-04T16:35:51Z
GA,48.5,50.3,-1.7999999999999972,93,4746349,2020-11-04T17:12:53Z
GA,48.5,50.3,-1.7999999999999972,93,4746596,2020-11-04T17:39:52Z
GA,48.5,50.3,-1.7999999999999972,93,4749034,2020-11-04T17:43:50Z
GA,48.5,50.3,-1.7999999999999972,93,4751410,2020-11-04T17:48:51Z
GA,48.5,50.3,-1.7999999999999972,93,4755539,2020-11-04T18:30:58Z
GA,48.5,50.3,-1.7999999999999972,93,4755541,2020-11-04T18:34:51Z
GA,48.5,50.3,-1.7999999999999972,93,4756040,2020-11-04T19:10:51Z
GA,48.5,50.3,-1.7999999999999972,93,4756331,2020-11-04T19:26:50Z
GA,48.5,50.3,-1.7999999999999972,93,4756411,2020-11-04T19:30:51Z
GA,48.5,50.3,-1.7999999999999972,93,4757222,2020-11-04T19:34:50Z
GA,48.5,50.2,-1.7000000000000028,93,4763146,2020-11-04T19:42:51Z
GA,48.6,50.2,-1.6000000000000014,93,4768051,2020-11-04T20:12:54Z
GA,48.6,50.2,-1.6000000000000014,93,4768052,2020-11-04T20:32:50Z
GA,48.6,50.2,-1.6000000000000014,93,4768063,2020-11-04T20:39:50Z
GA,48.6,50.2,-1.6000000000000014,93,4768064,2020-11-04T20:47:51Z
GA,48.6,50.2,-1.6000000000000014,93,4774621,2020-11-04T20:49:54Z
GA,48.6,50.2,-1.6000000000000014,93,4778047,2020-11-04T20:51:52Z
GA,48.6,50.2,-1.6000000000000014,93,4778390,2020-11-04T21:11:53Z
GA,48.6,50.2,-1.6000000000000014,93,4779081,2020-11-04T21:28:53Z
GA,48.6,50.2,-1.6000000000000014,93,4779656,2020-11-04T21:31:51Z
GA,48.699999999999996,50.1,-1.4000000000000057,94,4796608,2020-11-04T21:43:52Z
GA,48.699999999999996,50.1,-1.4000000000000057,94,4798246,2020-11-04T21:54:51Z
GA,48.699999999999996,50.1,-1.4000000000000057,94,4799612,2020-11-04T22:11:31Z
GA,48.699999999999996,50.1,-1.4000000000000057,94,4799616,2020-11-04T22:24:51Z
GA,48.699999999999996,50.1,-1.4000000000000057,94,4800744,2020-11-04T22:39:51Z
GA,48.699999999999996,50.1,-1.4000000000000057,94,4810817,2020-11-04T22:51:51Z
GA,48.8,50,-1.2000000000000028,94,4820190,2020-11-04T22:52:13Z
GA,48.8,50,-1.2000000000000028,94,4824774,2020-11-04T22:53:50Z
GA,48.8,50,-1.2000000000000028,94,4827481,2020-11-04T22:55:50Z
GA,48.8,50,-1.2000000000000028,94,4832098,2020-11-04T22:58:32Z
GA,48.8,50,-1.2000000000000028,94,4832616,2020-11-04T23:10:52Z
GA,48.8,50,-1.2000000000000028,94,4834226,2020-11-05T00:00:53Z
GA,48.9,49.9,-1,95,4850916,2020-11-05T00:18:46Z
GA,48.9,49.9,-1,95,4856434,2020-11-05T00:24:51Z
GA,48.9,49.9,-1,95,4857496,2020-11-05T00:27:48Z
GA,48.9,49.9,-1,95,4860292,2020-11-05T00:49:51Z
GA,48.9,49.9,-1,95,4861044,2020-11-05T00:57:49Z
GA,48.9,49.9,-1,95,4861305,2020-11-05T01:12:49Z
GA,49,49.8,-0.7999999999999972,95,4875816,2020-11-05T01:26:37Z
GA,49,49.8,-0.7999999999999972,95,4875826,2020-11-05T01:33:51Z
GA,49,49.8,-0.7999999999999972,95,4876249,2020-11-05T01:59:46Z
GA,49,49.8,-0.7999999999999972,95,4877663,2020-11-05T02:16:50Z
GA,49,49.8,-0.7999999999999972,95,4874421,2020-11-05T02:50:36Z
GA,49,49.8,-0.7999999999999972,95,4873055,2020-11-05T02:54:08Z
GA,49,49.7,-0.7000000000000028,95,4879735,2020-11-05T03:00:29Z
GA,49,49.7,-0.7000000000000028,95,4879737,2020-11-05T03:08:39Z
GA,49.1,49.7,-0.6000000000000014,95,4882865,2020-11-05T03:40:00Z
GA,49.1,49.7,-0.6000000000000014,95,4887209,2020-11-05T05:23:50Z
GA,49.1,49.6,-0.5,95,4892017,2020-11-05T06:06:21Z
GA,49.1,49.6,-0.5,95,4897670,2020-11-05T06:11:29Z
GA,49.2,49.6,-0.3999999999999986,96,4906138,2020-11-05T10:53:48Z
GA,49.2,49.6,-0.3999999999999986,96,4907502,2020-11-05T13:44:46Z
GA,49.2,49.6,-0.3999999999999986,96,4907504,2020-11-05T14:00:40Z
GA,49.2,49.6,-0.3999999999999986,96,4907766,2020-11-05T14:45:47Z
GA,49.2,49.6,-0.3999999999999986,96,4907768,2020-11-05T14:49:49Z
GA,49.2,49.6,-0.3999999999999986,96,4908967,2020-11-05T15:45:30Z
GA,49.2,49.6,-0.3999999999999986,96,4908971,2020-11-05T15:48:46Z
GA,49.2,49.5,-0.29999999999999716,96,4915101,2020-11-05T16:33:27Z
GA,49.2,49.5,-0.29999999999999716,98,4915101,2020-11-05T16:44:38Z
GA,49.2,49.5,-0.29999999999999716,98,4915320,2020-11-05T16:45:27Z
GA,49.2,49.5,-0.29999999999999716,98,4915914,2020-11-05T17:14:46Z
GA,49.2,49.5,-0.29999999999999716,98,4919125,2020-11-05T17:15:31Z
GA,49.2,49.5,-0.29999999999999716,98,4919921,2020-11-05T17:45:30Z
GA,49.2,49.5,-0.29999999999999716,98,4919922,2020-11-05T17:48:46Z
GA,49.2,49.5,-0.29999999999999716,98,4919968,2020-11-05T18:45:29Z
GA,49.2,49.5,-0.29999999999999716,98,4920907,2020-11-05T19:12:13Z
GA,49.2,49.5,-0.29999999999999716,98,4920908,2020-11-05T19:15:31Z
GA,49.2,49.5,-0.29999999999999716,98,4921494,2020-11-05T19:32:42Z
GA,49.2,49.5,-0.29999999999999716,98,4921497,2020-11-05T19:38:40Z
GA,49.2,49.5,-0.29999999999999716,98,4921516,2020-11-05T20:02:40Z
GA,49.2,49.5,-0.29999999999999716,98,4925106,2020-11-05T20:27:40Z
GA,49.2,49.5,-0.29999999999999716,98,4925154,2020-11-05T20:35:41Z
GA,49.2,49.5,-0.29999999999999716,98,4925157,2020-11-05T21:00:48Z
GA,49.2,49.5,-0.29999999999999716,98,4925165,2020-11-05T21:10:41Z
GA,49.2,49.5,-0.29999999999999716,98,4925171,2020-11-05T21:30:40Z
GA,49.2,49.5,-0.29999999999999716,98,4925176,2020-11-05T21:47:40Z
GA,49.3,49.5,-0.20000000000000284,98,4931481,2020-11-05T21:58:42Z
GA,49.3,49.5,-0.20000000000000284,98,4931722,2020-11-05T22:20:44Z
GA,49.3,49.5,-0.20000000000000284,98,4931741,2020-11-05T22:39:39Z
GA,49.3,49.5,-0.20000000000000284,98,4932083,2020-11-05T23:05:46Z
GA,49.3,49.4,-0.10000000000000142,98,4949439,2020-11-05T23:58:42Z
GA,49.3,49.4,-0.10000000000000142,99,4952270,2020-11-06T00:21:41Z
GA,49.3,49.4,-0.10000000000000142,99,4953607,2020-11-06T01:59:42Z
GA,49.4,49.4,0,99,4954638,2020-11-06T02:32:41Z
GA,49.4,49.4,0,99,4954975,2020-11-06T03:04:41Z
GA,49.4,49.4,0,99,4955009,2020-11-06T03:27:44Z
GA,49.4,49.4,0,99,4956384,2020-11-06T04:08:40Z
GA,49.4,49.4,0,99,4956528,2020-11-06T05:40:34Z
GA,49.4,49.4,0,99,4957069,2020-11-06T06:40:24Z
GA,49.4,49.4,0,99,4957885,2020-11-06T07:41:07Z
GA,49.4,49.4,0,99,4958191,2020-11-06T08:39:10Z
GA,49.4,49.4,0,99,4960034,2020-11-06T09:47:30Z
GA,49.4,49.4,0,99,4960275,2020-11-06T11:01:02Z
GA,49.4,49.4,0,99,4960276,2020-11-06T13:06:43Z
GA,49.4,49.4,0,99,4960289,2020-11-06T14:18:40Z
GA,49.4,49.4,0,99,4960292,2020-11-06T14:55:40Z
GA,49.4,49.4,0,99,4960872,2020-11-06T15:34:40Z
GA,49.4,49.4,0,99,4960919,2020-11-06T15:57:40Z
GA,49.4,49.4,0,99,4960932,2020-11-06T16:23:48Z
GA,49.4,49.4,0,99,4960934,2020-11-06T16:28:43Z
GA,49.4,49.4,0,99,4960936,2020-11-06T16:39:40Z
GA,49.4,49.4,0,99,4960941,2020-11-06T16:46:40Z
GA,49.4,49.4,0,99,4960954,2020-11-06T17:14:41Z
GA,49.4,49.4,0,99,4960955,2020-11-06T17:20:39Z
GA,49.4,49.4,0,99,4961011,2020-11-06T17:24:39Z
GA,49.4,49.4,0,99,4961015,2020-11-06T17:25:41Z
GA,49.4,49.4,0,99,4961017,2020-11-06T17:31:40Z
GA,49.4,49.4,0,99,4961026,2020-11-06T17:38:40Z
GA,49.4,49.4,0,99,4961027,2020-11-06T18:01:47Z
GA,49.4,49.4,0,99,4961040,2020-11-06T18:18:40Z
GA,49.4,49.4,0,99,4961041,2020-11-06T18:36:40Z
GA,49.4,49.4,0,99,4961042,2020-11-06T18:50:39Z
GA,49.4,49.4,0,99,4961051,2020-11-06T19:01:45Z
GA,49.4,49.4,0,99,4961062,2020-11-06T19:09:41Z
GA,49.4,49.4,0,99,4961063,2020-11-06T19:17:40Z
GA,49.4,49.4,0,99,4961365,2020-11-06T19:40:41Z
GA,49.4,49.4,0,99,4961366,2020-11-06T19:46:40Z
GA,49.4,49.4,0,99,4961367,2020-11-06T19:56:41Z
GA,49.4,49.4,0,99,4961374,2020-11-06T20:06:40Z
GA,49.4,49.4,0,99,4961378,2020-11-06T20:20:40Z
GA,49.4,49.4,0,99,4961393,2020-11-06T20:22:41Z
GA,49.4,49.4,0,99,4961400,2020-11-06T20:23:39Z
GA,49.4,49.4,0,99,4961401,2020-11-06T20:30:44Z
GA,49.4,49.4,0,99,4961405,2020-11-06T20:32:39Z
GA,49.4,49.4,0,99,4961407,2020-11-06T20:36:40Z
GA,49.4,49.4,0,99,4961408,2020-11-06T20:37:40Z
GA,49.4,49.4,0,99,4961600,2020-11-06T20:39:41Z
GA,49.4,49.4,0,99,4961711,2020-11-06T20:59:38Z
GA,49.4,49.4,0,99,4961723,2020-11-06T21:05:40Z
GA,49.4,49.4,0,99,4961734,2020-11-06T21:12:39Z
GA,49.4,49.4,0,99,4961741,2020-11-06T21:16:42Z
GA,49.4,49.4,0,99,4961771,2020-11-06T21:19:42Z
GA,49.4,49.4,0,99,4961782,2020-11-06T21:34:40Z
GA,49.4,49.4,0,99,4961789,2020-11-06T21:35:41Z
GA,49.4,49.4,0,99,4961790,2020-11-06T21:49:41Z
GA,49.4,49.4,0,99,4961829,2020-11-06T21:50:41Z
GA,49.4,49.4,0,99,4961849,2020-11-06T21:51:40Z
GA,49.4,49.4,0,99,4961850,2020-11-06T21:53:41Z
GA,49.4,49.4,0,99,4961851,2020-11-06T21:55:39Z
GA,49.4,49.4,0,99,4961877,2020-11-06T21:59:41Z
GA,49.4,49.3,0.10000000000000142,99,4968953,2020-11-06T22:00:40Z
GA,49.4,49.3,0.10000000000000142,99,4969001,2020-11-06T22:01:41Z
GA,49.4,49.3,0.10000000000000142,99,4969002,2020-11-06T22:06:42Z
GA,49.4,49.3,0.10000000000000142,99,4969020,2020-11-06T22:08:41Z
GA,49.4,49.3,0.10000000000000142,99,4969070,2020-11-06T22:10:42Z
GA,49.4,49.3,0.10000000000000142,99,4969088,2020-11-06T22:11:40Z
GA,49.4,49.3,0.10000000000000142,99,4969095,2020-11-06T22:12:40Z
GA,49.4,49.3,0.10000000000000142,99,4969132,2020-11-06T22:15:43Z
GA,49.4,49.3,0.10000000000000142,99,4969137,2020-11-06T22:17:41Z
GA,49.4,49.3,0.10000000000000142,99,4969173,2020-11-06T22:18:41Z
GA,49.4,49.3,0.10000000000000142,99,4969190,2020-11-06T22:19:40Z
GA,49.4,49.3,0.10000000000000142,99,4969551,2020-11-06T22:20:45Z
GA,49.4,49.3,0.10000000000000142,99,4969617,2020-11-06T22:24:42Z
GA,49.4,49.3,0.10000000000000142,99,4969649,2020-11-06T22:25:40Z
GA,49.4,49.3,0.10000000000000142,99,4969652,2020-11-06T22:28:41Z
GA,49.4,49.3,0.10000000000000142,99,4969678,2020-11-06T22:30:41Z
GA,49.4,49.3,0.10000000000000142,99,4969683,2020-11-06T22:32:40Z
GA,49.4,49.3,0.10000000000000142,99,4969757,2020-11-06T22:35:39Z
GA,49.4,49.3,0.10000000000000142,99,4969771,2020-11-06T22:37:40Z
GA,49.4,49.3,0.10000000000000142,99,4969781,2020-11-06T22:47:41Z
GA,49.4,49.3,0.10000000000000142,99,4969789,2020-11-06T22:48:40Z
GA,49.4,49.3,0.10000000000000142,99,4969797,2020-11-06T22:49:40Z
GA,49.4,49.3,0.10000000000000142,99,4969819,2020-11-06T22:51:40Z
GA,49.4,49.3,0.10000000000000142,99,4969822,2020-11-06T23:06:39Z
GA,49.4,49.3,0.10000000000000142,99,4969836,2020-11-06T23:10:39Z
